,species
531,138
532,67
533,341
534,331
535,12
536,281
537,216
538,138
539,331
540,331
541,341
542,331
543,331
544,70
545,331
546,336
547,138
548,313
549,396
550,80
551,281
552,331
553,284
554,313
555,401
556,339
557,331
558,80
559,281
560,284
561,396
562,284
563,331
564,286
565,396
566,185
567,284
568,396
569,286
570,98
571,70
572,43
573,185
574,331
575,313
576,294
577,294
578,396
579,294
580,294
581,66
582,39
583,204
584,341
585,41
586,341
587,341
588,294
589,179
590,55
591,204
592,179
593,190
594,190
595,392
596,341
597,392
598,113
599,294
600,179
601,190
602,204
603,62
604,392
605,66
606,190
607,344
608,401
609,290
610,259
611,259
612,190
613,190
614,259
615,290
616,190
617,18
618,401
619,190
620,290
621,259
622,259
623,259
624,210
625,302
626,210
627,302
628,267
629,267
630,267
631,302
632,302
633,302
634,210
635,267
636,302
637,267
638,267
639,302
640,125
641,295
642,107
643,375
644,125
645,125
646,302
647,125
648,273
649,375
650,125
651,125
652,375
653,107
654,82
655,82
656,348
657,295
658,348
659,348
660,168
661,295
662,375
663,348
664,348
665,375
666,273
667,348
668,375
669,375
670,348
671,375
672,180
673,95
674,95
675,95
676,180
677,180
678,95
679,335
680,335
681,288
682,180
683,95
684,335
685,332
686,335
687,335
688,180
689,229
690,180
691,180
692,335
693,375
694,288
695,332
696,180
697,335
698,211
699,375
700,288
701,335
702,205
703,211
704,86
705,189
706,148
707,207
708,88
709,207
710,148
711,57
712,382
713,269
714,207
715,148
716,57
717,269
718,191
719,387
720,285
721,285
722,148
723,285
724,299
725,148
726,335
727,269
728,148
729,207
730,148
731,382
732,148
733,285
734,269
735,285
736,269
737,148
738,147
739,148
740,207
741,148
742,269
743,147
744,148
745,148
746,191
747,148
748,88
749,148
750,88
751,207
752,307
753,307
754,236
755,307
756,335
757,218
758,335
759,307
760,334
761,307
762,218
763,356
764,307
765,307
766,307
767,307
768,307
769,307
770,307
771,307
772,307
773,307
774,307
775,335
776,335
777,325
778,28
779,335
780,307
781,263
782,218
783,356
784,218
785,218
786,285
787,335
788,307
789,263
790,218
791,335
792,218
793,88
794,335
795,335
796,307
797,307
798,307
799,153
800,109
801,307
802,303
803,303
804,399
805,71
806,137
807,109
808,307
809,371
810,335
811,399
812,371
813,303
814,399
815,307
816,71
817,299
818,307
819,144
820,368
821,399
822,399
823,109
824,307
825,307
826,307
827,34
828,303
829,399
830,144
831,307
832,399
833,112
834,399
835,371
836,310
837,371
838,399
839,399
840,299
841,71
842,109
843,112
844,399
845,399
846,303
847,399
848,206
849,254
850,254
851,336
852,11
853,294
854,281
855,281
856,281
857,336
858,254
859,173
860,307
861,307
862,336
863,336
864,281
865,281
866,307
867,254
868,307
869,336
870,336
871,254
872,254
873,336
874,281
875,307
876,294
877,336
878,336
879,110
880,254
881,341
882,250
883,336
884,325
885,307
886,336
887,341
888,206
889,310
890,173
891,307
892,336
893,281
894,294
895,307
896,388
897,396
898,204
899,396
900,327
901,396
902,17
903,396
904,331
905,294
906,294
907,331
908,339
909,284
910,331
911,284
912,204
913,331
914,294
915,339
916,331
917,396
918,396
919,396
920,331
921,294
922,154
923,331
924,339
925,284
926,388
927,275
928,246
929,294
930,331
931,396
932,327
933,331
934,396
935,204
936,396
937,339
938,396
939,396
940,204
941,294
942,396
943,294
944,364
945,364
946,83
947,42
948,364
949,286
950,401
951,401
952,364
953,83
954,401
955,83
956,401
957,364
958,313
959,286
960,87
961,83
962,294
963,364
964,341
965,364
966,401
967,401
968,401
969,388
970,364
971,286
972,401
973,388
974,364
975,401
976,253
977,253
978,401
979,401
980,401
981,76
982,401
983,401
984,401
985,401
986,401
987,253
988,401
989,221
990,401
991,401
992,184
993,111
994,333
995,333
996,167
997,333
998,167
999,333
1000,111
1001,184
1002,184
1003,333
1004,223
1005,223
1006,167
1007,184
1008,333
1009,278
1010,333
1011,333
1012,333
1013,278
1014,333
1015,333
1016,120
1017,278
1018,333
1019,333
1020,333
1021,333
1022,278
1023,333
1024,332
1025,251
1026,375
1027,251
1028,335
1029,335
1030,282
1031,335
1032,335
1033,375
1034,335
1035,328
1036,375
1037,335
1038,375
1039,335
1040,335
1041,263
1042,335
1043,263
1044,263
1045,263
1046,311
1047,263
1048,263
1049,263
1050,335
1051,311
1052,394
1053,114
1054,263
1055,240
1056,263
1057,240
1058,263
1059,394
1060,335
1061,141
1062,263
1063,141
1064,263
1065,328
1066,263
1067,263
1068,375
1069,263
1070,335
1071,263
1072,307
1073,387
1074,399
1075,307
1076,356
1077,104
1078,150
1079,285
1080,326
1081,387
1082,285
1083,356
1084,72
1085,356
1086,387
1087,104
1088,307
1089,176
1090,356
1091,387
1092,309
1093,285
1094,285
1095,356
1096,399
1097,309
1098,356
1099,307
1100,309
1101,356
1102,307
1103,387
1104,176
1105,174
1106,285
1107,356
1108,104
1109,309
1110,104
1111,399
1112,387
1113,356
1114,166
1115,387
1116,32
1117,174
1118,104
1119,32
1120,148
1121,272
1122,356
1123,272
1124,30
1125,356
1126,148
1127,356
1128,272
1129,356
1130,272
1131,174
1132,174
1133,356
1134,148
1135,174
1136,272
1137,325
1138,387
1139,387
1140,375
1141,399
1142,272
1143,272
1144,387
1145,272
1146,51
1147,394
1148,174
1149,174
1150,387
1151,270
1152,330
1153,307
1154,93
1155,325
1156,325
1157,356
1158,399
1159,174
1160,148
1161,272
1162,387
1163,272
1164,325
1165,63
1166,272
1167,356
1168,174
1169,399
1170,174
1171,270
1172,325
1173,93
1174,307
1175,272
1176,174
1177,129
1178,148
1179,263
1180,137
1181,263
1182,174
1183,93
1184,301
1185,387
1186,387
1187,203
1188,387
1189,117
1190,327
1191,387
1192,387
1193,327
1194,117
1195,387
1196,334
1197,387
1198,387
1199,117
1200,58
1201,364
1202,325
1203,334
1204,325
1205,387
1206,334
1207,387
1208,375
1209,325
1210,387
1211,203
1212,16
1213,15
1214,52
1215,214
1216,301
1217,50
1218,327
1219,334
1220,375
1221,334
1222,387
1223,334
1224,375
1225,117
1226,364
1227,387
1228,117
1229,364
1230,301
1231,135
1232,387
1233,325
1234,334
1235,325
1236,387
1237,327
1238,15
1239,203
1240,364
1241,334
1242,301
1243,135
1244,334
1245,50
1246,301
1247,387
1248,368
1249,102
1250,293
1251,102
1252,236
1253,200
1254,368
1255,143
1256,102
1257,296
1258,368
1259,355
1260,294
1261,275
1262,275
1263,296
1264,294
1265,301
1266,387
1267,126
1268,355
1269,178
1270,204
1271,368
1272,293
1273,355
1274,232
1275,293
1276,234
1277,393
1278,392
1279,102
1280,293
1281,368
1282,355
1283,355
1284,275
1285,293
1286,188
1287,236
1288,392
1289,126
1290,27
1291,392
1292,275
1293,301
1294,143
1295,143
1296,355
1297,29
1298,200
1299,293
1300,236
1301,102
1302,200
1303,392
1304,296
1305,301
1306,364
1307,387
1308,392
1309,126
1310,275
1311,126
1312,48
1313,110
1314,344
1315,327
1316,110
1317,392
1318,327
1319,344
1320,331
1321,327
1322,327
1323,327
1324,344
1325,327
1326,392
1327,110
1328,127
1329,294
1330,327
1331,327
1332,327
1333,344
1334,232
1335,327
1336,110
1337,344
1338,323
1339,294
1340,127
1341,327
1342,84
1343,327
1344,327
1345,294
1346,327
1347,392
1348,294
1349,327
1350,232
1351,331
1352,327
1353,110
1354,327
1355,327
1356,110
1357,392
1358,327
1359,327
1360,246
1361,401
1362,221
1363,364
1364,401
1365,221
1366,364
1367,401
1368,388
1369,331
1370,388
1371,253
1372,331
1373,331
1374,183
1375,294
1376,221
1377,364
1378,401
1379,221
1380,401
1381,246
1382,331
1383,401
1384,331
1385,183
1386,401
1387,401
1388,221
1389,339
1390,401
1391,331
1392,401
1393,364
1394,364
1395,244
1396,364
1397,364
1398,344
1399,364
1400,364
1401,247
1402,364
1403,364
1404,244
1405,247
1406,364
1407,364
1408,226
1409,149
1410,223
1411,333
1412,360
1413,401
1414,223
1415,223
1416,345
1417,401
1418,223
1419,401
1420,401
1421,241
1422,401
1423,223
1424,366
1425,394
1426,366
1427,366
1428,366
1429,68
1430,366
1431,366
1432,366
1433,312
1434,366
1435,366
1436,366
1437,366
1438,333
1439,366
1440,278
1441,343
1442,343
1443,394
1444,278
1445,278
1446,394
1447,278
1448,278
1449,256
1450,278
1451,278
1452,394
1453,278
1454,256
1455,343
1456,356
1457,282
1458,335
1459,251
1460,186
1461,326
1462,356
1463,282
1464,251
1465,251
1466,251
1467,251
1468,356
1469,326
1470,282
1471,326
1472,282
1473,326
1474,356
1475,282
1476,282
1477,251
1478,186
1479,249
1480,251
1481,251
1482,282
1483,356
1484,251
1485,356
1486,356
1487,251
1488,351
1489,263
1490,379
1491,195
1492,351
1493,351
1494,263
1495,195
1496,394
1497,356
1498,335
1499,371
1500,394
1501,335
1502,351
1503,335
1504,394
1505,351
1506,328
1507,394
1508,356
1509,371
1510,351
1511,394
1512,311
1513,394
1514,394
1515,351
1516,394
1517,379
1518,394
1519,394
1520,351
1521,351
1522,351
1523,351
1524,394
1525,311
1526,394
1527,371
1528,195
1529,263
1530,263
1531,328
1532,394
1533,351
1534,371
1535,263
1536,308
1537,279
1538,375
1539,387
1540,279
1541,375
1542,375
1543,387
1544,387
1545,308
1546,379
1547,399
1548,375
1549,379
1550,379
1551,334
1552,375
1553,203
1554,394
1555,396
1556,384
1557,334
1558,279
1559,279
1560,375
1561,279
1562,263
1563,307
1564,328
1565,334
1566,381
1567,307
1568,375
1569,375
1570,279
1571,375
1572,375
1573,379
1574,334
1575,380
1576,375
1577,387
1578,375
1579,375
1580,375
1581,334
1582,375
1583,394
1584,375
1585,375
1586,308
1587,334
1588,375
1589,263
1590,368
1591,307
1592,384
1593,394
1594,375
1595,394
1596,375
1597,334
1598,375
1599,381
1600,199
1601,387
1602,387
1603,178
1604,330
1605,368
1606,368
1607,236
1608,368
1609,368
1610,399
1611,399
1612,368
1613,164
1614,387
1615,368
1616,212
1617,296
1618,368
1619,155
1620,296
1621,363
1622,178
1623,387
1624,399
1625,363
1626,327
1627,399
1628,272
1629,368
1630,377
1631,399
1632,368
1633,308
1634,355
1635,368
1636,368
1637,213
1638,399
1639,296
1640,363
1641,399
1642,280
1643,399
1644,363
1645,368
1646,363
1647,371
1648,296
1649,399
1650,56
1651,363
1652,380
1653,393
1654,377
1655,368
1656,215
1657,363
1658,308
1659,368
1660,262
1661,368
1662,368
1663,53
1664,308
1665,212
1666,215
1667,368
1668,387
1669,155
1670,363
1671,272
1672,199
1673,199
1674,155
1675,399
1676,233
1677,178
1678,308
1679,363
1680,280
1681,45
1682,393
1683,364
1684,392
1685,387
1686,364
1687,396
1688,377
1689,399
1690,393
1691,6
1692,280
1693,325
1694,280
1695,395
1696,377
1697,339
1698,139
1699,275
1700,393
1701,325
1702,393
1703,280
1704,393
1705,117
1706,393
1707,393
1708,393
1709,396
1710,381
1711,327
1712,395
1713,393
1714,393
1715,139
1716,25
1717,392
1718,392
1719,393
1720,392
1721,392
1722,393
1723,157
1724,392
1725,399
1726,364
1727,399
1728,381
1729,395
1730,380
1731,196
1732,380
1733,325
1734,280
1735,280
1736,380
1737,139
1738,377
1739,393
1740,364
1741,325
1742,393
1743,364
1744,339
1745,331
1746,292
1747,331
1748,364
1749,339
1750,396
1751,327
1752,339
1753,331
1754,364
1755,232
1756,331
1757,143
1758,393
1759,331
1760,331
1761,344
1762,327
1763,327
1764,327
1765,331
1766,393
1767,339
1768,339
1769,232
1770,392
1771,364
1772,331
1773,396
1774,331
1775,331
1776,327
1777,292
1778,339
1779,47
1780,327
1781,393
1782,393
1783,327
1784,331
1785,393
1786,327
1787,331
1788,331
1789,331
1790,393
1791,292
1792,239
1793,294
1794,294
1795,364
1796,364
1797,331
1798,396
1799,364
1800,387
1801,364
1802,364
1803,393
1804,393
1805,294
1806,364
1807,393
1808,393
1809,393
1810,364
1811,364
1812,393
1813,364
1814,364
1815,364
1816,364
1817,239
1818,364
1819,294
1820,202
1821,387
1822,239
1823,396
1824,239
1825,344
1826,360
1827,239
1828,73
1829,344
1830,344
1831,344
1832,344
1833,360
1834,239
1835,344
1836,344
1837,364
1838,344
1839,360
1840,258
1841,258
1842,258
1843,364
1844,364
1845,258
1846,364
1847,258
1848,364
1849,258
1850,364
1851,171
1852,258
1853,364
1854,258
1855,258
1856,394
1857,376
1858,372
1859,394
1860,394
1861,394
1862,394
1863,394
1864,394
1865,394
1866,376
1867,376
1868,340
1869,376
1870,394
1871,376
1872,78
1873,343
1874,376
1875,358
1876,343
1877,78
1878,384
1879,343
1880,343
1881,278
1882,358
1883,358
1884,343
1885,358
1886,358
1887,343
1888,54
1889,49
1890,394
1891,383
1892,383
1893,356
1894,278
1895,151
1896,383
1897,182
1898,26
1899,394
1900,278
1901,368
1902,182
1903,278
1904,278
1905,151
1906,383
1907,151
1908,278
1909,54
1910,282
1911,383
1912,383
1913,151
1914,368
1915,383
1916,49
1917,394
1918,308
1919,394
1920,311
1921,311
1922,312
1923,311
1924,311
1925,312
1926,380
1927,368
1928,387
1929,312
1930,312
1931,380
1932,21
1933,245
1934,106
1935,192
1936,245
1937,387
1938,311
1939,79
1940,329
1941,312
1942,287
1943,329
1944,394
1945,266
1946,79
1947,266
1948,394
1949,245
1950,368
1951,312
1952,311
1953,312
1954,311
1955,311
1956,312
1957,311
1958,245
1959,266
1960,312
1961,394
1962,311
1963,311
1964,312
1965,312
1966,312
1967,311
1968,379
1969,379
1970,399
1971,377
1972,379
1973,399
1974,399
1975,379
1976,248
1977,379
1978,379
1979,164
1980,379
1981,368
1982,379
1983,368
1984,379
1985,377
1986,368
1987,379
1988,368
1989,248
1990,377
1991,164
1992,379
1993,379
1994,287
1995,368
1996,368
1997,379
1998,379
1999,379
2000,368
2001,399
2002,164
2003,287
2004,379
2005,368
2006,379
2007,192
2008,377
2009,377
2010,379
2011,377
2012,248
2013,169
2014,379
2015,379
2016,248
2017,368
2018,374
2019,248
2020,368
2021,192
2022,399
2023,379
2024,377
2025,379
2026,192
2027,379
2028,212
2029,377
2030,248
2031,399
2032,224
2033,145
2034,224
2035,380
2036,380
2037,384
2038,119
2039,399
2040,380
2041,399
2042,380
2043,164
2044,380
2045,380
2046,380
2047,380
2048,377
2049,399
2050,377
2051,145
2052,384
2053,381
2054,381
2055,380
2056,377
2057,381
2058,224
2059,377
2060,381
2061,380
2062,377
2063,381
2064,395
2065,10
2066,371
2067,368
2068,384
2069,384
2070,225
2071,380
2072,377
2073,176
2074,381
2075,380
2076,380
2077,368
2078,380
2079,381
2080,399
2081,368
2082,145
2083,380
2084,396
2085,224
2086,377
2087,377
2088,368
2089,377
2090,377
2091,119
2092,380
2093,380
2094,384
2095,381
2096,390
2097,387
2098,342
2099,342
2100,292
2101,327
2102,187
2103,363
2104,101
2105,393
2106,308
2107,342
2108,327
2109,393
2110,342
2111,272
2112,316
2113,393
2114,292
2115,217
2116,342
2117,327
2118,327
2119,342
2120,212
2121,380
2122,342
2123,212
2124,342
2125,342
2126,264
2127,187
2128,342
2129,342
2130,342
2131,342
2132,342
2133,393
2134,380
2135,316
2136,342
2137,380
2138,342
2139,342
2140,327
2141,342
2142,342
2143,371
2144,342
2145,316
2146,342
2147,342
2148,380
2149,396
2150,292
2151,268
2152,342
2153,387
2154,316
2155,292
2156,380
2157,327
2158,187
2159,342
2160,396
2161,371
2162,396
2163,371
2164,396
2165,393
2166,396
2167,196
2168,396
2169,380
2170,396
2171,380
2172,105
2173,396
2174,396
2175,396
2176,105
2177,371
2178,396
2179,396
2180,396
2181,396
2182,392
2183,196
2184,396
2185,371
2186,396
2187,294
2188,380
2189,371
2190,380
2191,396
2192,196
2193,396
2194,396
2195,396
2196,354
2197,396
2198,396
2199,142
2200,396
2201,396
2202,327
2203,371
2204,393
2205,380
2206,396
2207,371
2208,364
2209,317
2210,396
2211,197
2212,387
2213,74
2214,339
2215,396
2216,339
2217,339
2218,339
2219,74
2220,396
2221,364
2222,339
2223,396
2224,74
2225,387
2226,339
2227,339
2228,142
2229,364
2230,364
2231,397
2232,339
2233,396
2234,142
2235,339
2236,339
2237,317
2238,364
2239,396
2240,389
2241,389
2242,389
2243,389
2244,389
2245,389
2246,389
2247,364
2248,364
2249,389
2250,389
2251,389
2252,289
2253,389
2254,364
2255,389
2256,364
2257,366
2258,364
2259,208
2260,208
2261,366
2262,208
2263,340
2264,208
2265,376
2266,208
2267,208
2268,208
2269,208
2270,364
2271,208
2272,376
2273,177
2274,376
2275,376
2276,376
2277,376
2278,376
2279,376
2280,376
2281,376
2282,376
2283,177
2284,376
2285,376
2286,376
2287,177
2288,383
2289,383
2290,383
2291,278
2292,384
2293,383
2294,384
2295,383
2296,384
2297,383
2298,383
2299,383
2300,394
2301,384
2302,383
2303,384
2304,401
2305,328
2306,65
2307,312
2308,287
2309,384
2310,384
2311,384
2312,124
2313,328
2314,384
2315,328
2316,328
2317,315
2318,287
2319,245
2320,401
2321,384
2322,312
2323,328
2324,384
2325,401
2326,401
2327,287
2328,401
2329,384
2330,65
2331,401
2332,384
2333,245
2334,359
2335,384
2336,308
2337,329
2338,308
2339,245
2340,379
2341,329
2342,381
2343,329
2344,381
2345,329
2346,379
2347,245
2348,379
2349,381
2350,381
2351,308
2352,308
2353,381
2354,379
2355,379
2356,308
2357,381
2358,329
2359,329
2360,379
2361,381
2362,308
2363,381
2364,381
2365,379
2366,245
2367,400
2368,381
2369,383
2370,381
2371,381
2372,308
2373,381
2374,278
2375,245
2376,329
2377,379
2378,379
2379,308
2380,381
2381,375
2382,329
2383,379
2384,329
2385,374
2386,329
2387,329
2388,383
2389,134
2390,287
2391,380
2392,220
2393,329
2394,329
2395,329
2396,329
2397,380
2398,287
2399,380
2400,329
2401,85
2402,329
2403,329
2404,395
2405,287
2406,329
2407,374
2408,220
2409,220
2410,329
2411,220
2412,287
2413,329
2414,329
2415,329
2416,329
2417,329
2418,329
2419,380
2420,374
2421,374
2422,400
2423,329
2424,379
2425,329
2426,162
2427,374
2428,380
2429,329
2430,329
2431,329
2432,224
2433,379
2434,379
2435,379
2436,212
2437,379
2438,379
2439,364
2440,314
2441,381
2442,379
2443,379
2444,379
2445,380
2446,212
2447,374
2448,381
2449,314
2450,379
2451,224
2452,374
2453,379
2454,212
2455,390
2456,314
2457,379
2458,212
2459,379
2460,224
2461,374
2462,374
2463,379
2464,342
2465,390
2466,379
2467,380
2468,342
2469,379
2470,224
2471,379
2472,379
2473,374
2474,393
2475,379
2476,379
2477,395
2478,374
2479,248
2480,396
2481,396
2482,396
2483,387
2484,396
2485,396
2486,379
2487,268
2488,260
2489,292
2490,387
2491,371
2492,371
2493,268
2494,371
2495,379
2496,379
2497,379
2498,364
2499,379
2500,268
2501,365
2502,268
2503,260
2504,365
2505,260
2506,396
2507,260
2508,260
2509,379
2510,396
2511,379
2512,260
2513,396
2514,260
2515,387
2516,387
2517,365
2518,396
2519,260
2520,364
2521,396
2522,322
2523,365
2524,371
2525,396
2526,396
2527,396
2528,396
2529,365
2530,365
2531,396
2532,396
2533,327
2534,396
2535,365
2536,396
2537,365
2538,305
2539,396
2540,365
2541,305
2542,396
2543,396
2544,365
2545,365
2546,396
2547,396
2548,365
2549,305
2550,365
2551,365
2552,396
2553,396
2554,396
2555,365
2556,365
2557,365
2558,357
2559,347
2560,396
2561,396
2562,365
2563,365
2564,365
2565,365
2566,322
2567,396
2568,365
2569,365
2570,365
2571,396
2572,365
2573,342
2574,396
2575,365
2576,365
2577,396
2578,389
2579,60
2580,396
2581,389
2582,365
2583,396
2584,397
2585,396
2586,396
2587,389
2588,389
2589,396
2590,396
2591,317
2592,396
2593,396
2594,396
2595,389
2596,365
2597,371
2598,396
2599,389
2600,396
2601,289
2602,389
2603,396
2604,389
2605,371
2606,396
2607,389
2608,289
2609,289
2610,289
2611,289
2612,289
2613,289
2614,289
2615,289
2616,289
2617,289
2618,289
2619,289
2620,289
2621,289
2622,289
2623,289
2624,340
2625,340
2626,392
2627,340
2628,340
2629,340
2630,37
2631,340
2632,340
2633,340
2634,383
2635,392
2636,37
2637,340
2638,364
2639,340
2640,353
2641,353
2642,401
2643,353
2644,401
2645,401
2646,353
2647,163
2648,401
2649,163
2650,353
2651,353
2652,401
2653,353
2654,353
2655,353
2656,353
2657,401
2658,362
2659,401
2660,163
2661,163
2662,401
2663,401
2664,401
2665,401
2666,401
2667,165
2668,385
2669,163
2670,163
2671,401
2672,353
2673,383
2674,237
2675,401
2676,237
2677,237
2678,237
2679,353
2680,237
2681,367
2682,237
2683,383
2684,209
2685,383
2686,237
2687,367
2688,237
2689,367
2690,237
2691,381
2692,353
2693,400
2694,237
2695,383
2696,383
2697,367
2698,367
2699,367
2700,237
2701,381
2702,237
2703,383
2704,315
2705,209
2706,315
2707,353
2708,383
2709,209
2710,400
2711,395
2712,400
2713,395
2714,315
2715,315
2716,315
2717,315
2718,315
2719,374
2720,395
2721,395
2722,374
2723,329
2724,395
2725,315
2726,209
2727,395
2728,329
2729,400
2730,329
2731,209
2732,395
2733,315
2734,209
2735,353
2736,374
2737,401
2738,329
2739,374
2740,400
2741,374
2742,329
2743,315
2744,338
2745,374
2746,308
2747,308
2748,329
2749,374
2750,374
2751,374
2752,401
2753,308
2754,374
2755,329
2756,374
2757,374
2758,329
2759,374
2760,374
2761,315
2762,374
2763,374
2764,374
2765,374
2766,308
2767,374
2768,314
2769,314
2770,364
2771,393
2772,364
2773,381
2774,255
2775,314
2776,364
2777,364
2778,329
2779,381
2780,255
2781,380
2782,364
2783,380
2784,364
2785,364
2786,381
2787,364
2788,314
2789,314
2790,381
2791,255
2792,381
2793,393
2794,364
2795,377
2796,364
2797,380
2798,381
2799,329
2800,396
2801,390
2802,390
2803,304
2804,304
2805,271
2806,304
2807,304
2808,390
2809,304
2810,364
2811,304
2812,396
2813,304
2814,397
2815,304
2816,390
2817,390
2818,390
2819,304
2820,304
2821,304
2822,379
2823,396
2824,396
2825,304
2826,304
2827,390
2828,397
2829,397
2830,304
2831,396
2832,397
2833,283
2834,306
2835,306
2836,322
2837,396
2838,260
2839,397
2840,322
2841,361
2842,304
2843,397
2844,396
2845,397
2846,397
2847,397
2848,304
2849,397
2850,397
2851,397
2852,322
2853,297
2854,306
2855,396
2856,397
2857,347
2858,379
2859,397
2860,397
2861,306
2862,304
2863,396
2864,297
2865,392
2866,297
2867,297
2868,392
2869,392
2870,91
2871,392
2872,324
2873,324
2874,392
2875,392
2876,297
2877,392
2878,392
2879,297
2880,392
2881,392
2882,357
2883,392
2884,324
2885,392
2886,392
2887,297
2888,392
2889,357
2890,396
2891,324
2892,91
2893,392
2894,357
2895,324
2896,77
2897,392
2898,392
2899,392
2900,77
2901,392
2902,392
2903,392
2904,392
2905,378
2906,392
2907,392
2908,378
2909,392
2910,392
2911,392
2912,392
2913,392
2914,392
2915,389
2916,383
2917,392
2918,392
2919,383
2920,340
2921,340
2922,392
2923,392
2924,389
2925,317
2926,389
2927,392
2928,362
2929,353
2930,369
2931,369
2932,362
2933,362
2934,386
2935,369
2936,369
2937,369
2938,369
2939,369
2940,362
2941,369
2942,369
2943,369
2944,400
2945,353
2946,362
2947,400
2948,353
2949,353
2950,400
2951,400
2952,319
2953,362
2954,400
2955,265
2956,400
2957,400
2958,353
2959,353
2960,352
2961,298
2962,352
2963,291
2964,352
2965,298
2966,352
2967,298
2968,298
2969,352
2970,352
2971,395
2972,298
2973,291
2974,298
2975,237
2976,401
2977,401
2978,228
2979,276
2980,81
2981,374
2982,401
2983,276
2984,374
2985,401
2986,338
2987,228
2988,276
2989,338
2990,81
2991,374
2992,349
2993,349
2994,349
2995,349
2996,396
2997,349
