,species
1379,285
1380,254
1381,21
1382,326
1383,117
1384,117
1385,280
1386,280
1387,21
1388,259
1389,285
1390,280
1391,259
1392,193
1393,193
1394,193
1395,193
1396,193
1397,297
1398,193
1399,193
1400,193
1401,193
1402,193
1403,193
1404,193
1405,193
1406,193
1407,275
1408,343
1409,264
1410,264
1411,264
1412,343
1413,343
1414,264
1415,343
1416,343
1417,264
1418,264
1419,343
1420,264
1421,343
1422,343
1423,17
1424,343
1425,350
1426,288
1427,288
1428,288
1429,129
1430,350
1431,349
1432,288
1433,343
1434,349
1435,288
1436,288
1437,343
1438,343
1439,288
1440,269
1441,246
1442,269
1443,269
1444,246
1445,269
1446,269
1447,246
1448,334
1449,246
1450,269
1451,86
1452,288
1453,246
1454,334
1455,86
1456,249
1457,304
1458,318
1459,87
1460,204
1461,141
1462,204
1463,317
1464,141
1465,204
1466,141
1467,249
1468,204
1469,317
1470,277
1471,304
1472,118
1473,318
1474,118
1475,318
1476,204
1477,318
1478,141
1479,318
1480,317
1481,118
1482,317
1483,331
1484,204
1485,304
1486,331
1487,141
1488,359
1489,109
1490,318
1491,353
1492,277
1493,277
1494,277
1495,276
1496,334
1497,318
1498,153
1499,318
1500,318
1501,359
1502,318
1503,353
1504,277
1505,318
1506,321
1507,277
1508,211
1509,277
1510,294
1511,277
1512,334
1513,334
1514,156
1515,277
1516,318
1517,211
1518,359
1519,318
1520,316
1521,318
1522,318
1523,318
1524,321
1525,277
1526,321
1527,359
1528,334
1529,276
1530,334
1531,318
1532,321
1533,318
1534,318
1535,277
1536,265
1537,298
1538,156
1539,298
1540,39
1541,39
1542,156
1543,277
1544,298
1545,265
1546,156
1547,277
1548,105
1549,334
1550,295
1551,277
1552,298
1553,292
1554,292
1555,156
1556,39
1557,211
1558,156
1559,211
1560,302
1561,295
1562,298
1563,265
1564,211
1565,292
1566,277
1567,334
1568,265
1569,211
1570,156
1571,292
1572,156
1573,156
1574,292
1575,156
1576,265
1577,211
1578,211
1579,211
1580,277
1581,334
1582,292
1583,277
1584,292
1585,295
1586,265
1587,292
1588,292
1589,211
1590,292
1591,105
1592,277
1593,298
1594,292
1595,105
1596,211
1597,316
1598,340
1599,211
1600,302
1601,313
1602,265
1603,289
1604,313
1605,339
1606,307
1607,210
1608,277
1609,289
1610,210
1611,313
1612,313
1613,339
1614,339
1615,313
1616,313
1617,235
1618,289
1619,305
1620,9
1621,313
1622,298
1623,220
1624,313
1625,305
1626,289
1627,313
1628,289
1629,313
1630,289
1631,289
1632,276
1633,305
1634,313
1635,305
1636,298
1637,185
1638,313
1639,313
1640,276
1641,302
1642,220
1643,305
1644,307
1645,289
1646,276
1647,276
1648,313
1649,339
1650,362
1651,289
1652,160
1653,298
1654,302
1655,313
1656,276
1657,289
1658,339
1659,277
1660,235
1661,220
1662,220
1663,305
1664,302
1665,313
1666,313
1667,289
1668,277
1669,289
1670,313
1671,276
1672,305
1673,313
1674,313
1675,289
1676,289
1677,313
1678,305
1679,305
1680,311
1681,212
1682,210
1683,212
1684,305
1685,326
1686,210
1687,272
1688,210
1689,305
1690,303
1691,276
1692,123
1693,210
1694,303
1695,311
1696,311
1697,293
1698,298
1699,305
1700,324
1701,210
1702,210
1703,276
1704,123
1705,210
1706,210
1707,210
1708,309
1709,260
1710,324
1711,123
1712,298
1713,210
1714,309
1715,216
1716,280
1717,210
1718,303
1719,210
1720,318
1721,123
1722,210
1723,210
1724,73
1725,303
1726,309
1727,311
1728,318
1729,305
1730,280
1731,324
1732,324
1733,303
1734,303
1735,210
1736,318
1737,309
1738,210
1739,311
1740,303
1741,210
1742,280
1743,309
1744,84
1745,137
1746,313
1747,260
1748,150
1749,313
1750,313
1751,263
1752,263
1753,263
1754,201
1755,70
1756,137
1757,313
1758,263
1759,263
1760,201
1761,362
1762,260
1763,342
1764,302
1765,343
1766,313
1767,263
1768,201
1769,342
1770,343
1771,263
1772,201
1773,260
1774,231
1775,319
1776,260
1777,263
1778,343
1779,319
1780,84
1781,364
1782,260
1783,137
1784,260
1785,70
1786,311
1787,329
1788,84
1789,260
1790,263
1791,260
1792,343
1793,98
1794,315
1795,114
1796,315
1797,343
1798,114
1799,281
1800,281
1801,297
1802,247
1803,315
1804,126
1805,247
1806,281
1807,326
1808,98
1809,343
1810,343
1811,360
1812,343
1813,343
1814,343
1815,247
1816,281
1817,247
1818,326
1819,247
1820,343
1821,343
1822,343
1823,247
1824,343
1825,282
1826,343
1827,282
1828,297
1829,343
1830,282
1831,343
1832,343
1833,282
1834,343
1835,247
1836,343
1837,343
1838,282
1839,343
1840,240
1841,282
1842,282
1843,269
1844,240
1845,282
1846,145
1847,240
1848,240
1849,240
1850,240
1851,282
1852,240
1853,282
1854,145
1855,240
1856,269
1857,349
1858,349
1859,349
1860,349
1861,349
1862,269
1863,349
1864,269
1865,349
1866,349
1867,349
1868,349
1869,22
1870,22
1871,349
1872,86
1873,188
1874,269
1875,317
1876,252
1877,317
1878,317
1879,252
1880,86
1881,252
1882,252
1883,131
1884,269
1885,86
1886,317
1887,304
1888,353
1889,277
1890,188
1891,353
1892,340
1893,340
1894,340
1895,188
1896,353
1897,334
1898,340
1899,340
1900,340
1901,340
1902,277
1903,340
1904,188
1905,334
1906,340
1907,277
1908,277
1909,340
1910,331
1911,188
1912,353
1913,340
1914,188
1915,340
1916,340
1917,310
1918,331
1919,340
1920,222
1921,353
1922,187
1923,267
1924,334
1925,200
1926,253
1927,340
1928,334
1929,334
1930,222
1931,211
1932,222
1933,200
1934,187
1935,353
1936,334
1937,317
1938,317
1939,267
1940,222
1941,200
1942,334
1943,334
1944,353
1945,222
1946,222
1947,103
1948,200
1949,211
1950,353
1951,334
1952,305
1953,359
1954,334
1955,222
1956,222
1957,334
1958,222
1959,334
1960,253
1961,211
1962,359
1963,265
1964,334
1965,222
1966,211
1967,103
1968,316
1969,316
1970,205
1971,316
1972,321
1973,316
1974,45
1975,36
1976,316
1977,359
1978,327
1979,316
1980,316
1981,338
1982,316
1983,305
1984,205
1985,337
1986,327
1987,337
1988,305
1989,305
1990,359
1991,316
1992,132
1993,359
1994,305
1995,316
1996,316
1997,311
1998,316
1999,359
2000,359
2001,316
2002,316
2003,316
2004,132
2005,36
2006,353
2007,316
2008,316
2009,268
2010,205
2011,353
2012,316
2013,318
2014,316
2015,311
2016,293
2017,305
2018,305
2019,316
2020,339
2021,327
2022,205
2023,316
2024,316
2025,322
2026,276
2027,295
2028,189
2029,327
2030,359
2031,337
2032,316
2033,316
2034,316
2035,220
2036,316
2037,298
2038,298
2039,316
2040,311
2041,322
2042,298
2043,316
2044,334
2045,316
2046,115
2047,328
2048,234
2049,67
2050,280
2051,334
2052,298
2053,298
2054,293
2055,298
2056,359
2057,293
2058,280
2059,305
2060,298
2061,293
2062,293
2063,268
2064,115
2065,293
2066,311
2067,339
2068,316
2069,0
2070,322
2071,316
2072,67
2073,298
2074,316
2075,328
2076,280
2077,298
2078,298
2079,298
2080,298
2081,115
2082,220
2083,298
2084,220
2085,298
2086,234
2087,234
2088,316
2089,298
2090,298
2091,316
2092,359
2093,339
2094,316
2095,268
2096,329
2097,328
2098,339
2099,182
2100,216
2101,337
2102,337
2103,339
2104,182
2105,339
2106,364
2107,276
2108,329
2109,216
2110,329
2111,316
2112,339
2113,337
2114,337
2115,337
2116,316
2117,339
2118,339
2119,316
2120,339
2121,337
2122,329
2123,235
2124,339
2125,276
2126,339
2127,309
2128,339
2129,339
2130,339
2131,329
2132,216
2133,316
2134,313
2135,329
2136,337
2137,339
2138,337
2139,316
2140,337
2141,339
2142,339
2143,339
2144,339
2145,339
2146,337
2147,339
2148,339
2149,339
2150,339
2151,313
2152,339
2153,339
2154,364
2155,313
2156,216
2157,316
2158,364
2159,364
2160,311
2161,125
2162,364
2163,201
2164,321
2165,342
2166,326
2167,326
2168,326
2169,342
2170,260
2171,326
2172,201
2173,201
2174,313
2175,326
2176,342
2177,201
2178,201
2179,201
2180,342
2181,201
2182,342
2183,326
2184,201
2185,326
2186,342
2187,342
2188,321
2189,326
2190,342
2191,364
2192,321
2193,326
2194,326
2195,326
2196,342
2197,201
2198,201
2199,342
2200,201
2201,260
2202,342
2203,342
2204,321
2205,342
2206,326
2207,201
2208,297
2209,329
2210,201
2211,326
2212,329
2213,227
2214,297
2215,201
2216,329
2217,297
2218,297
2219,297
2220,297
2221,326
2222,329
2223,360
2224,297
2225,326
2226,19
2227,297
2228,297
2229,360
2230,297
2231,297
2232,297
2233,329
2234,329
2235,297
2236,360
2237,297
2238,297
2239,326
2240,315
2241,315
2242,315
2243,203
2244,315
2245,315
2246,315
2247,203
2248,315
2249,315
2250,315
2251,40
2252,297
2253,315
2254,315
2255,203
2256,349
2257,229
2258,229
2259,229
2260,229
2261,229
2262,229
2263,229
2264,288
2265,239
2266,229
2267,229
2268,229
2269,229
2270,229
2271,349
2272,315
2273,119
2274,356
2275,252
2276,315
2277,315
2278,356
2279,119
2280,315
2281,119
2282,356
2283,328
2284,315
2285,356
2286,328
2287,356
2288,350
2289,317
2290,340
2291,350
2292,350
2293,350
2294,340
2295,350
2296,340
2297,350
2298,350
2299,340
2300,350
2301,350
2302,350
2303,350
2304,296
2305,350
2306,250
2307,350
2308,359
2309,296
2310,328
2311,350
2312,359
2313,350
2314,350
2315,316
2316,296
2317,350
2318,340
2319,350
2320,213
2321,296
2322,340
2323,350
2324,296
2325,350
2326,334
2327,307
2328,350
2329,328
2330,296
2331,350
2332,296
2333,298
2334,296
2335,298
2336,187
2337,327
2338,295
2339,217
2340,267
2341,327
2342,340
2343,307
2344,267
2345,308
2346,233
2347,267
2348,307
2349,359
2350,187
2351,83
2352,307
2353,267
2354,233
2355,238
2356,181
2357,187
2358,339
2359,359
2360,298
2361,83
2362,339
2363,307
2364,308
2365,217
2366,238
2367,359
2368,187
2369,217
2370,350
2371,339
2372,339
2373,233
2374,353
2375,307
2376,359
2377,233
2378,359
2379,181
2380,268
2381,267
2382,308
2383,340
2384,307
2385,365
2386,338
2387,359
2388,359
2389,365
2390,334
2391,338
2392,307
2393,307
2394,359
2395,359
2396,307
2397,359
2398,187
2399,307
2400,307
2401,359
2402,115
2403,359
2404,334
2405,338
2406,359
2407,365
2408,307
2409,359
2410,365
2411,334
2412,359
2413,359
2414,359
2415,365
2416,11
2417,307
2418,359
2419,365
2420,307
2421,362
2422,359
2423,362
2424,362
2425,362
2426,359
2427,359
2428,359
2429,359
2430,359
2431,338
2432,321
2433,339
2434,337
2435,316
2436,337
2437,298
2438,365
2439,316
2440,337
2441,316
2442,321
2443,321
2444,337
2445,316
2446,339
2447,329
2448,337
2449,339
2450,321
2451,216
2452,146
2453,48
2454,321
2455,337
2456,298
2457,99
2458,298
2459,293
2460,339
2461,146
2462,339
2463,305
2464,99
2465,293
2466,337
2467,337
2468,339
2469,339
2470,337
2471,99
2472,321
2473,321
2474,305
2475,298
2476,365
2477,146
2478,337
2479,321
2480,362
2481,305
2482,245
2483,115
2484,305
2485,182
2486,328
2487,359
2488,305
2489,268
2490,305
2491,305
2492,69
2493,143
2494,337
2495,268
2496,305
2497,268
2498,143
2499,305
2500,143
2501,271
2502,271
2503,328
2504,245
2505,305
2506,305
2507,268
2508,268
2509,69
2510,245
2511,328
2512,115
2513,305
2514,69
2515,268
2516,268
2517,245
2518,245
2519,271
2520,271
2521,339
2522,305
2523,305
2524,268
2525,245
2526,271
2527,362
2528,342
2529,276
2530,343
2531,110
2532,110
2533,339
2534,166
2535,322
2536,339
2537,343
2538,342
2539,343
2540,339
2541,337
2542,343
2543,276
2544,343
2545,110
2546,110
2547,343
2548,339
2549,342
2550,322
2551,343
2552,13
2553,297
2554,343
2555,343
2556,110
2557,342
2558,342
2559,110
2560,342
2561,342
2562,110
2563,339
2564,297
2565,110
2566,342
2567,343
2568,110
2569,276
2570,343
2571,343
2572,365
2573,166
2574,343
2575,276
2576,337
2577,297
2578,344
2579,297
2580,344
2581,297
2582,344
2583,344
2584,297
2585,344
2586,301
2587,301
2588,301
2589,301
2590,344
2591,202
2592,344
2593,337
2594,344
2595,297
2596,344
2597,337
2598,297
2599,344
2600,344
2601,297
2602,344
2603,297
2604,297
2605,344
2606,337
2607,301
2608,356
2609,356
2610,40
2611,356
2612,356
2613,40
2614,356
2615,356
2616,356
2617,356
2618,356
2619,356
2620,229
2621,356
2622,356
2623,356
2624,239
2625,364
2626,364
2627,349
2628,364
2629,297
2630,364
2631,364
2632,364
2633,297
2634,364
2635,239
2636,364
2637,349
2638,364
2639,364
2640,219
2641,356
2642,219
2643,356
2644,367
2645,297
2646,297
2647,356
2648,219
2649,297
2650,356
2651,356
2652,356
2653,297
2654,367
2655,356
2656,328
2657,346
2658,328
2659,361
2660,346
2661,328
2662,144
2663,144
2664,346
2665,346
2666,328
2667,346
2668,328
2669,328
2670,328
2671,346
2672,250
2673,359
2674,356
2675,250
2676,340
2677,328
2678,250
2679,356
2680,250
2681,250
2682,187
2683,340
2684,350
2685,250
2686,250
2687,250
2688,328
2689,357
2690,350
2691,346
2692,350
2693,357
2694,250
2695,359
2696,350
2697,250
2698,250
2699,250
2700,350
2701,340
2702,250
2703,340
2704,347
2705,347
2706,347
2707,328
2708,353
2709,46
2710,250
2711,353
2712,353
2713,347
2714,328
2715,347
2716,328
2717,328
2718,347
2719,347
2720,328
2721,347
2722,328
2723,353
2724,347
2725,347
2726,250
2727,328
2728,328
2729,347
2730,328
2731,250
2732,250
2733,347
2734,353
2735,328
2736,339
2737,352
2738,337
2739,217
2740,338
2741,337
2742,316
2743,308
2744,338
2745,337
2746,352
2747,366
2748,366
2749,338
2750,366
2751,352
2752,366
2753,316
2754,352
2755,308
2756,337
2757,337
2758,352
2759,316
2760,337
2761,366
2762,366
2763,339
2764,316
2765,337
2766,337
2767,337
2768,362
2769,183
2770,359
2771,183
2772,300
2773,365
2774,359
2775,183
2776,183
2777,337
2778,337
2779,359
2780,337
2781,139
2782,359
2783,337
2784,101
2785,300
2786,359
2787,359
2788,183
2789,359
2790,359
2791,337
2792,359
2793,338
2794,359
2795,359
2796,337
2797,359
2798,359
2799,359
2800,326
2801,345
2802,133
2803,339
2804,355
2805,133
2806,326
2807,365
2808,345
2809,133
2810,362
2811,342
2812,326
2813,362
2814,355
2815,362
2816,326
2817,326
2818,139
2819,133
2820,362
2821,355
2822,326
2823,362
2824,326
2825,365
2826,355
2827,326
2828,133
2829,326
2830,362
2831,345
2832,321
2833,287
2834,345
2835,278
2836,344
2837,344
2838,278
2839,343
2840,278
2841,278
2842,278
2843,278
2844,344
2845,321
2846,345
2847,344
2848,345
2849,278
2850,345
2851,287
2852,343
2853,344
2854,278
2855,278
2856,345
2857,278
2858,245
2859,278
2860,343
2861,301
2862,278
2863,345
2864,344
2865,344
2866,344
2867,339
2868,339
2869,339
2870,339
2871,344
2872,344
2873,344
2874,344
2875,344
2876,344
2877,344
2878,339
2879,339
2880,344
2881,344
2882,339
2883,344
2884,344
2885,339
2886,344
2887,344
2888,344
2889,339
2890,344
2891,344
2892,344
2893,339
2894,344
2895,339
2896,356
2897,344
2898,356
2899,356
2900,356
2901,356
2902,361
2903,356
2904,364
2905,342
2906,356
2907,356
2908,356
2909,356
2910,358
2911,356
2912,358
2913,239
2914,239
2915,358
2916,358
2917,358
2918,358
2919,358
2920,358
2921,358
2922,358
2923,358
2924,35
2925,358
2926,287
2927,358
2928,255
2929,361
2930,361
2931,361
2932,361
2933,361
2934,361
2935,255
2936,361
2937,255
2938,361
2939,361
2940,255
2941,361
2942,361
2943,255
2944,361
2945,361
2946,361
2947,335
2948,335
2949,361
2950,361
2951,346
2952,361
2953,335
2954,361
2955,335
2956,361
2957,346
2958,361
2959,346
2960,328
2961,346
2962,362
2963,346
2964,362
2965,328
2966,362
2967,328
2968,169
2969,328
2970,328
2971,346
2972,328
2973,169
2974,328
2975,346
2976,362
2977,357
2978,365
2979,365
2980,353
2981,177
2982,177
2983,365
2984,337
2985,236
2986,357
2987,177
2988,353
2989,362
2990,357
2991,357
2992,365
2993,365
2994,365
2995,365
2996,365
2997,337
