,species
548,199
549,77
550,332
551,199
552,122
553,324
554,163
555,324
556,324
557,199
558,324
559,199
560,154
561,163
562,122
563,163
564,163
565,122
566,332
567,324
568,332
569,324
570,324
571,141
572,324
573,199
574,199
575,154
576,64
577,324
578,239
579,163
580,47
581,324
582,168
583,239
584,239
585,239
586,239
587,163
588,222
589,14
590,14
591,328
592,206
593,163
594,168
595,243
596,163
597,163
598,168
599,163
600,64
601,222
602,222
603,222
604,47
605,344
606,222
607,328
608,149
609,70
610,149
611,70
612,70
613,70
614,70
615,344
616,149
617,149
618,70
619,239
620,70
621,70
622,149
623,70
624,38
625,38
626,309
627,38
628,124
629,149
630,87
631,145
632,87
633,50
634,87
635,124
636,309
637,38
638,145
639,87
640,309
641,178
642,178
643,178
644,263
645,309
646,178
647,309
648,134
649,309
650,263
651,263
652,178
653,309
654,134
655,309
656,216
657,136
658,81
659,263
660,263
661,136
662,136
663,263
664,136
665,81
666,263
667,263
668,156
669,156
670,263
671,263
672,41
673,322
674,304
675,292
676,292
677,304
678,292
679,304
680,292
681,292
682,55
683,79
684,304
685,304
686,304
687,304
688,304
689,304
690,151
691,79
692,292
693,254
694,304
695,79
696,304
697,55
698,304
699,304
700,292
701,48
702,304
703,304
704,219
705,337
706,205
707,6
708,276
709,263
710,263
711,139
712,219
713,263
714,219
715,189
716,21
717,241
718,205
719,219
720,32
721,263
722,241
723,205
724,263
725,263
726,337
727,138
728,263
729,193
730,219
731,112
732,337
733,302
734,189
735,241
736,32
737,337
738,302
739,263
740,32
741,276
742,263
743,205
744,263
745,263
746,32
747,263
748,263
749,337
750,292
751,32
752,350
753,268
754,138
755,268
756,214
757,162
758,138
759,219
760,302
761,268
762,138
763,138
764,138
765,219
766,268
767,138
768,219
769,138
770,218
771,214
772,268
773,253
774,268
775,268
776,138
777,138
778,268
779,138
780,302
781,138
782,219
783,350
784,302
785,138
786,268
787,138
788,219
789,138
790,219
791,219
792,138
793,219
794,219
795,138
796,268
797,263
798,138
799,302
800,288
801,287
802,128
803,287
804,288
805,214
806,253
807,287
808,177
809,288
810,128
811,253
812,199
813,128
814,287
815,69
816,253
817,253
818,128
819,128
820,128
821,253
822,128
823,288
824,128
825,287
826,320
827,94
828,288
829,69
830,287
831,199
832,214
833,287
834,287
835,287
836,69
837,253
838,56
839,288
840,93
841,288
842,287
843,287
844,288
845,128
846,56
847,288
848,214
849,283
850,283
851,185
852,283
853,199
854,283
855,199
856,278
857,350
858,350
859,199
860,185
861,288
862,37
863,283
864,350
865,283
866,283
867,199
868,227
869,199
870,141
871,288
872,185
873,288
874,283
875,274
876,199
877,185
878,350
879,283
880,141
881,350
882,199
883,283
884,199
885,274
886,350
887,37
888,185
889,227
890,185
891,274
892,214
893,141
894,141
895,185
896,222
897,206
898,222
899,206
900,72
901,72
902,206
903,222
904,222
905,72
906,168
907,208
908,206
909,222
910,72
911,206
912,206
913,329
914,206
915,222
916,72
917,222
918,206
919,206
920,72
921,206
922,252
923,141
924,168
925,181
926,206
927,72
928,168
929,222
930,245
931,168
932,206
933,245
934,206
935,72
936,206
937,245
938,206
939,245
940,206
941,206
942,206
943,208
944,324
945,214
946,324
947,324
948,245
949,274
950,324
951,64
952,257
953,144
954,274
955,257
956,324
957,324
958,51
959,251
960,257
961,274
962,324
963,324
964,350
965,324
966,274
967,51
968,214
969,324
970,257
971,206
972,324
973,257
974,214
975,324
976,239
977,344
978,344
979,324
980,70
981,142
982,213
983,344
984,344
985,22
986,213
987,17
988,22
989,142
990,142
991,344
992,27
993,60
994,60
995,292
996,29
997,292
998,46
999,291
1000,292
1001,60
1002,135
1003,135
1004,126
1005,292
1006,292
1007,209
1008,170
1009,291
1010,331
1011,305
1012,331
1013,170
1014,331
1015,305
1016,331
1017,213
1018,170
1019,170
1020,291
1021,305
1022,170
1023,170
1024,213
1025,355
1026,131
1027,262
1028,304
1029,331
1030,355
1031,262
1032,331
1033,331
1034,216
1035,331
1036,213
1037,304
1038,304
1039,216
1040,332
1041,332
1042,263
1043,263
1044,160
1045,332
1046,314
1047,261
1048,355
1049,263
1050,332
1051,121
1052,263
1053,322
1054,314
1055,314
1056,314
1057,322
1058,332
1059,263
1060,332
1061,355
1062,263
1063,314
1064,332
1065,314
1066,314
1067,355
1068,332
1069,322
1070,322
1071,314
1072,322
1073,263
1074,263
1075,96
1076,350
1077,322
1078,83
1079,263
1080,273
1081,263
1082,322
1083,322
1084,322
1085,263
1086,322
1087,322
1088,322
1089,322
1090,322
1091,263
1092,263
1093,263
1094,263
1095,263
1096,263
1097,263
1098,263
1099,322
1100,322
1101,314
1102,263
1103,263
1104,263
1105,322
1106,120
1107,322
1108,273
1109,322
1110,263
1111,263
1112,273
1113,263
1114,263
1115,263
1116,263
1117,120
1118,273
1119,263
1120,285
1121,350
1122,276
1123,276
1124,350
1125,350
1126,350
1127,350
1128,218
1129,148
1130,241
1131,355
1132,276
1133,218
1134,218
1135,276
1136,125
1137,276
1138,218
1139,350
1140,276
1141,276
1142,177
1143,218
1144,350
1145,177
1146,276
1147,350
1148,350
1149,355
1150,350
1151,218
1152,34
1153,177
1154,8
1155,276
1156,287
1157,355
1158,287
1159,218
1160,355
1161,350
1162,276
1163,355
1164,355
1165,218
1166,4
1167,148
1168,276
1169,276
1170,350
1171,355
1172,350
1173,350
1174,218
1175,350
1176,276
1177,218
1178,218
1179,355
1180,350
1181,350
1182,355
1183,218
1184,320
1185,166
1186,320
1187,320
1188,86
1189,184
1190,350
1191,320
1192,350
1193,350
1194,320
1195,350
1196,350
1197,350
1198,320
1199,230
1200,230
1201,288
1202,350
1203,320
1204,350
1205,320
1206,350
1207,287
1208,320
1209,199
1210,350
1211,350
1212,350
1213,350
1214,350
1215,350
1216,320
1217,350
1218,320
1219,166
1220,320
1221,350
1222,184
1223,320
1224,350
1225,350
1226,350
1227,320
1228,199
1229,287
1230,320
1231,320
1232,320
1233,350
1234,268
1235,341
1236,350
1237,320
1238,350
1239,320
1240,320
1241,350
1242,350
1243,332
1244,288
1245,320
1246,86
1247,166
1248,324
1249,316
1250,324
1251,268
1252,214
1253,301
1254,324
1255,181
1256,329
1257,43
1258,320
1259,285
1260,324
1261,324
1262,207
1263,324
1264,99
1265,181
1266,99
1267,99
1268,207
1269,329
1270,214
1271,316
1272,324
1273,243
1274,316
1275,166
1276,288
1277,301
1278,324
1279,285
1280,324
1281,207
1282,287
1283,258
1284,181
1285,324
1286,214
1287,316
1288,350
1289,246
1290,324
1291,214
1292,268
1293,329
1294,181
1295,285
1296,268
1297,324
1298,214
1299,301
1300,203
1301,329
1302,246
1303,7
1304,181
1305,316
1306,324
1307,207
1308,316
1309,287
1310,214
1311,285
1312,26
1313,324
1314,324
1315,324
1316,324
1317,324
1318,252
1319,200
1320,200
1321,324
1322,252
1323,114
1324,252
1325,243
1326,301
1327,347
1328,285
1329,252
1330,324
1331,324
1332,252
1333,350
1334,347
1335,350
1336,350
1337,252
1338,324
1339,350
1340,324
1341,350
1342,252
1343,324
1344,324
1345,252
1346,324
1347,347
1348,252
1349,252
1350,252
1351,324
1352,252
1353,332
1354,324
1355,324
1356,200
1357,252
1358,324
1359,252
1360,344
1361,222
1362,301
1363,251
1364,344
1365,164
1366,164
1367,222
1368,168
1369,222
1370,222
1371,251
1372,344
1373,222
1374,251
1375,344
1376,164
1377,274
1378,164
1379,251
1380,222
1381,222
1382,222
1383,222
1384,251
1385,344
1386,344
1387,222
1388,324
1389,36
1390,344
1391,164
1392,344
1393,344
1394,344
1395,344
1396,344
1397,344
1398,344
1399,344
1400,344
1401,344
1402,344
1403,113
1404,344
1405,344
1406,344
1407,45
1408,213
1409,213
1410,305
1411,213
1412,213
1413,213
1414,213
1415,262
1416,262
1417,213
1418,135
1419,213
1420,135
1421,262
1422,213
1423,213
1424,354
1425,262
1426,213
1427,303
1428,213
1429,213
1430,262
1431,354
1432,262
1433,303
1434,303
1435,354
1436,354
1437,303
1438,303
1439,262
1440,325
1441,262
1442,262
1443,325
1444,262
1445,262
1446,325
1447,262
1448,325
1449,262
1450,262
1451,262
1452,262
1453,262
1454,147
1455,262
1456,305
1457,310
1458,261
1459,305
1460,314
1461,261
1462,263
1463,261
1464,83
1465,261
1466,332
1467,63
1468,310
1469,263
1470,261
1471,260
1472,305
1473,261
1474,305
1475,261
1476,261
1477,310
1478,261
1479,260
1480,305
1481,263
1482,260
1483,263
1484,305
1485,263
1486,63
1487,261
1488,275
1489,355
1490,263
1491,312
1492,312
1493,260
1494,287
1495,263
1496,312
1497,125
1498,355
1499,273
1500,312
1501,263
1502,263
1503,263
1504,263
1505,355
1506,263
1507,54
1508,355
1509,304
1510,304
1511,273
1512,263
1513,263
1514,273
1515,263
1516,263
1517,263
1518,273
1519,312
1520,263
1521,355
1522,287
1523,263
1524,263
1525,263
1526,287
1527,263
1528,263
1529,125
1530,263
1531,263
1532,263
1533,125
1534,304
1535,312
1536,350
1537,273
1538,287
1539,238
1540,341
1541,327
1542,350
1543,143
1544,289
1545,273
1546,350
1547,263
1548,273
1549,273
1550,115
1551,273
1552,350
1553,341
1554,287
1555,273
1556,28
1557,273
1558,182
1559,320
1560,143
1561,350
1562,341
1563,273
1564,273
1565,52
1566,322
1567,52
1568,273
1569,358
1570,322
1571,273
1572,97
1573,287
1574,289
1575,143
1576,289
1577,341
1578,289
1579,304
1580,341
1581,358
1582,273
1583,358
1584,273
1585,289
1586,322
1587,273
1588,238
1589,322
1590,304
1591,322
1592,327
1593,263
1594,115
1595,273
1596,287
1597,273
1598,143
1599,273
1600,341
1601,287
1602,304
1603,287
1604,301
1605,273
1606,214
1607,341
1608,258
1609,320
1610,287
1611,287
1612,287
1613,329
1614,148
1615,148
1616,238
1617,287
1618,287
1619,329
1620,258
1621,238
1622,287
1623,287
1624,258
1625,238
1626,148
1627,287
1628,341
1629,238
1630,258
1631,287
1632,301
1633,238
1634,332
1635,287
1636,329
1637,287
1638,287
1639,287
1640,301
1641,287
1642,341
1643,238
1644,258
1645,287
1646,238
1647,287
1648,304
1649,258
1650,238
1651,287
1652,287
1653,148
1654,258
1655,238
1656,287
1657,287
1658,287
1659,99
1660,287
1661,258
1662,287
1663,287
1664,238
1665,341
1666,287
1667,287
1668,287
1669,287
1670,329
1671,287
1672,148
1673,210
1674,258
1675,238
1676,329
1677,287
1678,287
1679,287
1680,345
1681,332
1682,57
1683,301
1684,186
1685,19
1686,210
1687,210
1688,99
1689,350
1690,332
1691,332
1692,288
1693,301
1694,329
1695,332
1696,342
1697,287
1698,329
1699,301
1700,203
1701,202
1702,301
1703,332
1704,350
1705,332
1706,202
1707,345
1708,252
1709,329
1710,301
1711,301
1712,332
1713,301
1714,202
1715,332
1716,329
1717,332
1718,345
1719,332
1720,301
1721,252
1722,341
1723,332
1724,329
1725,202
1726,329
1727,345
1728,301
1729,301
1730,301
1731,332
1732,332
1733,252
1734,332
1735,332
1736,329
1737,57
1738,329
1739,332
1740,202
1741,252
1742,350
1743,332
1744,203
1745,344
1746,252
1747,332
1748,329
1749,345
1750,285
1751,332
1752,323
1753,344
1754,285
1755,281
1756,285
1757,344
1758,345
1759,246
1760,344
1761,345
1762,332
1763,345
1764,345
1765,329
1766,329
1767,246
1768,345
1769,344
1770,281
1771,329
1772,329
1773,150
1774,329
1775,344
1776,345
1777,345
1778,315
1779,329
1780,344
1781,281
1782,344
1783,345
1784,285
1785,345
1786,281
1787,344
1788,329
1789,345
1790,329
1791,344
1792,251
1793,315
1794,315
1795,173
1796,98
1797,75
1798,252
1799,315
1800,251
1801,173
1802,173
1803,328
1804,173
1805,98
1806,315
1807,328
1808,173
1809,328
1810,315
1811,173
1812,345
1813,315
1814,315
1815,173
1816,173
1817,251
1818,71
1819,328
1820,251
1821,315
1822,75
1823,324
1824,262
1825,123
1826,290
1827,290
1828,251
1829,262
1830,344
1831,123
1832,123
1833,123
1834,123
1835,290
1836,123
1837,123
1838,290
1839,123
1840,356
1841,356
1842,356
1843,356
1844,356
1845,356
1846,344
1847,356
1848,356
1849,356
1850,356
1851,356
1852,356
1853,356
1854,345
1855,356
1856,356
1857,356
1858,176
1859,356
1860,356
1861,354
1862,356
1863,356
1864,356
1865,356
1866,176
1867,356
1868,356
1869,356
1870,356
1871,356
1872,147
1873,78
1874,325
1875,325
1876,325
1877,325
1878,104
1879,147
1880,78
1881,260
1882,260
1883,197
1884,78
1885,325
1886,78
1887,147
1888,358
1889,267
1890,275
1891,358
1892,275
1893,358
1894,358
1895,267
1896,275
1897,275
1898,275
1899,262
1900,358
1901,358
1902,275
1903,358
1904,275
1905,275
1906,358
1907,358
1908,275
1909,275
1910,276
1911,275
1912,276
1913,358
1914,358
1915,358
1916,275
1917,262
1918,275
1919,275
1920,91
1921,304
1922,313
1923,264
1924,322
1925,358
1926,358
1927,249
1928,276
1929,304
1930,322
1931,322
1932,312
1933,358
1934,304
1935,179
1936,322
1937,179
1938,276
1939,322
1940,313
1941,249
1942,249
1943,322
1944,304
1945,322
1946,322
1947,304
1948,358
1949,91
1950,249
1951,304
1952,322
1953,249
1954,264
1955,312
1956,261
1957,313
1958,179
1959,261
1960,322
1961,308
1962,269
1963,322
1964,322
1965,322
1966,261
1967,261
1968,315
1969,357
1970,308
1971,225
1972,317
1973,313
1974,91
1975,308
1976,308
1977,313
1978,315
1979,308
1980,317
1981,315
1982,308
1983,332
1984,315
1985,308
1986,308
1987,332
1988,308
1989,315
1990,308
1991,308
1992,259
1993,259
1994,308
1995,308
1996,225
1997,225
1998,225
1999,282
2000,308
2001,259
2002,308
2003,315
2004,332
2005,91
2006,308
2007,97
2008,225
2009,259
2010,225
2011,25
2012,308
2013,332
2014,317
2015,282
2016,315
2017,259
2018,259
2019,308
2020,308
2021,304
2022,308
2023,308
2024,308
2025,317
2026,315
2027,332
2028,315
2029,313
2030,155
2031,308
2032,358
2033,290
2034,357
2035,357
2036,358
2037,339
2038,336
2039,358
2040,339
2041,259
2042,293
2043,290
2044,339
2045,287
2046,345
2047,358
2048,358
2049,358
2050,293
2051,97
2052,293
2053,336
2054,357
2055,293
2056,336
2057,358
2058,357
2059,236
2060,358
2061,347
2062,290
2063,293
2064,290
2065,236
2066,358
2067,236
2068,357
2069,290
2070,358
2071,357
2072,293
2073,358
2074,290
2075,358
2076,293
2077,339
2078,357
2079,290
2080,358
2081,342
2082,317
2083,339
2084,293
2085,345
2086,236
2087,97
2088,345
2089,342
2090,293
2091,358
2092,345
2093,358
2094,336
2095,358
2096,221
2097,358
2098,339
2099,358
2100,358
2101,329
2102,285
2103,339
2104,221
2105,358
2106,326
2107,221
2108,285
2109,332
2110,280
2111,332
2112,326
2113,345
2114,358
2115,339
2116,357
2117,285
2118,339
2119,358
2120,339
2121,326
2122,221
2123,357
2124,285
2125,357
2126,285
2127,357
2128,210
2129,221
2130,326
2131,358
2132,288
2133,339
2134,332
2135,285
2136,285
2137,221
2138,285
2139,288
2140,357
2141,339
2142,326
2143,332
2144,285
2145,280
2146,326
2147,326
2148,326
2149,301
2150,329
2151,285
2152,345
2153,358
2154,285
2155,221
2156,339
2157,339
2158,329
2159,332
2160,210
2161,315
2162,326
2163,326
2164,326
2165,357
2166,181
2167,351
2168,357
2169,326
2170,326
2171,284
2172,357
2173,347
2174,315
2175,167
2176,357
2177,315
2178,347
2179,326
2180,315
2181,357
2182,315
2183,357
2184,357
2185,326
2186,357
2187,326
2188,315
2189,210
2190,210
2191,315
2192,326
2193,345
2194,326
2195,210
2196,345
2197,357
2198,315
2199,326
2200,347
2201,150
2202,315
2203,210
2204,326
2205,326
2206,210
2207,326
2208,351
2209,217
2210,217
2211,217
2212,217
2213,323
2214,323
2215,335
2216,217
2217,323
2218,345
2219,345
2220,217
2221,217
2222,217
2223,217
2224,217
2225,323
2226,323
2227,217
2228,345
2229,323
2230,217
2231,217
2232,217
2233,323
2234,217
2235,217
2236,351
2237,351
2238,217
2239,345
2240,356
2241,212
2242,212
2243,212
2244,212
2245,356
2246,356
2247,212
2248,345
2249,356
2250,212
2251,212
2252,212
2253,212
2254,356
2255,356
2256,356
2257,354
2258,299
2259,290
2260,299
2261,345
2262,290
2263,354
2264,299
2265,356
2266,354
2267,354
2268,356
2269,356
2270,354
2271,345
2272,299
2273,356
2274,299
2275,299
2276,299
2277,299
2278,299
2279,352
2280,299
2281,343
2282,299
2283,352
2284,299
2285,299
2286,299
2287,299
2288,275
2289,275
2290,275
2291,275
2292,275
2293,275
2294,275
2295,322
2296,265
2297,275
2298,275
2299,275
2300,348
2301,275
2302,358
2303,275
2304,348
2305,224
2306,322
2307,358
2308,275
2309,224
2310,275
2311,269
2312,358
2313,343
2314,358
2315,275
2316,343
2317,249
2318,265
2319,275
2320,269
2321,343
2322,269
2323,249
2324,343
2325,322
2326,269
2327,269
2328,275
2329,269
2330,358
2331,322
2332,269
2333,358
2334,269
2335,275
2336,358
2337,322
2338,332
2339,317
2340,264
2341,358
2342,282
2343,100
2344,317
2345,342
2346,267
2347,358
2348,322
2349,358
2350,332
2351,317
2352,342
2353,358
2354,282
2355,358
2356,304
2357,282
2358,358
2359,358
2360,282
2361,100
2362,313
2363,317
2364,264
2365,348
2366,317
2367,358
2368,322
2369,317
2370,358
2371,255
2372,275
2373,358
2374,358
2375,358
2376,100
2377,322
2378,332
2379,317
2380,322
2381,358
2382,255
2383,264
2384,24
2385,308
2386,357
2387,294
2388,294
2389,294
2390,225
2391,342
2392,255
2393,357
2394,357
2395,357
2396,339
2397,342
2398,294
2399,357
2400,294
2401,255
2402,342
2403,342
2404,255
2405,294
2406,225
2407,225
2408,294
2409,255
2410,225
2411,294
2412,294
2413,294
2414,255
2415,293
2416,336
2417,294
2418,225
2419,357
2420,85
2421,294
2422,339
2423,342
2424,255
2425,304
2426,342
2427,357
2428,255
2429,338
2430,357
2431,294
2432,339
2433,336
2434,259
2435,339
2436,336
2437,232
2438,357
2439,339
2440,232
2441,232
2442,255
2443,285
2444,285
2445,285
2446,294
2447,336
2448,336
2449,357
2450,357
2451,357
2452,357
2453,285
2454,353
2455,357
2456,336
2457,336
2458,228
2459,332
2460,336
2461,339
2462,336
2463,336
2464,357
2465,332
2466,232
2467,336
2468,339
2469,339
2470,339
2471,357
2472,339
2473,339
2474,358
2475,232
2476,339
2477,357
2478,336
2479,332
2480,357
2481,326
2482,347
2483,321
2484,357
2485,347
2486,279
2487,347
2488,347
2489,347
2490,347
2491,347
2492,339
2493,347
2494,321
2495,347
2496,321
2497,347
2498,347
2499,347
2500,347
2501,321
2502,347
2503,347
2504,347
2505,221
2506,357
2507,221
2508,347
2509,221
2510,347
2511,347
2512,347
2513,347
2514,347
2515,321
2516,347
2517,321
2518,358
2519,347
2520,221
2521,347
2522,347
2523,347
2524,347
2525,347
2526,321
2527,347
2528,195
2529,306
2530,326
2531,326
2532,326
2533,326
2534,195
2535,329
2536,329
2537,326
2538,329
2539,187
2540,326
2541,347
2542,326
2543,329
2544,358
2545,326
2546,326
2547,329
2548,326
2549,326
2550,326
2551,195
2552,326
2553,326
2554,326
2555,195
2556,326
2557,285
2558,326
2559,326
2560,336
2561,187
2562,326
2563,326
2564,195
2565,329
2566,217
2567,326
2568,358
2569,326
2570,326
2571,326
2572,329
2573,329
2574,326
2575,195
2576,298
2577,334
2578,326
2579,335
2580,298
2581,351
2582,334
2583,298
2584,334
2585,298
2586,351
2587,335
2588,334
2589,298
2590,335
2591,351
2592,335
2593,335
2594,334
2595,298
2596,345
2597,298
2598,351
2599,335
2600,335
2601,335
2602,335
2603,334
2604,335
2605,298
2606,335
2607,351
2608,347
2609,345
2610,157
2611,345
2612,356
2613,345
2614,347
2615,345
2616,347
2617,212
2618,347
2619,345
2620,354
2621,345
2622,298
2623,157
2624,354
2625,299
2626,354
2627,354
2628,356
2629,356
2630,356
2631,356
2632,354
2633,356
2634,356
2635,334
2636,356
2637,356
2638,61
2639,212
2640,322
2641,275
2642,319
2643,322
2644,169
2645,349
2646,349
2647,322
2648,215
2649,169
2650,275
2651,275
2652,133
2653,133
2654,169
2655,169
2656,215
2657,343
2658,343
2659,215
2660,215
2661,343
2662,215
2663,343
2664,343
2665,275
2666,343
2667,343
2668,343
2669,343
2670,343
2671,343
2672,282
2673,358
2674,358
2675,282
2676,338
2677,282
2678,343
2679,343
2680,348
2681,342
2682,338
2683,342
2684,358
2685,349
2686,322
2687,129
2688,358
2689,358
2690,343
2691,348
2692,343
2693,343
2694,343
2695,265
2696,338
2697,338
2698,343
2699,343
2700,358
2701,342
2702,358
2703,343
2704,343
2705,358
2706,342
2707,343
2708,358
2709,358
2710,358
2711,343
2712,343
2713,294
2714,343
2715,358
2716,358
2717,342
2718,358
2719,342
2720,343
2721,322
2722,342
2723,358
2724,282
2725,343
2726,343
2727,342
2728,358
2729,294
2730,343
2731,343
2732,249
2733,225
2734,282
2735,282
2736,266
2737,293
2738,358
2739,342
2740,342
2741,358
2742,358
2743,357
2744,282
2745,358
2746,282
2747,357
2748,358
2749,357
2750,266
2751,102
2752,358
2753,233
2754,342
2755,102
2756,233
2757,339
2758,233
2759,357
2760,233
2761,357
2762,266
2763,357
2764,357
2765,358
2766,225
2767,266
2768,286
2769,339
2770,339
2771,198
2772,92
2773,342
2774,286
2775,339
2776,342
2777,346
2778,346
2779,339
2780,198
2781,347
2782,347
2783,339
2784,346
2785,92
2786,347
2787,339
2788,255
2789,339
2790,286
2791,339
2792,286
2793,342
2794,255
2795,286
2796,255
2797,346
2798,342
2799,347
2800,357
2801,187
2802,351
2803,357
2804,346
2805,187
2806,357
2807,346
2808,357
2809,336
2810,346
2811,326
2812,346
2813,346
2814,351
2815,336
2816,351
2817,346
2818,357
2819,339
2820,346
2821,357
2822,357
2823,351
2824,346
2825,336
2826,326
2827,357
2828,346
2829,357
2830,351
2831,357
2832,347
2833,279
2834,161
2835,351
2836,351
2837,347
2838,347
2839,347
2840,191
2841,191
2842,346
2843,351
2844,130
2845,191
2846,326
2847,279
2848,351
2849,295
2850,351
2851,351
2852,332
2853,279
2854,347
2855,351
2856,346
2857,279
2858,347
2859,347
2860,326
2861,76
2862,329
2863,346
2864,350
2865,297
2866,297
2867,350
2868,157
2869,350
2870,279
2871,350
2872,350
2873,279
2874,345
2875,350
2876,350
2877,175
2878,350
2879,350
2880,353
2881,350
2882,350
2883,297
2884,157
2885,350
2886,297
2887,279
2888,350
2889,347
2890,350
2891,350
2892,326
2893,110
2894,350
2895,297
2896,298
2897,356
2898,350
2899,297
2900,356
2901,297
2902,356
2903,354
2904,318
2905,356
2906,298
2907,319
2908,356
2909,298
2910,319
2911,298
2912,352
2913,318
2914,356
2915,354
2916,354
2917,354
2918,347
2919,354
2920,354
2921,352
2922,354
2923,354
2924,354
2925,354
2926,352
2927,354
2928,215
2929,358
2930,296
2931,358
2932,358
2933,215
2934,358
2935,215
2936,215
2937,215
2938,358
2939,215
2940,330
2941,215
2942,127
2943,215
2944,322
2945,358
2946,358
2947,358
2948,358
2949,358
2950,349
2951,158
2952,358
2953,244
2954,358
2955,358
2956,282
2957,358
2958,300
2959,358
2960,242
2961,342
2962,342
2963,242
2964,242
2965,342
2966,342
2967,342
2968,342
2969,242
2970,242
2971,242
2972,342
2973,242
2974,242
2975,242
2976,342
2977,342
2978,342
2979,242
2980,265
2981,342
2982,265
2983,342
2984,342
2985,342
2986,342
2987,342
2988,342
2989,342
2990,342
2991,342
2992,343
2993,335
2994,342
2995,342
2996,342
2997,146
