,species
1541,305
1542,326
1543,295
1544,372
1545,295
1546,231
1547,378
1548,326
1549,231
1550,231
1551,296
1552,296
1553,248
1554,248
1555,326
1556,91
1557,128
1558,296
1559,332
1560,378
1561,61
1562,372
1563,378
1564,295
1565,347
1566,296
1567,305
1568,231
1569,372
1570,326
1571,378
1572,378
1573,231
1574,128
1575,305
1576,91
1577,91
1578,295
1579,231
1580,296
1581,305
1582,231
1583,296
1584,347
1585,91
1586,295
1587,248
1588,358
1589,372
1590,91
1591,45
1592,296
1593,295
1594,89
1595,231
1596,347
1597,372
1598,296
1599,305
1600,171
1601,171
1602,328
1603,171
1604,347
1605,316
1606,305
1607,316
1608,235
1609,322
1610,328
1611,316
1612,316
1613,332
1614,347
1615,334
1616,328
1617,279
1618,92
1619,347
1620,316
1621,296
1622,220
1623,95
1624,311
1625,347
1626,311
1627,29
1628,171
1629,316
1630,316
1631,332
1632,316
1633,134
1634,171
1635,332
1636,316
1637,316
1638,316
1639,316
1640,305
1641,334
1642,311
1643,128
1644,235
1645,332
1646,220
1647,372
1648,235
1649,316
1650,332
1651,359
1652,372
1653,134
1654,305
1655,316
1656,332
1657,332
1658,316
1659,296
1660,316
1661,347
1662,316
1663,316
1664,328
1665,316
1666,235
1667,316
1668,316
1669,328
1670,322
1671,92
1672,235
1673,372
1674,226
1675,279
1676,316
1677,358
1678,235
1679,220
1680,354
1681,352
1682,322
1683,238
1684,274
1685,354
1686,354
1687,162
1688,165
1689,372
1690,226
1691,322
1692,50
1693,50
1694,334
1695,53
1696,53
1697,318
1698,372
1699,318
1700,296
1701,53
1702,296
1703,334
1704,354
1705,354
1706,296
1707,354
1708,238
1709,238
1710,352
1711,330
1712,318
1713,354
1714,318
1715,358
1716,238
1717,274
1718,162
1719,165
1720,334
1721,162
1722,296
1723,238
1724,162
1725,226
1726,354
1727,378
1728,334
1729,352
1730,322
1731,274
1732,330
1733,330
1734,334
1735,286
1736,352
1737,296
1738,318
1739,318
1740,354
1741,354
1742,162
1743,354
1744,359
1745,352
1746,354
1747,359
1748,372
1749,367
1750,191
1751,352
1752,334
1753,354
1754,284
1755,334
1756,352
1757,284
1758,367
1759,191
1760,107
1761,352
1762,354
1763,272
1764,191
1765,352
1766,354
1767,334
1768,130
1769,217
1770,284
1771,334
1772,372
1773,253
1774,334
1775,359
1776,217
1777,354
1778,352
1779,334
1780,367
1781,130
1782,383
1783,334
1784,372
1785,334
1786,367
1787,359
1788,352
1789,284
1790,354
1791,367
1792,188
1793,97
1794,368
1795,280
1796,188
1797,368
1798,74
1799,368
1800,318
1801,368
1802,368
1803,318
1804,318
1805,368
1806,298
1807,188
1808,280
1809,368
1810,188
1811,188
1812,193
1813,368
1814,318
1815,193
1816,188
1817,188
1818,308
1819,188
1820,188
1821,188
1822,368
1823,280
1824,212
1825,245
1826,280
1827,303
1828,234
1829,337
1830,354
1831,337
1832,337
1833,337
1834,212
1835,337
1836,354
1837,212
1838,337
1839,337
1840,179
1841,383
1842,337
1843,383
1844,230
1845,383
1846,145
1847,145
1848,145
1849,230
1850,145
1851,145
1852,383
1853,245
1854,145
1855,383
1856,383
1857,265
1858,383
1859,383
1860,383
1861,383
1862,265
1863,383
1864,383
1865,5
1866,383
1867,23
1868,383
1869,383
1870,383
1871,383
1872,344
1873,383
1874,370
1875,370
1876,383
1877,370
1878,370
1879,370
1880,370
1881,344
1882,370
1883,370
1884,383
1885,370
1886,370
1887,383
1888,243
1889,370
1890,378
1891,370
1892,378
1893,370
1894,263
1895,349
1896,311
1897,166
1898,349
1899,349
1900,311
1901,263
1902,378
1903,311
1904,311
1905,370
1906,311
1907,370
1908,243
1909,370
1910,349
1911,311
1912,349
1913,371
1914,378
1915,311
1916,326
1917,311
1918,370
1919,311
1920,368
1921,330
1922,330
1923,378
1924,378
1925,222
1926,378
1927,330
1928,313
1929,330
1930,222
1931,330
1932,370
1933,225
1934,313
1935,378
1936,378
1937,330
1938,326
1939,368
1940,378
1941,349
1942,330
1943,378
1944,297
1945,297
1946,370
1947,330
1948,326
1949,368
1950,368
1951,313
1952,347
1953,222
1954,330
1955,297
1956,347
1957,378
1958,378
1959,349
1960,330
1961,297
1962,222
1963,313
1964,378
1965,330
1966,360
1967,313
1968,316
1969,344
1970,279
1971,378
1972,326
1973,344
1974,326
1975,326
1976,326
1977,343
1978,326
1979,344
1980,326
1981,371
1982,343
1983,326
1984,343
1985,343
1986,378
1987,326
1988,378
1989,378
1990,343
1991,378
1992,368
1993,344
1994,326
1995,326
1996,279
1997,90
1998,378
1999,209
2000,358
2001,344
2002,344
2003,326
2004,326
2005,358
2006,326
2007,326
2008,343
2009,326
2010,326
2011,343
2012,358
2013,235
2014,326
2015,326
2016,364
2017,326
2018,358
2019,343
2020,326
2021,378
2022,326
2023,343
2024,279
2025,343
2026,326
2027,343
2028,21
2029,326
2030,326
2031,326
2032,343
2033,286
2034,367
2035,290
2036,286
2037,279
2038,321
2039,343
2040,274
2041,286
2042,279
2043,274
2044,290
2045,274
2046,290
2047,372
2048,274
2049,286
2050,372
2051,274
2052,279
2053,274
2054,343
2055,235
2056,290
2057,248
2058,286
2059,290
2060,290
2061,321
2062,274
2063,286
2064,274
2065,235
2066,40
2067,290
2068,235
2069,274
2070,290
2071,279
2072,279
2073,321
2074,321
2075,286
2076,286
2077,286
2078,343
2079,279
2080,364
2081,286
2082,321
2083,321
2084,286
2085,321
2086,290
2087,274
2088,286
2089,290
2090,286
2091,286
2092,290
2093,274
2094,286
2095,279
2096,322
2097,372
2098,359
2099,284
2100,359
2101,165
2102,359
2103,194
2104,367
2105,284
2106,147
2107,359
2108,372
2109,316
2110,284
2111,322
2112,284
2113,271
2114,372
2115,322
2116,359
2117,194
2118,284
2119,359
2120,359
2121,359
2122,284
2123,359
2124,284
2125,284
2126,322
2127,372
2128,321
2129,284
2130,359
2131,194
2132,322
2133,12
2134,343
2135,359
2136,194
2137,284
2138,284
2139,194
2140,322
2141,194
2142,367
2143,284
2144,311
2145,284
2146,284
2147,317
2148,343
2149,322
2150,372
2151,322
2152,171
2153,359
2154,372
2155,321
2156,171
2157,359
2158,317
2159,147
2160,341
2161,281
2162,352
2163,352
2164,368
2165,330
2166,284
2167,281
2168,281
2169,97
2170,368
2171,383
2172,341
2173,354
2174,352
2175,341
2176,281
2177,352
2178,341
2179,368
2180,383
2181,281
2182,146
2183,284
2184,281
2185,281
2186,352
2187,341
2188,281
2189,165
2190,284
2191,284
2192,97
2193,352
2194,368
2195,281
2196,281
2197,146
2198,281
2199,284
2200,383
2201,281
2202,352
2203,341
2204,352
2205,284
2206,352
2207,341
2208,180
2209,354
2210,354
2211,318
2212,303
2213,284
2214,354
2215,180
2216,354
2217,318
2218,354
2219,354
2220,334
2221,354
2222,303
2223,354
2224,334
2225,180
2226,193
2227,354
2228,339
2229,354
2230,334
2231,303
2232,339
2233,383
2234,334
2235,354
2236,341
2237,354
2238,2
2239,354
2240,292
2241,337
2242,383
2243,281
2244,383
2245,354
2246,383
2247,292
2248,383
2249,192
2250,383
2251,383
2252,383
2253,245
2254,383
2255,383
2256,383
2257,192
2258,192
2259,383
2260,383
2261,383
2262,383
2263,383
2264,383
2265,383
2266,383
2267,344
2268,109
2269,383
2270,383
2271,383
2272,372
2273,344
2274,372
2275,370
2276,363
2277,363
2278,372
2279,344
2280,372
2281,370
2282,372
2283,344
2284,363
2285,344
2286,372
2287,0
2288,378
2289,378
2290,374
2291,374
2292,378
2293,378
2294,378
2295,378
2296,378
2297,378
2298,378
2299,378
2300,378
2301,378
2302,378
2303,378
2304,378
2305,250
2306,378
2307,371
2308,210
2309,345
2310,371
2311,345
2312,309
2313,378
2314,378
2315,371
2316,309
2317,378
2318,371
2319,210
2320,378
2321,378
2322,210
2323,345
2324,345
2325,345
2326,309
2327,345
2328,345
2329,378
2330,378
2331,371
2332,250
2333,378
2334,378
2335,345
2336,378
2337,378
2338,371
2339,371
2340,343
2341,225
2342,368
2343,345
2344,371
2345,368
2346,172
2347,378
2348,311
2349,371
2350,370
2351,172
2352,371
2353,371
2354,172
2355,378
2356,378
2357,371
2358,225
2359,371
2360,225
2361,368
2362,368
2363,371
2364,378
2365,371
2366,371
2367,378
2368,368
2369,374
2370,172
2371,371
2372,378
2373,330
2374,225
2375,326
2376,370
2377,368
2378,172
2379,225
2380,311
2381,330
2382,371
2383,330
2384,360
2385,378
2386,315
2387,360
2388,360
2389,344
2390,297
2391,335
2392,378
2393,335
2394,378
2395,343
2396,297
2397,360
2398,297
2399,368
2400,326
2401,358
2402,335
2403,297
2404,297
2405,335
2406,99
2407,297
2408,368
2409,258
2410,213
2411,330
2412,326
2413,330
2414,213
2415,326
2416,368
2417,344
2418,326
2419,326
2420,326
2421,368
2422,213
2423,360
2424,297
2425,213
2426,297
2427,368
2428,258
2429,326
2430,258
2431,297
2432,167
2433,143
2434,343
2435,372
2436,343
2437,143
2438,317
2439,279
2440,343
2441,279
2442,343
2443,143
2444,52
2445,279
2446,143
2447,372
2448,372
2449,343
2450,343
2451,343
2452,372
2453,167
2454,279
2455,213
2456,317
2457,317
2458,317
2459,317
2460,279
2461,343
2462,143
2463,343
2464,338
2465,279
2466,378
2467,343
2468,343
2469,343
2470,343
2471,343
2472,279
2473,317
2474,317
2475,317
2476,279
2477,317
2478,330
2479,143
2480,368
2481,368
2482,368
2483,315
2484,372
2485,368
2486,368
2487,321
2488,315
2489,321
2490,315
2491,167
2492,368
2493,322
2494,368
2495,341
2496,373
2497,372
2498,315
2499,321
2500,341
2501,372
2502,373
2503,343
2504,372
2505,368
2506,373
2507,256
2508,368
2509,368
2510,368
2511,368
2512,322
2513,167
2514,315
2515,368
2516,167
2517,368
2518,315
2519,343
2520,343
2521,341
2522,322
2523,368
2524,315
2525,373
2526,315
2527,322
2528,330
2529,383
2530,339
2531,372
2532,383
2533,354
2534,364
2535,383
2536,383
2537,224
2538,373
2539,339
2540,383
2541,354
2542,339
2543,354
2544,336
2545,310
2546,330
2547,373
2548,372
2549,364
2550,167
2551,354
2552,310
2553,330
2554,339
2555,180
2556,310
2557,180
2558,339
2559,354
2560,330
2561,372
2562,167
2563,364
2564,224
2565,372
2566,322
2567,354
2568,372
2569,281
2570,354
2571,383
2572,224
2573,310
2574,354
2575,339
2576,339
2577,108
2578,348
2579,339
2580,339
2581,108
2582,339
2583,339
2584,339
2585,336
2586,336
2587,108
2588,348
2589,339
2590,108
2591,339
2592,339
2593,339
2594,348
2595,330
2596,339
2597,339
2598,339
2599,339
2600,336
2601,336
2602,348
2603,348
2604,336
2605,330
2606,108
2607,339
2608,70
2609,346
2610,346
2611,363
2612,318
2613,346
2614,363
2615,346
2616,363
2617,346
2618,346
2619,363
2620,257
2621,257
2622,363
2623,346
2624,257
2625,257
2626,375
2627,375
2628,257
2629,383
2630,383
2631,375
2632,383
2633,383
2634,375
2635,375
2636,375
2637,375
2638,383
2639,257
2640,346
2641,346
2642,351
2643,372
2644,351
2645,346
2646,351
2647,346
2648,346
2649,351
2650,351
2651,363
2652,346
2653,351
2654,351
2655,351
2656,363
2657,139
2658,363
2659,378
2660,362
2661,342
2662,363
2663,363
2664,267
2665,363
2666,139
2667,363
2668,362
2669,378
2670,363
2671,378
2672,370
2673,345
2674,370
2675,378
2676,371
2677,371
2678,374
2679,378
2680,345
2681,378
2682,371
2683,374
2684,345
2685,371
2686,374
2687,371
2688,320
2689,345
2690,345
2691,378
2692,370
2693,378
2694,345
2695,356
2696,345
2697,378
2698,345
2699,374
2700,345
2701,345
2702,374
2703,156
2704,201
2705,370
2706,205
2707,297
2708,356
2709,370
2710,370
2711,368
2712,324
2713,324
2714,205
2715,378
2716,324
2717,324
2718,225
2719,368
2720,356
2721,370
2722,225
2723,370
2724,324
2725,368
2726,356
2727,335
2728,324
2729,205
2730,370
2731,368
2732,368
2733,378
2734,326
2735,205
2736,297
2737,225
2738,258
2739,225
2740,344
2741,335
2742,360
2743,213
2744,225
2745,378
2746,360
2747,258
2748,225
2749,378
2750,256
2751,225
2752,258
2753,378
2754,225
2755,360
2756,258
2757,378
2758,378
2759,344
2760,213
2761,258
2762,225
2763,368
2764,225
2765,258
2766,258
2767,258
2768,379
2769,368
2770,368
2771,379
2772,315
2773,350
2774,350
2775,344
2776,256
2777,379
2778,186
2779,344
2780,344
2781,368
2782,379
2783,377
2784,256
2785,344
2786,315
2787,315
2788,344
2789,344
2790,344
2791,344
2792,315
2793,350
2794,344
2795,88
2796,350
2797,315
2798,368
2799,377
2800,322
2801,373
2802,322
2803,373
2804,373
2805,372
2806,373
2807,322
2808,338
2809,372
2810,372
2811,372
2812,372
2813,251
2814,372
2815,372
2816,322
2817,373
2818,373
2819,322
2820,251
2821,343
2822,251
2823,338
2824,251
2825,322
2826,373
2827,372
2828,322
2829,364
2830,364
2831,322
2832,336
2833,376
2834,376
2835,373
2836,339
2837,376
2838,67
2839,348
2840,348
2841,376
2842,338
2843,365
2844,373
2845,373
2846,336
2847,348
2848,365
2849,336
2850,339
2851,167
2852,336
2853,368
2854,167
2855,348
2856,348
2857,339
2858,365
2859,373
2860,373
2861,338
2862,373
2863,368
2864,339
2865,383
2866,383
2867,319
2868,319
2869,319
2870,383
2871,319
2872,83
2873,104
2874,363
2875,348
2876,368
2877,383
2878,383
2879,339
2880,319
2881,383
2882,319
2883,198
2884,319
2885,339
2886,383
2887,319
2888,383
2889,363
2890,383
2891,383
2892,348
2893,348
2894,319
2895,264
2896,375
2897,346
2898,375
2899,346
2900,375
2901,85
2902,346
2903,375
2904,375
2905,375
2906,85
2907,375
2908,85
2909,375
2910,375
2911,375
2912,346
2913,346
2914,346
2915,257
2916,375
2917,346
2918,351
2919,346
2920,351
2921,346
2922,351
2923,346
2924,375
2925,257
2926,375
2927,346
2928,351
2929,351
2930,351
2931,351
2932,351
2933,351
2934,351
2935,351
2936,351
2937,351
2938,351
2939,351
2940,351
2941,351
2942,351
2943,351
2944,294
2945,381
2946,294
2947,381
2948,294
2949,294
2950,381
2951,381
2952,362
2953,294
2954,131
2955,381
2956,294
2957,294
2958,381
2959,294
2960,267
2961,267
2962,267
2963,267
2964,267
2965,267
2966,267
2967,267
2968,267
2969,267
2970,267
2971,267
2972,267
2973,267
2974,267
2975,267
2976,374
2977,370
2978,374
2979,370
2980,371
2981,374
2982,374
2983,374
2984,370
2985,370
2986,258
2987,258
2988,374
2989,370
2990,370
2991,370
2992,374
2993,374
2994,356
2995,374
2996,374
2997,374
