,species
2416,186
2417,321
2418,268
2419,284
2420,268
2421,186
2422,294
2423,279
2424,287
2425,295
2426,279
2427,186
2428,295
2429,186
2430,186
2431,186
2432,271
2433,331
2434,331
2435,287
2436,331
2437,329
2438,297
2439,297
2440,331
2441,331
2442,327
2443,331
2444,331
2445,331
2446,331
2447,331
2448,331
2449,327
2450,287
2451,284
2452,9
2453,331
2454,331
2455,297
2456,331
2457,326
2458,331
2459,331
2460,297
2461,297
2462,331
2463,331
2464,331
2465,327
2466,287
2467,331
2468,287
2469,271
2470,271
2471,297
2472,331
2473,287
2474,287
2475,331
2476,331
2477,331
2478,297
2479,287
2480,331
2481,331
2482,331
2483,331
2484,331
2485,331
2486,283
2487,331
2488,248
2489,331
2490,331
2491,287
2492,331
2493,331
2494,331
2495,248
2496,331
2497,212
2498,331
2499,329
2500,238
2501,287
2502,287
2503,248
2504,331
2505,331
2506,331
2507,329
2508,248
2509,331
2510,331
2511,218
2512,331
2513,331
2514,248
2515,331
2516,287
2517,331
2518,331
2519,329
2520,331
2521,331
2522,331
2523,248
2524,248
2525,329
2526,331
2527,248
2528,212
2529,331
2530,224
2531,283
2532,329
2533,212
2534,191
2535,224
2536,224
2537,212
2538,212
2539,326
2540,283
2541,212
2542,331
2543,326
2544,326
2545,212
2546,224
2547,267
2548,326
2549,326
2550,283
2551,326
2552,144
2553,212
2554,248
2555,283
2556,212
2557,191
2558,331
2559,331
2560,144
2561,326
2562,331
2563,326
2564,331
2565,144
2566,224
2567,212
2568,331
2569,293
2570,283
2571,331
2572,212
2573,144
2574,144
2575,331
2576,329
2577,329
2578,267
2579,329
2580,329
2581,293
2582,293
2583,329
2584,319
2585,329
2586,224
2587,329
2588,267
2589,267
2590,267
2591,109
2592,212
2593,319
2594,319
2595,267
2596,267
2597,329
2598,267
2599,267
2600,293
2601,293
2602,329
2603,267
2604,293
2605,224
2606,212
2607,224
2608,319
2609,278
2610,319
2611,319
2612,278
2613,278
2614,319
2615,278
2616,319
2617,12
2618,319
2619,278
2620,319
2621,319
2622,319
2623,278
2624,272
2625,313
2626,296
2627,183
2628,272
2629,313
2630,306
2631,313
2632,319
2633,313
2634,313
2635,313
2636,272
2637,272
2638,296
2639,272
2640,305
2641,306
2642,305
2643,305
2644,305
2645,314
2646,305
2647,305
2648,305
2649,305
2650,305
2651,305
2652,332
2653,305
2654,305
2655,305
2656,291
2657,321
2658,319
2659,321
2660,321
2661,319
2662,321
2663,319
2664,321
2665,327
2666,321
2667,321
2668,321
2669,321
2670,321
2671,321
2672,286
2673,314
2674,289
2675,280
2676,295
2677,289
2678,46
2679,46
2680,286
2681,280
2682,286
2683,280
2684,46
2685,289
2686,209
2687,312
2688,294
2689,321
2690,280
2691,286
2692,314
2693,286
2694,295
2695,289
2696,289
2697,280
2698,46
2699,286
2700,314
2701,327
2702,286
2703,312
2704,321
2705,326
2706,321
2707,279
2708,314
2709,279
2710,331
2711,279
2712,331
2713,285
2714,321
2715,279
2716,279
2717,321
2718,321
2719,331
2720,331
2721,314
2722,186
2723,279
2724,314
2725,279
2726,285
2727,314
2728,321
2729,279
2730,314
2731,321
2732,331
2733,331
2734,321
2735,279
2736,261
2737,326
2738,271
2739,261
2740,324
2741,331
2742,324
2743,186
2744,271
2745,119
2746,271
2747,324
2748,326
2749,119
2750,271
2751,326
2752,324
2753,326
2754,326
2755,326
2756,295
2757,326
2758,119
2759,326
2760,324
2761,119
2762,297
2763,324
2764,324
2765,103
2766,238
2767,326
2768,326
2769,326
2770,238
2771,126
2772,266
2773,284
2774,148
2775,326
2776,266
2777,103
2778,126
2779,103
2780,326
2781,326
2782,266
2783,103
2784,284
2785,266
2786,266
2787,148
2788,326
2789,148
2790,329
2791,284
2792,103
2793,126
2794,326
2795,331
2796,326
2797,284
2798,284
2799,326
2800,326
2801,285
2802,191
2803,326
2804,329
2805,329
2806,329
2807,285
2808,326
2809,329
2810,331
2811,326
2812,191
2813,326
2814,326
2815,331
2816,329
2817,191
2818,329
2819,191
2820,329
2821,293
2822,293
2823,326
2824,329
2825,224
2826,329
2827,326
2828,191
2829,326
2830,326
2831,285
2832,293
2833,218
2834,293
2835,191
2836,212
2837,218
2838,293
2839,218
2840,329
2841,218
2842,329
2843,329
2844,331
2845,212
2846,212
2847,326
2848,218
2849,326
2850,218
2851,329
2852,331
2853,212
2854,191
2855,329
2856,331
2857,329
2858,218
2859,326
2860,326
2861,212
2862,212
2863,212
2864,327
2865,245
2866,283
2867,283
2868,327
2869,327
2870,212
2871,327
2872,327
2873,331
2874,319
2875,319
2876,327
2877,157
2878,327
2879,327
2880,327
2881,157
2882,157
2883,327
2884,327
2885,327
2886,245
2887,157
2888,327
2889,327
2890,327
2891,327
2892,331
2893,327
2894,157
2895,316
2896,319
2897,319
2898,329
2899,319
2900,319
2901,319
2902,319
2903,300
2904,319
2905,319
2906,319
2907,329
2908,319
2909,319
2910,319
2911,319
2912,325
2913,320
2914,325
2915,319
2916,325
2917,314
2918,189
2919,314
2920,314
2921,320
2922,325
2923,320
2924,314
2925,314
2926,189
2927,325
2928,231
2929,325
2930,314
2931,314
2932,325
2933,314
2934,313
2935,332
2936,314
2937,320
2938,332
2939,332
2940,320
2941,325
2942,320
2943,325
2944,324
2945,280
2946,324
2947,312
2948,280
2949,280
2950,280
2951,280
2952,324
2953,324
2954,280
2955,312
2956,280
2957,324
2958,312
2959,131
2960,291
2961,312
2962,72
2963,312
2964,330
2965,291
2966,312
2967,291
2968,291
2969,72
2970,291
2971,291
2972,291
2973,291
2974,291
2975,291
2976,330
2977,289
2978,324
2979,331
2980,324
2981,326
2982,331
2983,289
2984,324
2985,324
2986,291
2987,324
2988,324
2989,289
2990,289
2991,289
2992,285
2993,285
2994,285
2995,285
2996,96
2997,285
