,species
1199,175
1200,279
1201,348
1202,304
1203,348
1204,322
1205,323
1206,294
1207,180
1208,323
1209,180
1210,325
1211,325
1212,294
1213,294
1214,325
1215,323
1216,348
1217,348
1218,294
1219,304
1220,348
1221,304
1222,318
1223,325
1224,279
1225,318
1226,283
1227,325
1228,348
1229,348
1230,325
1231,242
1232,65
1233,310
1234,294
1235,325
1236,317
1237,101
1238,304
1239,65
1240,318
1241,348
1242,308
1243,325
1244,294
1245,308
1246,294
1247,294
1248,273
1249,323
1250,273
1251,78
1252,273
1253,273
1254,317
1255,336
1256,273
1257,147
1258,317
1259,279
1260,279
1261,317
1262,273
1263,308
1264,273
1265,308
1266,279
1267,270
1268,308
1269,317
1270,273
1271,308
1272,317
1273,279
1274,317
1275,123
1276,273
1277,308
1278,270
1279,270
1280,273
1281,11
1282,323
1283,279
1284,273
1285,279
1286,317
1287,317
1288,317
1289,273
1290,273
1291,273
1292,270
1293,283
1294,273
1295,317
1296,279
1297,317
1298,78
1299,283
1300,279
1301,273
1302,273
1303,273
1304,317
1305,308
1306,147
1307,273
1308,279
1309,273
1310,151
1311,291
1312,294
1313,229
1314,294
1315,208
1316,280
1317,294
1318,280
1319,294
1320,294
1321,304
1322,304
1323,151
1324,304
1325,294
1326,294
1327,229
1328,310
1329,294
1330,304
1331,304
1332,308
1333,304
1334,294
1335,70
1336,294
1337,294
1338,304
1339,308
1340,304
1341,70
1342,336
1343,308
1344,294
1345,304
1346,229
1347,294
1348,304
1349,294
1350,304
1351,294
1352,294
1353,294
1354,294
1355,294
1356,294
1357,303
1358,304
1359,294
1360,311
1361,120
1362,304
1363,304
1364,304
1365,276
1366,325
1367,304
1368,304
1369,304
1370,304
1371,304
1372,183
1373,276
1374,304
1375,304
1376,183
1377,311
1378,304
1379,304
1380,304
1381,304
1382,304
1383,304
1384,304
1385,304
1386,304
1387,304
1388,304
1389,304
1390,325
1391,183
1392,304
1393,304
1394,304
1395,304
1396,304
1397,299
1398,183
1399,183
1400,146
1401,304
1402,304
1403,146
1404,299
1405,284
1406,299
1407,146
1408,304
1409,304
1410,277
1411,277
1412,304
1413,275
1414,304
1415,304
1416,304
1417,304
1418,277
1419,277
1420,277
1421,277
1422,304
1423,277
1424,314
1425,298
1426,314
1427,260
1428,260
1429,260
1430,112
1431,260
1432,260
1433,260
1434,260
1435,260
1436,260
1437,260
1438,260
1439,260
1440,314
1441,314
1442,301
1443,159
1444,301
1445,314
1446,314
1447,314
1448,314
1449,159
1450,145
1451,314
1452,301
1453,314
1454,301
1455,222
1456,329
1457,45
1458,45
1459,255
1460,329
1461,210
1462,210
1463,314
1464,86
1465,301
1466,130
1467,329
1468,255
1469,222
1470,222
1471,329
1472,193
1473,313
1474,329
1475,193
1476,329
1477,222
1478,222
1479,222
1480,130
1481,222
1482,222
1483,329
1484,130
1485,210
1486,210
1487,329
1488,96
1489,189
1490,60
1491,178
1492,64
1493,178
1494,87
1495,178
1496,178
1497,287
1498,178
1499,252
1500,313
1501,189
1502,96
1503,193
1504,313
1505,193
1506,189
1507,318
1508,290
1509,324
1510,178
1511,263
1512,178
1513,60
1514,172
1515,87
1516,313
1517,178
1518,283
1519,96
1520,178
1521,87
1522,252
1523,313
1524,313
1525,287
1526,295
1527,252
1528,178
1529,287
1530,178
1531,247
1532,178
1533,252
1534,60
1535,87
1536,318
1537,178
1538,294
1539,265
1540,318
1541,178
1542,265
1543,294
1544,316
1545,250
1546,316
1547,178
1548,178
1549,294
1550,329
1551,336
1552,219
1553,316
1554,294
1555,290
1556,318
1557,316
1558,294
1559,107
1560,290
1561,316
1562,329
1563,287
1564,294
1565,219
1566,234
1567,290
1568,316
1569,329
1570,290
1571,308
1572,329
1573,316
1574,290
1575,318
1576,250
1577,265
1578,329
1579,290
1580,265
1581,318
1582,316
1583,316
1584,316
1585,316
1586,290
1587,294
1588,316
1589,219
1590,290
1591,250
1592,250
1593,294
1594,294
1595,316
1596,290
1597,329
1598,318
1599,316
1600,325
1601,348
1602,325
1603,178
1604,333
1605,333
1606,333
1607,294
1608,283
1609,322
1610,231
1611,322
1612,227
1613,227
1614,333
1615,322
1616,322
1617,231
1618,123
1619,231
1620,322
1621,12
1622,157
1623,325
1624,337
1625,231
1626,231
1627,227
1628,279
1629,294
1630,123
1631,231
1632,337
1633,333
1634,231
1635,325
1636,231
1637,322
1638,231
1639,279
1640,279
1641,186
1642,157
1643,337
1644,322
1645,186
1646,325
1647,231
1648,337
1649,231
1650,110
1651,318
1652,227
1653,322
1654,279
1655,333
1656,322
1657,323
1658,231
1659,186
1660,231
1661,333
1662,279
1663,123
1664,322
1665,231
1666,323
1667,279
1668,279
1669,231
1670,333
1671,333
1672,333
1673,283
1674,333
1675,231
1676,333
1677,279
1678,186
1679,279
1680,348
1681,294
1682,246
1683,246
1684,294
1685,294
1686,351
1687,276
1688,58
1689,294
1690,246
1691,294
1692,283
1693,294
1694,294
1695,294
1696,343
1697,246
1698,348
1699,351
1700,276
1701,283
1702,294
1703,317
1704,336
1705,279
1706,351
1707,58
1708,294
1709,294
1710,294
1711,137
1712,294
1713,246
1714,348
1715,348
1716,294
1717,336
1718,294
1719,246
1720,246
1721,246
1722,294
1723,294
1724,348
1725,137
1726,310
1727,294
1728,348
1729,351
1730,137
1731,246
1732,294
1733,261
1734,58
1735,270
1736,58
1737,351
1738,343
1739,283
1740,294
1741,294
1742,343
1743,261
1744,100
1745,343
1746,351
1747,311
1748,276
1749,276
1750,194
1751,276
1752,100
1753,276
1754,311
1755,311
1756,194
1757,304
1758,212
1759,194
1760,283
1761,276
1762,283
1763,276
1764,276
1765,151
1766,283
1767,276
1768,276
1769,351
1770,271
1771,276
1772,276
1773,304
1774,311
1775,126
1776,276
1777,276
1778,311
1779,311
1780,276
1781,304
1782,304
1783,194
1784,276
1785,100
1786,100
1787,311
1788,283
1789,276
1790,292
1791,276
1792,337
1793,304
1794,229
1795,229
1796,270
1797,228
1798,299
1799,229
1800,304
1801,304
1802,337
1803,53
1804,229
1805,229
1806,304
1807,205
1808,205
1809,205
1810,337
1811,229
1812,337
1813,229
1814,304
1815,229
1816,205
1817,53
1818,337
1819,292
1820,337
1821,229
1822,337
1823,198
1824,304
1825,304
1826,304
1827,304
1828,304
1829,304
1830,351
1831,351
1832,304
1833,294
1834,351
1835,351
1836,351
1837,304
1838,304
1839,134
1840,260
1841,155
1842,155
1843,155
1844,260
1845,125
1846,155
1847,284
1848,23
1849,155
1850,155
1851,155
1852,284
1853,155
1854,155
1855,155
1856,260
1857,260
1858,260
1859,331
1860,260
1861,260
1862,260
1863,260
1864,331
1865,260
1866,331
1867,260
1868,260
1869,260
1870,260
1871,331
1872,345
1873,286
1874,314
1875,314
1876,345
1877,312
1878,312
1879,345
1880,312
1881,345
1882,345
1883,312
1884,345
1885,244
1886,286
1887,314
1888,313
1889,80
1890,320
1891,324
1892,320
1893,222
1894,332
1895,222
1896,84
1897,222
1898,80
1899,279
1900,320
1901,320
1902,332
1903,298
1904,279
1905,84
1906,334
1907,298
1908,298
1909,334
1910,332
1911,39
1912,294
1913,39
1914,298
1915,324
1916,297
1917,320
1918,222
1919,80
1920,332
1921,332
1922,318
1923,318
1924,332
1925,318
1926,338
1927,325
1928,325
1929,332
1930,290
1931,230
1932,314
1933,301
1934,22
1935,318
1936,318
1937,332
1938,325
1939,318
1940,318
1941,230
1942,247
1943,332
1944,130
1945,230
1946,83
1947,318
1948,290
1949,318
1950,290
1951,318
1952,332
1953,332
1954,314
1955,318
1956,60
1957,248
1958,332
1959,325
1960,318
1961,345
1962,332
1963,332
1964,318
1965,130
1966,60
1967,318
1968,290
1969,336
1970,336
1971,318
1972,290
1973,206
1974,283
1975,110
1976,283
1977,318
1978,279
1979,110
1980,248
1981,309
1982,317
1983,295
1984,279
1985,317
1986,337
1987,248
1988,290
1989,290
1990,317
1991,189
1992,290
1993,110
1994,206
1995,317
1996,317
1997,334
1998,110
1999,337
2000,290
2001,290
2002,337
2003,290
2004,290
2005,262
2006,283
2007,290
2008,283
2009,290
2010,309
2011,248
2012,206
2013,309
2014,290
2015,206
2016,309
2017,189
2018,110
2019,316
2020,336
2021,290
2022,336
2023,290
2024,337
2025,290
2026,290
2027,290
2028,317
2029,309
2030,290
2031,317
2032,279
2033,315
2034,315
2035,225
2036,333
2037,225
2038,337
2039,283
2040,337
2041,283
2042,248
2043,283
2044,225
2045,283
2046,337
2047,337
2048,283
2049,283
2050,283
2051,283
2052,287
2053,322
2054,283
2055,283
2056,283
2057,225
2058,322
2059,283
2060,337
2061,322
2062,337
2063,225
2064,178
2065,248
2066,315
2067,283
2068,279
2069,231
2070,283
2071,94
2072,348
2073,333
2074,290
2075,225
2076,283
2077,225
2078,283
2079,322
2080,337
2081,283
2082,322
2083,283
2084,283
2085,225
2086,322
2087,336
2088,225
2089,337
2090,72
2091,283
2092,322
2093,337
2094,337
2095,337
2096,311
2097,240
2098,311
2099,311
2100,311
2101,283
2102,351
2103,348
2104,194
2105,333
2106,283
2107,194
2108,311
2109,311
2110,276
2111,240
2112,194
2113,348
2114,348
2115,194
2116,240
2117,351
2118,59
2119,240
2120,176
2121,348
2122,337
2123,110
2124,333
2125,348
2126,311
2127,194
2128,311
2129,351
2130,311
2131,351
2132,59
2133,311
2134,333
2135,203
2136,348
2137,348
2138,311
2139,240
2140,348
2141,311
2142,348
2143,311
2144,240
2145,348
2146,283
2147,351
2148,351
2149,311
2150,311
2151,194
2152,311
2153,194
2154,240
2155,311
2156,348
2157,59
2158,283
2159,351
2160,322
2161,240
2162,282
2163,217
2164,246
2165,348
2166,276
2167,24
2168,126
2169,322
2170,311
2171,311
2172,217
2173,333
2174,217
2175,217
2176,351
2177,351
2178,126
2179,240
2180,217
2181,322
2182,343
2183,126
2184,194
2185,126
2186,240
2187,217
2188,343
2189,311
2190,217
2191,348
2192,343
2193,217
2194,217
2195,276
2196,343
2197,217
2198,217
2199,217
2200,311
2201,240
2202,241
2203,240
2204,270
2205,217
2206,343
2207,351
2208,271
2209,351
2210,304
2211,351
2212,351
2213,343
2214,271
2215,238
2216,271
2217,238
2218,62
2219,238
2220,217
2221,62
2222,238
2223,283
2224,238
2225,238
2226,271
2227,238
2228,228
2229,238
2230,283
2231,238
2232,304
2233,238
2234,198
2235,238
2236,271
2237,238
2238,238
2239,271
2240,238
2241,337
2242,337
2243,238
2244,238
2245,337
2246,238
2247,238
2248,238
2249,238
2250,337
2251,238
2252,337
2253,337
2254,238
2255,238
2256,244
2257,244
2258,244
2259,260
2260,260
2261,260
2262,244
2263,260
2264,260
2265,245
2266,245
2267,244
2268,260
2269,244
2270,244
2271,245
2272,342
2273,342
2274,342
2275,314
2276,342
2277,342
2278,187
2279,260
2280,314
2281,342
2282,244
2283,26
2284,342
2285,314
2286,314
2287,260
2288,312
2289,187
2290,187
2291,187
2292,187
2293,187
2294,187
2295,187
2296,187
2297,117
2298,187
2299,312
2300,312
2301,187
2302,187
2303,312
2304,297
2305,297
2306,297
2307,219
2308,345
2309,297
2310,297
2311,345
2312,345
2313,345
2314,314
2315,345
2316,345
2317,318
2318,219
2319,297
2320,219
2321,345
2322,219
2323,297
2324,297
2325,345
2326,345
2327,345
2328,297
2329,219
2330,297
2331,219
2332,297
2333,297
2334,219
2335,297
2336,169
2337,297
2338,248
2339,334
2340,248
2341,324
2342,349
2343,324
2344,334
2345,324
2346,169
2347,334
2348,345
2349,317
2350,332
2351,345
2352,334
2353,345
2354,169
2355,247
2356,309
2357,332
2358,345
2359,334
2360,318
2361,332
2362,295
2363,332
2364,334
2365,334
2366,334
2367,169
2368,334
2369,345
2370,169
2371,317
2372,345
2373,247
2374,334
2375,345
2376,324
2377,345
2378,332
2379,169
2380,332
2381,345
2382,290
2383,295
2384,279
2385,324
2386,324
2387,318
2388,262
2389,324
2390,309
2391,247
2392,248
2393,324
2394,262
2395,324
2396,309
2397,132
2398,324
2399,309
2400,324
2401,318
2402,150
2403,262
2404,324
2405,324
2406,339
2407,309
2408,324
2409,248
2410,262
2411,262
2412,309
2413,324
2414,337
2415,248
2416,324
2417,324
2418,324
2419,309
2420,324
2421,324
2422,248
2423,324
2424,324
2425,262
2426,309
2427,322
2428,339
2429,324
2430,339
2431,324
2432,311
2433,353
2434,266
2435,337
2436,201
2437,166
2438,319
2439,248
2440,283
2441,319
2442,319
2443,283
2444,201
2445,332
2446,201
2447,322
2448,319
2449,94
2450,319
2451,201
2452,105
2453,322
2454,311
2455,201
2456,319
2457,201
2458,319
2459,353
2460,290
2461,337
2462,311
2463,319
2464,201
2465,319
2466,353
2467,248
2468,201
2469,311
2470,94
2471,166
2472,311
2473,166
2474,94
2475,322
2476,319
2477,94
2478,283
2479,311
2480,319
2481,319
2482,322
2483,319
2484,322
2485,176
2486,319
2487,351
2488,319
2489,322
2490,352
2491,348
2492,351
2493,241
2494,319
2495,322
2496,351
2497,36
2498,349
2499,348
2500,351
2501,348
2502,351
2503,168
2504,319
2505,319
2506,319
2507,322
2508,351
2509,351
2510,168
2511,322
2512,333
2513,319
2514,333
2515,322
2516,349
2517,351
2518,319
2519,351
2520,333
2521,319
2522,348
2523,322
2524,322
2525,349
2526,176
2527,322
2528,241
2529,306
2530,302
2531,343
2532,352
2533,241
2534,122
2535,343
2536,122
2537,343
2538,108
2539,343
2540,351
2541,217
2542,217
2543,343
2544,302
2545,241
2546,302
2547,302
2548,217
2549,302
2550,302
2551,343
2552,343
2553,241
2554,343
2555,302
2556,348
2557,302
2558,241
2559,343
2560,302
2561,343
2562,241
2563,302
2564,322
2565,322
2566,343
2567,302
2568,343
2569,343
2570,241
2571,224
2572,322
2573,224
2574,348
2575,343
2576,348
2577,337
2578,348
2579,321
2580,217
2581,343
2582,217
2583,337
2584,321
2585,352
2586,321
2587,337
2588,343
2589,321
2590,321
2591,348
2592,337
2593,321
2594,337
2595,321
2596,343
2597,348
2598,337
2599,348
2600,348
2601,348
2602,348
2603,348
2604,348
2605,337
2606,321
2607,348
2608,209
2609,209
2610,293
2611,260
2612,350
2613,236
2614,209
2615,209
2616,350
2617,350
2618,260
2619,260
2620,260
2621,236
2622,260
2623,236
2624,293
2625,293
2626,331
2627,238
2628,293
2629,293
2630,154
2631,293
2632,293
2633,293
2634,154
2635,293
2636,293
2637,293
2638,238
2639,341
2640,341
2641,341
2642,341
2643,341
2644,249
2645,314
2646,314
2647,341
2648,314
2649,314
2650,249
2651,314
2652,341
2653,341
2654,341
2655,314
2656,144
2657,144
2658,340
2659,144
2660,340
2661,340
2662,340
2663,144
2664,342
2665,340
2666,340
2667,342
2668,340
2669,340
2670,338
2671,342
2672,345
2673,219
2674,334
2675,349
2676,349
2677,344
2678,132
2679,132
2680,338
2681,220
2682,338
2683,297
2684,338
2685,338
2686,132
2687,338
2688,338
2689,349
2690,345
2691,132
2692,338
2693,338
2694,345
2695,338
2696,349
2697,338
2698,345
2699,338
2700,220
2701,338
2702,338
2703,345
2704,349
2705,324
2706,334
2707,220
2708,220
2709,349
2710,345
2711,324
2712,349
2713,324
2714,274
2715,324
2716,297
2717,132
2718,220
2719,220
2720,274
2721,220
2722,220
2723,349
2724,220
2725,297
2726,220
2727,220
2728,334
2729,220
2730,349
2731,297
2732,324
2733,334
2734,324
2735,334
2736,347
2737,353
2738,353
2739,262
2740,353
2741,136
2742,353
2743,353
2744,218
2745,353
2746,136
2747,353
2748,353
2749,353
2750,136
2751,347
2752,353
2753,353
2754,66
2755,248
2756,347
2757,248
2758,347
2759,248
2760,353
2761,353
2762,248
2763,218
2764,353
2765,353
2766,353
2767,349
2768,264
2769,353
2770,353
2771,353
2772,353
2773,347
2774,302
2775,322
2776,353
2777,353
2778,218
2779,333
2780,322
2781,347
2782,353
2783,218
2784,264
2785,218
2786,353
2787,353
2788,347
2789,353
2790,264
2791,302
2792,289
2793,218
2794,353
2795,264
2796,264
2797,353
2798,353
2799,353
2800,322
2801,322
2802,322
2803,352
2804,322
2805,322
2806,322
2807,322
2808,322
2809,352
2810,322
2811,322
2812,322
2813,322
2814,322
2815,322
2816,322
2817,302
2818,322
2819,352
2820,322
2821,322
2822,352
2823,352
2824,322
2825,322
2826,322
2827,352
2828,322
2829,322
2830,322
2831,322
2832,302
2833,302
2834,348
2835,348
2836,232
2837,119
2838,302
2839,302
2840,232
2841,348
2842,232
2843,302
2844,328
2845,232
2846,352
2847,348
2848,322
2849,352
2850,232
2851,119
2852,352
2853,322
2854,302
2855,302
2856,232
2857,302
2858,302
2859,351
2860,302
2861,348
2862,352
2863,348
2864,350
2865,350
2866,330
2867,343
2868,343
2869,343
2870,330
2871,330
2872,350
2873,350
2874,343
2875,350
2876,204
2877,330
2878,330
2879,343
2880,330
2881,350
2882,343
2883,343
2884,350
2885,343
2886,204
2887,350
2888,352
2889,330
2890,330
2891,343
2892,343
2893,204
2894,330
2895,343
2896,352
2897,293
2898,352
2899,352
2900,352
2901,293
2902,326
2903,326
2904,293
2905,352
2906,204
2907,293
2908,352
2909,352
2910,352
2911,352
2912,350
2913,288
2914,342
2915,335
2916,342
2917,288
2918,25
2919,260
2920,288
2921,342
2922,350
2923,288
2924,256
2925,350
2926,350
2927,260
2928,338
2929,338
2930,338
2931,338
2932,342
2933,338
2934,338
2935,338
2936,338
2937,342
2938,338
2939,342
2940,342
2941,346
2942,338
2943,338
2944,338
2945,344
2946,253
2947,338
2948,338
2949,253
2950,344
2951,253
2952,344
2953,253
2954,338
2955,344
2956,344
2957,344
2958,344
2959,344
2960,334
2961,331
2962,334
2963,274
2964,334
2965,334
2966,334
2967,334
2968,331
2969,334
2970,334
2971,334
2972,334
2973,334
2974,349
2975,334
2976,274
2977,274
2978,274
2979,274
2980,274
2981,274
2982,274
2983,274
2984,274
2985,274
2986,274
2987,353
2988,274
2989,338
2990,353
2991,353
2992,289
2993,289
2994,349
2995,289
2996,289
2997,322
