,species
583,191
584,59
585,259
586,357
587,279
588,59
589,357
590,215
591,271
592,215
593,279
594,191
595,320
596,321
597,59
598,279
599,320
600,279
601,279
602,259
603,259
604,320
605,259
606,279
607,259
608,215
609,347
610,340
611,340
612,64
613,215
614,340
615,215
616,215
617,215
618,215
619,279
620,215
621,215
622,347
623,279
624,367
625,30
626,353
627,353
628,353
629,66
630,353
631,250
632,353
633,367
634,353
635,353
636,353
637,353
638,353
639,353
640,250
641,250
642,250
643,250
644,250
645,250
646,250
647,250
648,250
649,250
650,250
651,250
652,250
653,250
654,250
655,250
656,164
657,164
658,164
659,164
660,158
661,158
662,158
663,158
664,164
665,158
666,158
667,158
668,164
669,158
670,164
671,310
672,293
673,273
674,353
675,353
676,273
677,353
678,273
679,158
680,210
681,296
682,273
683,273
684,353
685,210
686,273
687,353
688,273
689,273
690,353
691,273
692,273
693,273
694,293
695,158
696,296
697,353
698,106
699,353
700,210
701,353
702,210
703,353
704,142
705,203
706,262
707,293
708,262
709,353
710,223
711,227
712,203
713,223
714,153
715,242
716,142
717,262
718,293
719,142
720,223
721,203
722,242
723,142
724,242
725,1
726,242
727,227
728,242
729,262
730,293
731,293
732,223
733,293
734,227
735,142
736,218
737,293
738,210
739,293
740,153
741,298
742,223
743,293
744,142
745,347
746,153
747,210
748,293
749,293
750,293
751,242
752,313
753,111
754,297
755,297
756,238
757,343
758,311
759,311
760,343
761,111
762,293
763,85
764,311
765,49
766,2
767,311
768,111
769,293
770,41
771,311
772,311
773,311
774,311
775,238
776,311
777,293
778,160
779,160
780,311
781,76
782,293
783,311
784,297
785,311
786,14
787,311
788,238
789,293
790,293
791,265
792,142
793,331
794,311
795,331
796,313
797,297
798,343
799,297
800,375
801,331
802,331
803,313
804,375
805,313
806,345
807,375
808,313
809,343
810,313
811,331
812,375
813,108
814,375
815,331
816,296
817,375
818,114
819,331
820,313
821,313
822,127
823,313
824,313
825,313
826,313
827,313
828,375
829,375
830,313
831,313
832,108
833,313
834,313
835,313
836,313
837,160
838,313
839,375
840,375
841,313
842,313
843,375
844,313
845,375
846,313
847,375
848,357
849,309
850,320
851,320
852,357
853,115
854,357
855,364
856,229
857,357
858,320
859,320
860,357
861,233
862,320
863,320
864,320
865,99
866,357
867,309
868,125
869,229
870,125
871,320
872,320
873,320
874,99
875,309
876,320
877,320
878,279
879,229
880,357
881,229
882,357
883,357
884,23
885,357
886,247
887,357
888,320
889,357
890,320
891,115
892,320
893,309
894,320
895,229
896,90
897,307
898,200
899,122
900,320
901,320
902,323
903,320
904,320
905,90
906,320
907,185
908,229
909,320
910,26
911,90
912,320
913,323
914,323
915,321
916,279
917,24
918,323
919,279
920,320
921,321
922,323
923,292
924,125
925,90
926,125
927,292
928,125
929,320
930,356
931,320
932,279
933,279
934,279
935,323
936,320
937,320
938,90
939,320
940,122
941,320
942,90
943,321
944,77
945,271
946,292
947,360
948,347
949,360
950,212
951,279
952,279
953,320
954,90
955,320
956,279
957,279
958,279
959,360
960,279
961,271
962,347
963,320
964,212
965,212
966,360
967,279
968,279
969,303
970,279
971,292
972,292
973,303
974,77
975,279
976,347
977,347
978,347
979,347
980,347
981,347
982,36
983,347
984,72
985,212
986,72
987,215
988,347
989,347
990,215
991,215
992,225
993,353
994,225
995,67
996,250
997,347
998,347
999,225
1000,347
1001,310
1002,225
1003,136
1004,340
1005,3
1006,16
1007,310
1008,338
1009,216
1010,338
1011,338
1012,57
1013,338
1014,338
1015,338
1016,338
1017,338
1018,112
1019,338
1020,338
1021,338
1022,57
1023,112
1024,316
1025,316
1026,316
1027,316
1028,316
1029,248
1030,248
1031,252
1032,252
1033,248
1034,252
1035,126
1036,274
1037,296
1038,252
1039,316
1040,367
1041,169
1042,362
1043,169
1044,253
1045,253
1046,253
1047,367
1048,362
1049,367
1050,228
1051,253
1052,367
1053,362
1054,367
1055,367
1056,367
1057,340
1058,98
1059,98
1060,340
1061,120
1062,367
1063,299
1064,367
1065,367
1066,362
1067,367
1068,367
1069,367
1070,169
1071,340
1072,362
1073,322
1074,240
1075,240
1076,362
1077,322
1078,228
1079,322
1080,322
1081,362
1082,334
1083,211
1084,322
1085,394
1086,362
1087,322
1088,322
1089,246
1090,228
1091,362
1092,228
1093,240
1094,375
1095,322
1096,322
1097,85
1098,85
1099,228
1100,246
1101,362
1102,362
1103,322
1104,362
1105,362
1106,228
1107,240
1108,85
1109,246
1110,111
1111,111
1112,60
1113,362
1114,240
1115,228
1116,375
1117,362
1118,375
1119,251
1120,334
1121,362
1122,375
1123,330
1124,293
1125,214
1126,187
1127,214
1128,187
1129,375
1130,330
1131,37
1132,187
1133,187
1134,382
1135,375
1136,362
1137,375
1138,375
1139,37
1140,375
1141,375
1142,187
1143,387
1144,330
1145,330
1146,187
1147,343
1148,334
1149,235
1150,311
1151,375
1152,362
1153,375
1154,311
1155,35
1156,235
1157,187
1158,343
1159,330
1160,330
1161,208
1162,208
1163,322
1164,174
1165,375
1166,174
1167,375
1168,387
1169,174
1170,375
1171,330
1172,387
1173,293
1174,387
1175,156
1176,293
1177,235
1178,330
1179,83
1180,375
1181,375
1182,330
1183,375
1184,331
1185,331
1186,232
1187,197
1188,331
1189,330
1190,331
1191,377
1192,330
1193,331
1194,331
1195,224
1196,377
1197,166
1198,330
1199,364
1200,330
1201,330
1202,166
1203,377
1204,232
1205,331
1206,166
1207,375
1208,29
1209,331
1210,331
1211,377
1212,331
1213,142
1214,334
1215,232
1216,331
1217,208
1218,303
1219,364
1220,331
1221,334
1222,331
1223,331
1224,364
1225,197
1226,303
1227,262
1228,331
1229,330
1230,330
1231,331
1232,331
1233,224
1234,331
1235,375
1236,330
1237,331
1238,334
1239,364
1240,303
1241,364
1242,375
1243,330
1244,330
1245,330
1246,331
1247,232
1248,320
1249,356
1250,237
1251,352
1252,237
1253,208
1254,375
1255,313
1256,88
1257,375
1258,309
1259,375
1260,224
1261,356
1262,237
1263,356
1264,375
1265,237
1266,71
1267,313
1268,330
1269,356
1270,81
1271,224
1272,375
1273,375
1274,69
1275,356
1276,356
1277,117
1278,356
1279,313
1280,375
1281,182
1282,356
1283,88
1284,88
1285,375
1286,375
1287,320
1288,237
1289,356
1290,375
1291,224
1292,81
1293,330
1294,364
1295,101
1296,356
1297,356
1298,356
1299,375
1300,375
1301,375
1302,375
1303,224
1304,88
1305,334
1306,375
1307,356
1308,375
1309,182
1310,81
1311,356
1312,116
1313,320
1314,387
1315,61
1316,12
1317,303
1318,343
1319,387
1320,330
1321,330
1322,243
1323,330
1324,323
1325,387
1326,343
1327,243
1328,337
1329,343
1330,202
1331,387
1332,243
1333,243
1334,387
1335,330
1336,337
1337,243
1338,387
1339,337
1340,330
1341,375
1342,243
1343,303
1344,337
1345,387
1346,337
1347,109
1348,109
1349,243
1350,337
1351,337
1352,343
1353,344
1354,387
1355,343
1356,243
1357,243
1358,320
1359,337
1360,387
1361,292
1362,292
1363,27
1364,347
1365,320
1366,263
1367,292
1368,263
1369,212
1370,292
1371,212
1372,212
1373,323
1374,360
1375,323
1376,263
1377,292
1378,263
1379,360
1380,360
1381,323
1382,323
1383,323
1384,292
1385,42
1386,292
1387,387
1388,387
1389,360
1390,323
1391,347
1392,347
1393,176
1394,347
1395,176
1396,347
1397,138
1398,347
1399,347
1400,347
1401,176
1402,347
1403,347
1404,347
1405,347
1406,347
1407,347
1408,149
1409,216
1410,216
1411,32
1412,216
1413,216
1414,216
1415,149
1416,275
1417,216
1418,275
1419,216
1420,216
1421,216
1422,216
1423,275
1424,275
1425,275
1426,281
1427,281
1428,252
1429,253
1430,216
1431,253
1432,275
1433,281
1434,275
1435,275
1436,275
1437,275
1438,281
1439,13
1440,274
1441,274
1442,274
1443,274
1444,340
1445,255
1446,274
1447,340
1448,340
1449,340
1450,253
1451,340
1452,274
1453,255
1454,274
1455,274
1456,334
1457,240
1458,246
1459,267
1460,241
1461,339
1462,322
1463,274
1464,246
1465,240
1466,241
1467,377
1468,241
1469,240
1470,339
1471,253
1472,367
1473,241
1474,267
1475,367
1476,339
1477,241
1478,367
1479,152
1480,274
1481,267
1482,152
1483,241
1484,339
1485,267
1486,253
1487,367
1488,322
1489,322
1490,322
1491,19
1492,330
1493,322
1494,364
1495,375
1496,362
1497,11
1498,228
1499,322
1500,322
1501,322
1502,322
1503,264
1504,362
1505,322
1506,322
1507,322
1508,322
1509,245
1510,322
1511,322
1512,322
1513,334
1514,362
1515,362
1516,364
1517,362
1518,322
1519,330
1520,58
1521,334
1522,299
1523,322
1524,236
1525,245
1526,362
1527,322
1528,330
1529,322
1530,283
1531,322
1532,362
1533,364
1534,362
1535,362
1536,379
1537,291
1538,336
1539,264
1540,334
1541,334
1542,334
1543,43
1544,235
1545,334
1546,264
1547,264
1548,362
1549,264
1550,264
1551,334
1552,334
1553,339
1554,291
1555,331
1556,334
1557,336
1558,334
1559,331
1560,264
1561,334
1562,334
1563,375
1564,334
1565,264
1566,364
1567,377
1568,334
1569,291
1570,334
1571,379
1572,85
1573,43
1574,334
1575,334
1576,334
1577,43
1578,375
1579,334
1580,334
1581,235
1582,334
1583,264
1584,264
1585,322
1586,334
1587,334
1588,379
1589,334
1590,235
1591,264
1592,334
1593,334
1594,334
1595,336
1596,235
1597,322
1598,339
1599,334
1600,330
1601,333
1602,364
1603,121
1604,364
1605,194
1606,387
1607,174
1608,364
1609,170
1610,330
1611,364
1612,174
1613,364
1614,170
1615,291
1616,387
1617,208
1618,364
1619,174
1620,364
1621,364
1622,364
1623,102
1624,387
1625,194
1626,330
1627,330
1628,194
1629,358
1630,89
1631,364
1632,364
1633,382
1634,364
1635,194
1636,364
1637,337
1638,337
1639,364
1640,387
1641,9
1642,330
1643,362
1644,358
1645,89
1646,364
1647,364
1648,364
1649,330
1650,174
1651,89
1652,330
1653,141
1654,364
1655,387
1656,364
1657,330
1658,333
1659,364
1660,364
1661,194
1662,330
1663,364
1664,330
1665,364
1666,387
1667,387
1668,194
1669,382
1670,364
1671,364
1672,337
1673,330
1674,387
1675,382
1676,364
1677,337
1678,174
1679,330
1680,343
1681,360
1682,343
1683,360
1684,97
1685,324
1686,360
1687,343
1688,343
1689,387
1690,101
1691,101
1692,194
1693,101
1694,343
1695,306
1696,344
1697,343
1698,356
1699,53
1700,324
1701,313
1702,343
1703,358
1704,358
1705,343
1706,343
1707,324
1708,343
1709,387
1710,343
1711,360
1712,324
1713,343
1714,360
1715,360
1716,343
1717,324
1718,306
1719,343
1720,22
1721,387
1722,344
1723,355
1724,97
1725,343
1726,344
1727,343
1728,360
1729,313
1730,360
1731,343
1732,303
1733,309
1734,360
1735,360
1736,344
1737,337
1738,344
1739,324
1740,343
1741,344
1742,313
1743,364
1744,239
1745,356
1746,128
1747,360
1748,243
1749,360
1750,387
1751,356
1752,356
1753,337
1754,360
1755,337
1756,145
1757,360
1758,343
1759,336
1760,360
1761,356
1762,139
1763,360
1764,337
1765,212
1766,356
1767,387
1768,337
1769,157
1770,300
1771,387
1772,300
1773,103
1774,360
1775,343
1776,360
1777,300
1778,360
1779,387
1780,360
1781,337
1782,337
1783,337
1784,360
1785,360
1786,356
1787,360
1788,243
1789,239
1790,145
1791,387
1792,173
1793,387
1794,344
1795,387
1796,343
1797,360
1798,343
1799,360
1800,343
1801,387
1802,387
1803,387
1804,387
1805,387
1806,360
1807,387
1808,387
1809,344
1810,343
1811,343
1812,360
1813,343
1814,173
1815,387
1816,17
1817,344
1818,387
1819,360
1820,347
1821,352
1822,343
1823,387
1824,138
1825,96
1826,138
1827,138
1828,272
1829,138
1830,96
1831,96
1832,96
1833,138
1834,305
1835,138
1836,138
1837,138
1838,138
1839,138
1840,348
1841,348
1842,348
1843,275
1844,348
1845,348
1846,348
1847,347
1848,275
1849,348
1850,348
1851,347
1852,112
1853,348
1854,347
1855,112
1856,280
1857,280
1858,280
1859,387
1860,280
1861,280
1862,380
1863,387
1864,280
1865,380
1866,380
1867,280
1868,280
1869,280
1870,387
1871,380
1872,135
1873,152
1874,380
1875,135
1876,267
1877,267
1878,135
1879,267
1880,135
1881,135
1882,135
1883,135
1884,135
1885,135
1886,135
1887,267
1888,384
1889,213
1890,346
1891,255
1892,339
1893,213
1894,340
1895,367
1896,255
1897,255
1898,367
1899,255
1900,384
1901,384
1902,255
1903,339
1904,367
1905,340
1906,255
1907,213
1908,384
1909,384
1910,367
1911,340
1912,377
1913,255
1914,213
1915,384
1916,255
1917,147
1918,367
1919,255
1920,339
1921,255
1922,339
1923,381
1924,339
1925,334
1926,205
1927,339
1928,334
1929,339
1930,339
1931,334
1932,334
1933,334
1934,339
1935,334
1936,339
1937,381
1938,381
1939,54
1940,339
1941,255
1942,339
1943,339
1944,362
1945,284
1946,334
1947,334
1948,339
1949,339
1950,339
1951,339
1952,251
1953,381
1954,284
1955,334
1956,339
1957,339
1958,339
1959,334
1960,377
1961,334
1962,339
1963,264
1964,339
1965,381
1966,334
1967,381
1968,375
1969,333
1970,382
1971,283
1972,328
1973,327
1974,264
1975,283
1976,283
1977,251
1978,283
1979,283
1980,283
1981,283
1982,283
1983,382
1984,283
1985,251
1986,251
1987,283
1988,333
1989,346
1990,283
1991,194
1992,333
1993,336
1994,326
1995,333
1996,382
1997,194
1998,382
1999,382
2000,388
2001,333
2002,283
2003,283
2004,333
2005,382
2006,326
2007,264
2008,283
2009,333
2010,382
2011,283
2012,283
2013,333
2014,337
2015,283
2016,327
2017,334
2018,388
2019,251
2020,346
2021,152
2022,283
2023,334
2024,251
2025,283
2026,333
2027,334
2028,283
2029,194
2030,283
2031,322
2032,368
2033,382
2034,180
2035,382
2036,368
2037,377
2038,358
2039,387
2040,368
2041,330
2042,180
2043,334
2044,368
2045,180
2046,334
2047,377
2048,330
2049,331
2050,377
2051,382
2052,358
2053,358
2054,382
2055,377
2056,387
2057,141
2058,358
2059,330
2060,141
2061,377
2062,346
2063,178
2064,358
2065,382
2066,336
2067,180
2068,358
2069,180
2070,380
2071,368
2072,334
2073,334
2074,371
2075,368
2076,377
2077,368
2078,368
2079,377
2080,264
2081,377
2082,377
2083,382
2084,141
2085,330
2086,368
2087,100
2088,377
2089,377
2090,371
2091,382
2092,387
2093,358
2094,358
2095,382
2096,368
2097,368
2098,382
2099,358
2100,335
2101,335
2102,382
2103,335
2104,8
2105,336
2106,368
2107,382
2108,336
2109,368
2110,358
2111,358
2112,371
2113,335
2114,170
2115,371
2116,382
2117,336
2118,336
2119,300
2120,371
2121,371
2122,358
2123,358
2124,335
2125,371
2126,382
2127,371
2128,382
2129,371
2130,336
2131,358
2132,364
2133,336
2134,371
2135,335
2136,335
2137,358
2138,371
2139,382
2140,382
2141,368
2142,300
2143,382
2144,161
2145,300
2146,362
2147,362
2148,362
2149,382
2150,300
2151,335
2152,358
2153,368
2154,382
2155,358
2156,128
2157,335
2158,239
2159,239
2160,300
2161,343
2162,300
2163,300
2164,368
2165,317
2166,343
2167,387
2168,128
2169,128
2170,363
2171,363
2172,128
2173,128
2174,352
2175,343
2176,300
2177,363
2178,128
2179,387
2180,343
2181,343
2182,300
2183,335
2184,368
2185,337
2186,337
2187,309
2188,128
2189,128
2190,343
2191,128
2192,139
2193,343
2194,363
2195,128
2196,368
2197,300
2198,300
2199,363
2200,335
2201,337
2202,337
2203,309
2204,363
2205,337
2206,287
2207,300
2208,133
2209,363
2210,133
2211,360
2212,360
2213,31
2214,363
2215,363
2216,363
2217,363
2218,387
2219,363
2220,387
2221,368
2222,133
2223,337
2224,387
2225,360
2226,387
2227,360
2228,360
2229,363
2230,387
2231,387
2232,360
2233,359
2234,387
2235,368
2236,360
2237,363
2238,387
2239,167
2240,363
2241,317
2242,292
2243,317
2244,295
2245,292
2246,79
2247,317
2248,317
2249,292
2250,292
2251,387
2252,199
2253,295
2254,337
2255,317
2256,387
2257,387
2258,387
2259,387
2260,387
2261,347
2262,387
2263,275
2264,387
2265,252
2266,162
2267,252
2268,387
2269,387
2270,387
2271,387
2272,392
2273,392
2274,392
2275,392
2276,308
2277,392
2278,392
2279,387
2280,392
2281,392
2282,384
2283,392
2284,308
2285,392
2286,308
2287,392
2288,270
2289,380
2290,94
2291,94
2292,389
2293,389
2294,339
2295,358
2296,339
2297,339
2298,339
2299,339
2300,94
2301,339
2302,339
2303,270
2304,376
2305,346
2306,339
2307,378
2308,384
2309,384
2310,255
2311,384
2312,339
2313,381
2314,221
2315,394
2316,339
2317,378
2318,377
2319,384
2320,394
2321,339
2322,339
2323,339
2324,394
2325,339
2326,339
2327,378
2328,339
2329,213
2330,339
2331,339
2332,339
2333,377
2334,48
2335,339
2336,394
2337,328
2338,92
2339,255
2340,388
2341,394
2342,334
2343,328
2344,388
2345,255
2346,92
2347,388
2348,255
2349,352
2350,255
2351,388
2352,388
2353,384
2354,255
2355,394
2356,394
2357,377
2358,388
2359,260
2360,394
2361,388
2362,92
2363,255
2364,388
2365,255
2366,388
2367,205
2368,92
2369,255
2370,255
2371,394
2372,92
2373,394
2374,325
2375,388
2376,394
2377,394
2378,325
2379,328
2380,92
2381,255
2382,388
2383,394
2384,297
2385,326
2386,297
2387,326
2388,283
2389,346
2390,345
2391,175
2392,328
2393,283
2394,380
2395,352
2396,380
2397,394
2398,283
2399,346
2400,346
2401,387
2402,380
2403,346
2404,352
2405,387
2406,380
2407,380
2408,326
2409,326
2410,364
2411,346
2412,297
2413,326
2414,326
2415,326
2416,380
2417,326
2418,326
2419,352
2420,380
2421,328
2422,326
2423,380
2424,346
2425,352
2426,326
2427,364
2428,326
2429,352
2430,326
2431,380
2432,385
2433,304
2434,336
2435,368
2436,364
2437,336
2438,385
2439,368
2440,387
2441,368
2442,377
2443,385
2444,123
2445,336
2446,336
2447,385
2448,368
2449,371
2450,364
2451,377
2452,336
2453,377
2454,385
2455,377
2456,315
2457,368
2458,368
2459,304
2460,364
2461,368
2462,385
2463,380
2464,123
2465,368
2466,382
2467,364
2468,385
2469,385
2470,385
2471,315
2472,368
2473,383
2474,368
2475,368
2476,336
2477,368
2478,385
2479,385
2480,304
2481,387
2482,304
2483,304
2484,336
2485,387
2486,304
2487,154
2488,344
2489,344
2490,304
2491,387
2492,336
2493,360
2494,318
2495,304
2496,304
2497,304
2498,304
2499,195
2500,304
2501,387
2502,304
2503,304
2504,336
2505,387
2506,304
2507,304
2508,382
2509,387
2510,140
2511,344
2512,371
2513,140
2514,304
2515,394
2516,304
2517,304
2518,140
2519,336
2520,304
2521,358
2522,304
2523,363
2524,344
2525,387
2526,336
2527,318
2528,28
2529,373
2530,387
2531,387
2532,300
2533,300
2534,258
2535,363
2536,364
2537,300
2538,387
2539,387
2540,363
2541,363
2542,258
2543,382
2544,363
2545,364
2546,337
2547,258
2548,363
2549,387
2550,382
2551,364
2552,337
2553,300
2554,300
2555,373
2556,300
2557,373
2558,364
2559,343
2560,387
2561,300
2562,363
2563,258
2564,387
2565,300
2566,363
2567,300
2568,363
2569,258
2570,300
2571,360
2572,300
2573,387
2574,387
2575,373
2576,300
2577,363
2578,287
2579,258
2580,363
2581,363
2582,133
2583,168
2584,363
2585,133
2586,287
2587,387
2588,363
2589,363
2590,133
2591,300
2592,373
2593,133
2594,317
2595,387
2596,300
2597,363
2598,300
2599,300
2600,133
2601,373
2602,363
2603,363
2604,363
2605,363
2606,363
2607,168
2608,393
2609,393
2610,393
2611,393
2612,393
2613,387
2614,393
2615,393
2616,359
2617,359
2618,393
2619,363
2620,393
2621,393
2622,393
2623,359
2624,387
2625,387
2626,387
2627,387
2628,387
2629,280
2630,387
2631,387
2632,387
2633,387
2634,387
2635,387
2636,339
2637,201
2638,387
2639,201
2640,384
2641,393
2642,374
2643,372
2644,393
2645,387
2646,384
2647,372
2648,374
2649,384
2650,372
2651,393
2652,384
2653,393
2654,393
2655,372
2656,389
2657,389
2658,384
2659,366
2660,389
2661,366
2662,389
2663,384
2664,389
2665,389
2666,384
2667,389
2668,358
2669,389
2670,389
2671,389
2672,270
2673,339
2674,358
2675,260
2676,384
2677,213
2678,358
2679,384
2680,260
2681,384
2682,384
2683,132
2684,358
2685,339
2686,329
2687,384
2688,260
2689,384
2690,384
2691,260
2692,339
2693,270
2694,358
2695,339
2696,339
2697,260
2698,339
2699,260
2700,358
2701,384
2702,213
2703,358
2704,282
2705,378
2706,378
2707,378
2708,380
2709,329
2710,255
2711,378
2712,378
2713,378
2714,255
2715,378
2716,378
2717,378
2718,175
2719,380
2720,382
2721,378
2722,378
2723,339
2724,378
2725,282
2726,382
2727,378
2728,382
2729,378
2730,382
2731,378
2732,378
2733,380
2734,384
2735,378
2736,282
2737,383
2738,378
2739,371
2740,378
2741,329
2742,384
2743,326
2744,329
2745,351
2746,282
2747,390
2748,326
2749,383
2750,282
2751,351
2752,394
2753,371
2754,371
2755,371
2756,371
2757,351
2758,371
2759,282
2760,390
2761,371
2762,390
2763,383
2764,383
2765,282
2766,371
2767,384
2768,371
2769,371
2770,394
2771,382
2772,394
2773,382
2774,304
2775,382
2776,304
2777,394
2778,382
2779,304
2780,382
2781,371
2782,371
2783,382
2784,371
2785,304
2786,394
2787,382
2788,304
2789,304
2790,371
2791,394
2792,304
2793,304
2794,304
2795,394
2796,371
2797,304
2798,382
2799,304
2800,107
2801,369
2802,378
2803,387
2804,369
2805,387
2806,144
2807,394
2808,369
2809,373
2810,304
2811,369
2812,369
2813,394
2814,369
2815,394
2816,144
2817,349
2818,364
2819,373
2820,394
2821,369
2822,373
2823,358
2824,335
2825,144
2826,387
2827,387
2828,358
2829,107
2830,369
2831,335
2832,364
2833,318
2834,318
2835,373
2836,349
2837,318
2838,369
2839,276
2840,373
2841,369
2842,318
2843,318
2844,382
2845,318
2846,382
2847,382
2848,364
2849,363
2850,363
2851,373
2852,382
2853,276
2854,363
2855,276
2856,301
2857,373
2858,369
2859,373
2860,318
2861,318
2862,353
2863,295
2864,359
2865,385
2866,385
2867,364
2868,385
2869,385
2870,385
2871,353
2872,382
2873,353
2874,385
2875,385
2876,385
2877,385
2878,385
2879,385
2880,359
2881,385
2882,364
2883,385
2884,385
2885,385
2886,385
2887,364
2888,385
2889,359
2890,353
2891,318
2892,385
2893,364
2894,385
2895,359
2896,385
2897,393
2898,372
2899,372
2900,385
2901,387
2902,372
2903,393
2904,372
2905,372
2906,317
2907,372
2908,372
2909,393
2910,393
2911,372
2912,372
2913,393
2914,392
2915,393
2916,319
2917,385
2918,385
2919,385
2920,385
2921,319
2922,319
2923,385
2924,393
2925,385
2926,385
2927,385
2928,372
2929,374
2930,374
2931,372
2932,374
2933,372
2934,372
2935,374
2936,374
2937,374
2938,374
2939,374
2940,374
2941,374
2942,374
2943,372
2944,286
2945,374
2946,374
2947,286
2948,374
2949,374
2950,389
2951,374
2952,374
2953,374
2954,286
2955,374
2956,286
2957,286
2958,374
2959,374
2960,366
2961,366
2962,148
2963,366
2964,380
2965,350
2966,302
2967,350
2968,302
2969,21
2970,302
2971,302
2972,302
2973,350
2974,302
2975,366
2976,329
2977,329
2978,371
2979,329
2980,329
2981,329
2982,388
2983,329
2984,329
2985,329
2986,329
2987,91
2988,329
2989,388
2990,388
2991,371
2992,388
2993,388
2994,388
2995,388
2996,388
2997,388
