,species
623,97
624,126
625,206
626,109
627,109
628,109
629,129
630,109
631,109
632,109
633,109
634,129
635,266
636,355
637,126
638,109
639,109
640,234
641,349
642,193
643,134
644,33
645,234
646,234
647,193
648,349
649,234
650,243
651,260
652,349
653,243
654,234
655,349
656,243
657,326
658,326
659,326
660,95
661,243
662,326
663,92
664,243
665,92
666,243
667,326
668,33
669,326
670,260
671,10
672,281
673,327
674,327
675,260
676,236
677,281
678,11
679,270
680,28
681,236
682,236
683,237
684,236
685,327
686,236
687,236
688,236
689,281
690,236
691,236
692,236
693,236
694,281
695,121
696,236
697,270
698,236
699,281
700,236
701,236
702,236
703,237
704,327
705,209
706,107
707,327
708,58
709,107
710,344
711,344
712,35
713,198
714,7
715,198
716,107
717,198
718,224
719,212
720,209
721,344
722,199
723,107
724,198
725,344
726,327
727,344
728,344
729,58
730,327
731,327
732,199
733,107
734,58
735,344
736,327
737,226
738,281
739,235
740,224
741,198
742,224
743,199
744,344
745,198
746,350
747,327
748,315
749,344
750,209
751,330
752,350
753,281
754,289
755,223
756,305
757,332
758,223
759,191
760,198
761,140
762,191
763,9
764,350
765,198
766,191
767,344
768,344
769,223
770,106
771,344
772,223
773,9
774,15
775,235
776,332
777,350
778,269
779,27
780,332
781,350
782,289
783,198
784,332
785,223
786,350
787,235
788,198
789,106
790,198
791,344
792,344
793,350
794,344
795,289
796,350
797,344
798,223
799,198
800,54
801,232
802,332
803,197
804,281
805,197
806,281
807,232
808,232
809,332
810,72
811,332
812,359
813,72
814,6
815,192
816,12
817,359
818,359
819,281
820,359
821,327
822,359
823,327
824,359
825,327
826,96
827,281
828,359
829,96
830,281
831,54
832,281
833,332
834,232
835,327
836,327
837,232
838,232
839,232
840,359
841,327
842,119
843,281
844,12
845,197
846,72
847,332
848,308
849,329
850,313
851,313
852,313
853,149
854,329
855,313
856,319
857,118
858,118
859,308
860,110
861,329
862,313
863,319
864,313
865,319
866,329
867,329
868,192
869,319
870,329
871,329
872,329
873,319
874,118
875,329
876,319
877,313
878,118
879,192
880,192
881,118
882,329
883,63
884,313
885,329
886,275
887,329
888,319
889,118
890,319
891,329
892,55
893,149
894,319
895,329
896,319
897,254
898,254
899,263
900,264
901,254
902,355
903,355
904,194
905,194
906,264
907,194
908,264
909,264
910,355
911,264
912,355
913,263
914,194
915,355
916,263
917,355
918,355
919,355
920,304
921,194
922,264
923,264
924,355
925,263
926,355
927,263
928,264
929,355
930,194
931,194
932,168
933,304
934,168
935,194
936,333
937,254
938,355
939,355
940,304
941,333
942,355
943,194
944,80
945,343
946,250
947,241
948,275
949,250
950,333
951,250
952,250
953,250
954,263
955,97
956,263
957,263
958,241
959,355
960,97
961,308
962,241
963,234
964,241
965,250
966,250
967,80
968,80
969,241
970,333
971,241
972,4
973,97
974,250
975,241
976,129
977,355
978,355
979,129
980,333
981,355
982,355
983,333
984,355
985,129
986,129
987,355
988,355
989,260
990,355
991,355
992,260
993,243
994,317
995,243
996,260
997,260
998,243
999,243
1000,260
1001,317
1002,260
1003,317
1004,260
1005,234
1006,260
1007,234
1008,193
1009,193
1010,333
1011,234
1012,193
1013,33
1014,333
1015,229
1016,227
1017,193
1018,193
1019,229
1020,333
1021,193
1022,193
1023,227
1024,337
1025,337
1026,337
1027,151
1028,337
1029,302
1030,151
1031,337
1032,151
1033,151
1034,243
1035,337
1036,337
1037,151
1038,337
1039,151
1040,337
1041,68
1042,224
1043,92
1044,288
1045,302
1046,92
1047,157
1048,68
1049,243
1050,243
1051,92
1052,68
1053,195
1054,339
1055,68
1056,302
1057,157
1058,337
1059,92
1060,339
1061,92
1062,68
1063,68
1064,288
1065,337
1066,225
1067,224
1068,288
1069,68
1070,68
1071,224
1072,327
1073,327
1074,351
1075,209
1076,330
1077,351
1078,327
1079,276
1080,249
1081,327
1082,152
1083,276
1084,13
1085,348
1086,351
1087,330
1088,139
1089,276
1090,330
1091,324
1092,248
1093,351
1094,276
1095,351
1096,152
1097,327
1098,327
1099,67
1100,327
1101,330
1102,276
1103,330
1104,330
1105,152
1106,330
1107,351
1108,276
1109,327
1110,330
1111,351
1112,276
1113,327
1114,67
1115,327
1116,330
1117,209
1118,276
1119,248
1120,341
1121,269
1122,341
1123,276
1124,269
1125,341
1126,348
1127,249
1128,249
1129,269
1130,341
1131,341
1132,269
1133,100
1134,197
1135,341
1136,341
1137,269
1138,36
1139,341
1140,269
1141,341
1142,281
1143,209
1144,341
1145,249
1146,27
1147,269
1148,344
1149,341
1150,351
1151,302
1152,199
1153,199
1154,198
1155,197
1156,198
1157,269
1158,249
1159,223
1160,269
1161,198
1162,341
1163,197
1164,130
1165,166
1166,351
1167,341
1168,276
1169,269
1170,269
1171,341
1172,327
1173,232
1174,341
1175,341
1176,209
1177,249
1178,299
1179,341
1180,341
1181,235
1182,166
1183,249
1184,318
1185,318
1186,263
1187,366
1188,302
1189,341
1190,302
1191,255
1192,318
1193,304
1194,304
1195,289
1196,341
1197,289
1198,304
1199,366
1200,318
1201,304
1202,366
1203,308
1204,148
1205,304
1206,289
1207,148
1208,268
1209,318
1210,305
1211,304
1212,318
1213,289
1214,255
1215,366
1216,255
1217,104
1218,318
1219,289
1220,366
1221,289
1222,302
1223,130
1224,219
1225,341
1226,304
1227,341
1228,366
1229,62
1230,304
1231,273
1232,302
1233,302
1234,304
1235,366
1236,304
1237,305
1238,148
1239,318
1240,318
1241,302
1242,318
1243,289
1244,324
1245,148
1246,304
1247,148
1248,264
1249,263
1250,232
1251,263
1252,308
1253,263
1254,308
1255,30
1256,264
1257,263
1258,304
1259,319
1260,264
1261,304
1262,263
1263,194
1264,119
1265,327
1266,123
1267,308
1268,264
1269,304
1270,264
1271,308
1272,264
1273,30
1274,263
1275,308
1276,119
1277,263
1278,264
1279,194
1280,263
1281,263
1282,308
1283,264
1284,313
1285,318
1286,263
1287,194
1288,264
1289,264
1290,194
1291,264
1292,263
1293,267
1294,263
1295,359
1296,111
1297,263
1298,308
1299,263
1300,3
1301,263
1302,119
1303,263
1304,263
1305,308
1306,263
1307,135
1308,263
1309,264
1310,304
1311,104
1312,319
1313,294
1314,319
1315,294
1316,333
1317,135
1318,333
1319,319
1320,319
1321,333
1322,241
1323,319
1324,319
1325,333
1326,333
1327,333
1328,355
1329,241
1330,333
1331,319
1332,333
1333,333
1334,333
1335,333
1336,333
1337,355
1338,220
1339,333
1340,319
1341,333
1342,264
1343,319
1344,308
1345,333
1346,294
1347,333
1348,319
1349,319
1350,135
1351,319
1352,83
1353,264
1354,264
1355,333
1356,343
1357,333
1358,83
1359,355
1360,333
1361,333
1362,43
1363,333
1364,333
1365,333
1366,343
1367,308
1368,333
1369,43
1370,333
1371,333
1372,343
1373,333
1374,343
1375,343
1376,333
1377,333
1378,333
1379,343
1380,343
1381,333
1382,333
1383,333
1384,343
1385,343
1386,343
1387,333
1388,343
1389,343
1390,211
1391,333
1392,333
1393,234
1394,317
1395,317
1396,241
1397,234
1398,317
1399,245
1400,234
1401,317
1402,234
1403,245
1404,317
1405,317
1406,176
1407,317
1408,333
1409,134
1410,349
1411,134
1412,22
1413,349
1414,349
1415,349
1416,349
1417,349
1418,349
1419,349
1420,349
1421,349
1422,349
1423,349
1424,270
1425,349
1426,349
1427,225
1428,349
1429,225
1430,349
1431,47
1432,321
1433,349
1434,333
1435,349
1436,225
1437,177
1438,177
1439,177
1440,124
1441,225
1442,333
1443,225
1444,333
1445,225
1446,229
1447,229
1448,225
1449,52
1450,124
1451,225
1452,229
1453,124
1454,229
1455,333
1456,339
1457,124
1458,302
1459,302
1460,225
1461,327
1462,302
1463,302
1464,288
1465,302
1466,349
1467,339
1468,302
1469,302
1470,302
1471,302
1472,302
1473,337
1474,339
1475,339
1476,339
1477,302
1478,288
1479,302
1480,302
1481,337
1482,124
1483,337
1484,337
1485,124
1486,288
1487,309
1488,8
1489,304
1490,288
1491,269
1492,269
1493,341
1494,348
1495,341
1496,341
1497,304
1498,341
1499,288
1500,348
1501,239
1502,269
1503,341
1504,269
1505,348
1506,348
1507,269
1508,348
1509,341
1510,288
1511,341
1512,341
1513,269
1514,304
1515,239
1516,249
1517,288
1518,324
1519,269
1520,269
1521,291
1522,249
1523,269
1524,269
1525,304
1526,341
1527,348
1528,304
1529,348
1530,304
1531,348
1532,239
1533,341
1534,25
1535,199
1536,297
1537,294
1538,139
1539,240
1540,269
1541,330
1542,158
1543,340
1544,302
1545,324
1546,324
1547,324
1548,248
1549,139
1550,210
1551,302
1552,302
1553,273
1554,248
1555,324
1556,158
1557,270
1558,304
1559,248
1560,340
1561,248
1562,304
1563,210
1564,273
1565,210
1566,269
1567,298
1568,248
1569,158
1570,304
1571,248
1572,270
1573,340
1574,235
1575,248
1576,210
1577,302
1578,340
1579,235
1580,324
1581,235
1582,39
1583,324
1584,240
1585,324
1586,270
1587,139
1588,269
1589,158
1590,340
1591,302
1592,270
1593,344
1594,240
1595,248
1596,269
1597,302
1598,270
1599,340
1600,256
1601,357
1602,327
1603,304
1604,327
1605,304
1606,327
1607,327
1608,294
1609,304
1610,304
1611,304
1612,256
1613,327
1614,304
1615,327
1616,341
1617,304
1618,304
1619,263
1620,327
1621,327
1622,304
1623,304
1624,304
1625,318
1626,294
1627,304
1628,304
1629,269
1630,249
1631,304
1632,31
1633,294
1634,324
1635,302
1636,324
1637,304
1638,5
1639,327
1640,304
1641,304
1642,304
1643,304
1644,327
1645,324
1646,304
1647,341
1648,304
1649,327
1650,304
1651,294
1652,269
1653,327
1654,294
1655,248
1656,304
1657,327
1658,100
1659,304
1660,294
1661,269
1662,302
1663,304
1664,304
1665,327
1666,324
1667,256
1668,304
1669,304
1670,304
1671,327
1672,263
1673,359
1674,263
1675,304
1676,304
1677,304
1678,304
1679,263
1680,148
1681,319
1682,294
1683,211
1684,294
1685,294
1686,319
1687,273
1688,319
1689,294
1690,211
1691,319
1692,319
1693,220
1694,319
1695,255
1696,319
1697,255
1698,273
1699,294
1700,273
1701,318
1702,357
1703,308
1704,255
1705,341
1706,308
1707,255
1708,273
1709,366
1710,319
1711,273
1712,308
1713,273
1714,273
1715,255
1716,304
1717,318
1718,273
1719,220
1720,306
1721,319
1722,308
1723,308
1724,308
1725,319
1726,366
1727,318
1728,294
1729,267
1730,304
1731,319
1732,318
1733,294
1734,220
1735,357
1736,294
1737,308
1738,294
1739,319
1740,319
1741,294
1742,255
1743,366
1744,343
1745,256
1746,256
1747,316
1748,267
1749,256
1750,318
1751,256
1752,256
1753,256
1754,347
1755,267
1756,211
1757,343
1758,344
1759,211
1760,344
1761,267
1762,91
1763,316
1764,211
1765,343
1766,318
1767,344
1768,256
1769,343
1770,256
1771,343
1772,343
1773,343
1774,366
1775,211
1776,256
1777,256
1778,343
1779,104
1780,267
1781,318
1782,267
1783,246
1784,256
1785,344
1786,316
1787,91
1788,256
1789,267
1790,256
1791,366
1792,176
1793,176
1794,361
1795,361
1796,357
1797,314
1798,304
1799,176
1800,176
1801,253
1802,361
1803,176
1804,357
1805,253
1806,253
1807,357
1808,334
1809,253
1810,334
1811,357
1812,202
1813,176
1814,357
1815,202
1816,176
1817,202
1818,357
1819,334
1820,202
1821,357
1822,334
1823,357
1824,333
1825,253
1826,2
1827,333
1828,333
1829,333
1830,334
1831,333
1832,253
1833,253
1834,333
1835,333
1836,333
1837,333
1838,253
1839,253
1840,321
1841,333
1842,345
1843,349
1844,333
1845,345
1846,321
1847,333
1848,345
1849,345
1850,345
1851,333
1852,321
1853,321
1854,345
1855,345
1856,321
1857,321
1858,321
1859,321
1860,365
1861,44
1862,321
1863,321
1864,225
1865,321
1866,229
1867,321
1868,37
1869,321
1870,229
1871,321
1872,349
1873,349
1874,244
1875,349
1876,337
1877,291
1878,349
1879,244
1880,147
1881,244
1882,244
1883,244
1884,349
1885,349
1886,147
1887,147
1888,291
1889,244
1890,244
1891,244
1892,93
1893,93
1894,244
1895,269
1896,93
1897,244
1898,291
1899,93
1900,291
1901,337
1902,291
1903,93
1904,244
1905,244
1906,274
1907,291
1908,244
1909,244
1910,302
1911,337
1912,302
1913,244
1914,290
1915,302
1916,244
1917,309
1918,302
1919,244
1920,309
1921,297
1922,343
1923,348
1924,309
1925,297
1926,312
1927,221
1928,248
1929,297
1930,312
1931,309
1932,309
1933,309
1934,291
1935,343
1936,297
1937,174
1938,288
1939,248
1940,297
1941,297
1942,312
1943,239
1944,292
1945,312
1946,288
1947,309
1948,297
1949,288
1950,297
1951,348
1952,309
1953,297
1954,174
1955,325
1956,324
1957,325
1958,297
1959,357
1960,309
1961,325
1962,343
1963,292
1964,312
1965,325
1966,297
1967,221
1968,324
1969,248
1970,159
1971,160
1972,139
1973,248
1974,341
1975,304
1976,341
1977,269
1978,159
1979,248
1980,261
1981,324
1982,221
1983,139
1984,159
1985,341
1986,269
1987,269
1988,324
1989,248
1990,248
1991,248
1992,304
1993,210
1994,248
1995,341
1996,159
1997,324
1998,324
1999,341
2000,348
2001,304
2002,324
2003,269
2004,341
2005,248
2006,160
2007,310
2008,132
2009,324
2010,341
2011,341
2012,248
2013,327
2014,248
2015,304
2016,261
2017,201
2018,341
2019,159
2020,324
2021,341
2022,341
2023,341
2024,304
2025,294
2026,324
2027,324
2028,248
2029,248
2030,341
2031,160
2032,294
2033,294
2034,357
2035,357
2036,294
2037,165
2038,216
2039,216
2040,357
2041,294
2042,357
2043,294
2044,363
2045,73
2046,190
2047,165
2048,357
2049,294
2050,363
2051,190
2052,261
2053,357
2054,267
2055,267
2056,304
2057,357
2058,341
2059,294
2060,357
2061,294
2062,363
2063,267
2064,73
2065,153
2066,294
2067,363
2068,294
2069,357
2070,267
2071,294
2072,73
2073,160
2074,267
2075,304
2076,160
2077,357
2078,267
2079,304
2080,190
2081,165
2082,267
2083,357
2084,267
2085,269
2086,261
2087,341
2088,190
2089,341
2090,304
2091,363
2092,267
2093,267
2094,165
2095,267
2096,357
2097,273
2098,357
2099,357
2100,357
2101,203
2102,203
2103,363
2104,294
2105,103
2106,273
2107,360
2108,273
2109,360
2110,273
2111,341
2112,363
2113,341
2114,357
2115,357
2116,357
2117,357
2118,273
2119,273
2120,344
2121,357
2122,357
2123,357
2124,363
2125,344
2126,357
2127,357
2128,344
2129,357
2130,203
2131,357
2132,273
2133,341
2134,357
2135,344
2136,273
2137,273
2138,341
2139,341
2140,341
2141,357
2142,294
2143,357
2144,251
2145,256
2146,203
2147,247
2148,294
2149,357
2150,363
2151,357
2152,294
2153,344
2154,357
2155,357
2156,357
2157,357
2158,357
2159,273
2160,343
2161,316
2162,357
2163,264
2164,251
2165,360
2166,304
2167,264
2168,214
2169,357
2170,343
2171,251
2172,358
2173,238
2174,316
2175,306
2176,306
2177,339
2178,360
2179,251
2180,251
2181,339
2182,357
2183,343
2184,360
2185,360
2186,304
2187,343
2188,264
2189,360
2190,357
2191,344
2192,360
2193,253
2194,360
2195,253
2196,316
2197,277
2198,304
2199,366
2200,360
2201,50
2202,358
2203,358
2204,277
2205,264
2206,360
2207,277
2208,314
2209,361
2210,112
2211,229
2212,214
2213,214
2214,334
2215,214
2216,366
2217,366
2218,314
2219,314
2220,314
2221,361
2222,314
2223,314
2224,334
2225,366
2226,314
2227,200
2228,314
2229,229
2230,314
2231,361
2232,314
2233,314
2234,314
2235,361
2236,361
2237,314
2238,334
2239,341
2240,229
2241,229
2242,229
2243,253
2244,229
2245,229
2246,229
2247,229
2248,229
2249,229
2250,229
2251,229
2252,229
2253,229
2254,287
2255,229
2256,253
2257,349
2258,349
2259,365
2260,349
2261,365
2262,349
2263,365
2264,253
2265,349
2266,365
2267,365
2268,349
2269,349
2270,253
2271,349
2272,366
2273,365
2274,365
2275,365
2276,336
2277,147
2278,231
2279,41
2280,336
2281,366
2282,365
2283,365
2284,365
2285,365
2286,365
2287,336
2288,349
2289,274
2290,274
2291,349
2292,44
2293,274
2294,349
2295,274
2296,349
2297,274
2298,349
2299,349
2300,349
2301,349
2302,349
2303,274
2304,44
2305,312
2306,340
2307,291
2308,291
2309,291
2310,300
2311,331
2312,244
2313,312
2314,291
2315,300
2316,340
2317,244
2318,331
2319,292
2320,312
2321,340
2322,291
2323,331
2324,340
2325,340
2326,292
2327,312
2328,290
2329,340
2330,312
2331,300
2332,44
2333,340
2334,312
2335,340
2336,159
2337,290
2338,323
2339,291
2340,208
2341,286
2342,312
2343,179
2344,179
2345,290
2346,337
2347,340
2348,208
2349,290
2350,290
2351,49
2352,353
2353,337
2354,290
2355,337
2356,291
2357,290
2358,337
2359,323
2360,337
2361,179
2362,290
2363,353
2364,290
2365,353
2366,179
2367,290
2368,312
2369,323
2370,286
2371,290
2372,323
2373,337
2374,290
2375,323
2376,312
2377,312
2378,291
2379,290
2380,353
2381,312
2382,179
2383,323
2384,188
2385,310
2386,294
2387,342
2388,341
2389,294
2390,292
2391,309
2392,342
2393,335
2394,294
2395,294
2396,310
2397,342
2398,335
2399,309
2400,310
2401,340
2402,309
2403,342
2404,294
2405,294
2406,294
2407,340
2408,340
2409,340
2410,340
2411,341
2412,310
2413,294
2414,153
2415,292
2416,292
2417,136
2418,310
2419,335
2420,342
2421,294
2422,310
2423,310
2424,341
2425,342
2426,309
2427,309
2428,309
2429,341
2430,310
2431,354
2432,354
2433,342
2434,248
2435,346
2436,346
2437,346
2438,248
2439,309
2440,342
2441,346
2442,341
2443,354
2444,346
2445,346
2446,342
2447,309
2448,354
2449,342
2450,216
2451,346
2452,342
2453,155
2454,273
2455,248
2456,248
2457,346
2458,280
2459,346
2460,346
2461,346
2462,309
2463,309
2464,346
2465,280
2466,271
2467,346
2468,342
2469,258
2470,346
2471,342
2472,346
2473,280
2474,273
2475,125
2476,309
2477,346
2478,248
2479,285
2480,360
2481,347
2482,171
2483,360
2484,356
2485,353
2486,360
2487,358
2488,171
2489,56
2490,262
2491,360
2492,360
2493,56
2494,360
2495,356
2496,353
2497,248
2498,356
2499,360
2500,360
2501,360
2502,347
2503,353
2504,171
2505,347
2506,346
2507,360
2508,360
2509,171
2510,360
2511,353
2512,262
2513,171
2514,360
2515,171
2516,262
2517,360
2518,360
2519,171
2520,353
2521,356
2522,347
2523,347
2524,171
2525,347
2526,360
2527,356
2528,363
2529,314
2530,280
2531,361
2532,301
2533,314
2534,361
2535,361
2536,251
2537,361
2538,361
2539,361
2540,287
2541,251
2542,251
2543,363
2544,361
2545,301
2546,251
2547,314
2548,361
2549,251
2550,251
2551,341
2552,251
2553,363
2554,306
2555,363
2556,280
2557,251
2558,361
2559,361
2560,233
2561,280
2562,306
2563,314
2564,314
2565,361
2566,361
2567,363
2568,361
2569,251
2570,353
2571,361
2572,361
2573,251
2574,301
2575,301
2576,229
2577,360
2578,253
2579,358
2580,358
2581,301
2582,64
2583,253
2584,366
2585,26
2586,366
2587,366
2588,253
2589,358
2590,253
2591,358
2592,366
2593,253
2594,358
2595,366
2596,358
2597,366
2598,358
2599,253
2600,253
2601,366
2602,366
2603,253
2604,366
2605,64
2606,358
2607,366
2608,321
2609,365
2610,338
2611,338
2612,338
2613,338
2614,338
2615,321
2616,338
2617,338
2618,321
2619,338
2620,338
2621,338
2622,338
2623,338
2624,321
2625,321
2626,336
2627,321
2628,321
2629,321
2630,336
2631,321
2632,321
2633,338
2634,338
2635,321
2636,321
2637,321
2638,321
2639,321
2640,365
2641,365
2642,365
2643,336
2644,365
2645,336
2646,321
2647,365
2648,336
2649,365
2650,178
2651,365
2652,178
2653,321
2654,365
2655,365
2656,300
2657,321
2658,321
2659,321
2660,300
2661,300
2662,321
2663,321
2664,321
2665,321
2666,321
2667,321
2668,321
2669,321
2670,321
2671,321
2672,291
2673,286
2674,286
2675,352
2676,300
2677,286
2678,349
2679,352
2680,300
2681,300
2682,286
2683,286
2684,286
2685,352
2686,349
2687,286
2688,286
2689,286
2690,286
2691,286
2692,365
2693,286
2694,312
2695,312
2696,286
2697,286
2698,286
2699,300
2700,352
2701,352
2702,286
2703,286
2704,286
2705,286
2706,300
2707,323
2708,300
2709,300
2710,286
2711,312
2712,98
2713,286
2714,300
2715,323
2716,347
2717,309
2718,323
2719,312
2720,347
2721,186
2722,300
2723,300
2724,300
2725,286
2726,323
2727,300
2728,300
2729,300
2730,300
2731,258
2732,258
2733,286
2734,186
2735,286
2736,179
2737,188
2738,179
2739,341
2740,179
2741,186
2742,341
2743,188
2744,341
2745,312
2746,294
2747,179
2748,323
2749,179
2750,179
2751,312
2752,242
2753,341
2754,179
2755,310
2756,186
2757,186
2758,294
2759,354
2760,341
2761,341
2762,188
2763,310
2764,341
2765,294
2766,354
2767,188
2768,347
2769,341
2770,341
2771,347
2772,341
2773,347
2774,285
2775,285
2776,341
2777,341
2778,341
2779,357
2780,341
2781,347
2782,347
2783,340
2784,341
2785,285
2786,347
2787,354
2788,347
2789,347
2790,347
2791,347
2792,340
2793,341
2794,347
2795,354
2796,347
2797,233
2798,347
2799,285
2800,301
2801,301
2802,335
2803,301
2804,233
2805,353
2806,353
2807,335
2808,301
2809,353
2810,301
2811,301
2812,171
2813,353
2814,301
2815,301
2816,301
2817,301
2818,233
2819,233
2820,301
2821,335
2822,233
2823,353
2824,171
2825,353
2826,301
2827,233
2828,301
2829,171
2830,353
2831,301
2832,358
2833,358
2834,362
2835,301
2836,353
2837,301
2838,215
2839,358
2840,353
2841,301
2842,358
2843,301
2844,301
2845,358
2846,362
2847,301
2848,362
2849,358
2850,362
2851,251
2852,301
2853,301
2854,215
2855,301
2856,301
2857,301
2858,358
2859,301
2860,353
2861,358
2862,353
2863,358
2864,336
2865,287
2866,336
2867,358
2868,287
2869,358
2870,336
2871,287
2872,287
2873,362
2874,287
2875,287
2876,280
2877,358
2878,362
2879,336
2880,287
2881,287
2882,358
2883,358
2884,336
2885,74
2886,301
2887,287
2888,336
2889,358
2890,287
2891,336
2892,358
2893,358
2894,358
2895,301
2896,336
2897,336
2898,282
2899,336
2900,336
2901,336
2902,336
2903,336
2904,287
2905,187
2906,336
2907,187
2908,320
2909,336
2910,336
2911,336
2912,366
2913,338
2914,178
2915,365
2916,338
2917,338
2918,178
2919,366
2920,365
2921,338
2922,178
2923,282
2924,338
2925,338
2926,365
2927,366
2928,311
2929,321
2930,311
2931,311
2932,365
2933,311
2934,311
2935,321
2936,365
2937,321
2938,311
2939,311
2940,365
2941,311
2942,365
2943,311
2944,321
2945,300
2946,300
2947,300
2948,300
2949,300
2950,364
2951,300
2952,300
2953,321
2954,352
2955,300
2956,365
2957,365
2958,364
2959,352
2960,352
2961,352
2962,352
2963,352
2964,352
2965,352
2966,300
2967,205
2968,300
2969,352
2970,354
2971,352
2972,66
2973,352
2974,352
2975,205
2976,353
2977,353
2978,353
2979,353
2980,352
2981,352
2982,286
2983,353
2984,353
2985,353
2986,353
2987,354
2988,228
2989,286
2990,290
2991,353
2992,354
2993,354
2994,354
2995,354
2996,354
2997,354
