,species
526,261
527,261
528,261
529,150
530,75
531,150
532,278
533,112
534,306
535,278
536,351
537,112
538,136
539,150
540,278
541,136
542,150
543,295
544,233
545,301
546,351
547,280
548,233
549,351
550,136
551,280
552,233
553,280
554,233
555,280
556,351
557,233
558,233
559,351
560,307
561,233
562,351
563,233
564,301
565,195
566,280
567,351
568,301
569,301
570,280
571,301
572,301
573,351
574,233
575,233
576,144
577,118
578,301
579,118
580,283
581,301
582,104
583,93
584,195
585,262
586,262
587,118
588,93
589,233
590,232
591,195
592,262
593,144
594,54
595,285
596,118
597,118
598,301
599,195
600,144
601,301
602,232
603,118
604,144
605,232
606,219
607,144
608,283
609,85
610,234
611,283
612,85
613,283
614,283
615,283
616,85
617,85
618,283
619,231
620,285
621,85
622,285
623,285
624,241
625,306
626,241
627,241
628,241
629,173
630,241
631,241
632,241
633,241
634,241
635,241
636,241
637,140
638,234
639,173
640,306
641,306
642,306
643,306
644,101
645,306
646,306
647,101
648,306
649,306
650,101
651,306
652,306
653,306
654,306
655,306
656,184
657,250
658,52
659,317
660,30
661,184
662,336
663,204
664,72
665,30
666,336
667,52
668,336
669,250
670,184
671,184
672,284
673,284
674,317
675,317
676,132
677,317
678,284
679,317
680,317
681,317
682,284
683,284
684,336
685,317
686,284
687,317
688,317
689,317
690,317
691,317
692,317
693,317
694,284
695,284
696,284
697,317
698,317
699,317
700,317
701,317
702,284
703,317
704,180
705,180
706,151
707,314
708,314
709,151
710,36
711,203
712,180
713,273
714,180
715,163
716,151
717,180
718,314
719,246
720,180
721,248
722,151
723,314
724,261
725,203
726,273
727,180
728,151
729,203
730,248
731,314
732,124
733,273
734,317
735,151
736,248
737,317
738,151
739,248
740,314
741,180
742,203
743,180
744,314
745,203
746,180
747,180
748,180
749,180
750,314
751,151
752,81
753,295
754,359
755,295
756,336
757,320
758,295
759,336
760,336
761,336
762,254
763,336
764,257
765,336
766,81
767,292
768,11
769,254
770,336
771,281
772,281
773,336
774,336
775,257
776,254
777,336
778,281
779,167
780,295
781,167
782,317
783,167
784,359
785,336
786,317
787,257
788,81
789,295
790,281
791,336
792,314
793,257
794,261
795,320
796,336
797,295
798,248
799,261
800,108
801,215
802,200
803,261
804,307
805,336
806,261
807,292
808,295
809,198
810,261
811,215
812,295
813,295
814,215
815,261
816,336
817,295
818,261
819,230
820,215
821,261
822,230
823,261
824,200
825,295
826,230
827,357
828,336
829,215
830,215
831,215
832,261
833,261
834,230
835,215
836,230
837,261
838,261
839,215
840,230
841,230
842,230
843,261
844,295
845,215
846,295
847,295
848,195
849,233
850,53
851,99
852,195
853,291
854,307
855,245
856,291
857,195
858,195
859,292
860,233
861,233
862,199
863,307
864,195
865,233
866,79
867,115
868,245
869,233
870,233
871,291
872,28
873,79
874,291
875,307
876,195
877,233
878,181
879,292
880,99
881,292
882,115
883,245
884,245
885,53
886,245
887,219
888,292
889,292
890,79
891,292
892,292
893,99
894,195
895,307
896,280
897,291
898,301
899,265
900,265
901,144
902,298
903,298
904,144
905,296
906,301
907,186
908,280
909,291
910,280
911,191
912,280
913,265
914,280
915,280
916,280
917,301
918,7
919,280
920,265
921,280
922,144
923,280
924,280
925,291
926,301
927,291
928,280
929,295
930,301
931,144
932,144
933,280
934,301
935,144
936,280
937,265
938,265
939,280
940,186
941,144
942,301
943,280
944,231
945,265
946,265
947,256
948,233
949,283
950,283
951,256
952,256
953,283
954,285
955,280
956,256
957,256
958,265
959,283
960,256
961,265
962,256
963,280
964,283
965,231
966,301
967,256
968,295
969,265
970,256
971,265
972,256
973,256
974,256
975,256
976,232
977,232
978,231
979,144
980,172
981,231
982,232
983,231
984,172
985,232
986,232
987,232
988,172
989,59
990,232
991,231
992,234
993,234
994,234
995,234
996,234
997,234
998,35
999,234
1000,234
1001,234
1002,234
1003,35
1004,234
1005,234
1006,234
1007,234
1008,297
1009,297
1010,121
1011,297
1012,297
1013,155
1014,297
1015,297
1016,359
1017,297
1018,155
1019,297
1020,297
1021,297
1022,297
1023,297
1024,184
1025,290
1026,306
1027,306
1028,317
1029,317
1030,317
1031,306
1032,204
1033,317
1034,204
1035,184
1036,184
1037,317
1038,317
1039,184
1040,336
1041,336
1042,141
1043,284
1044,336
1045,336
1046,336
1047,204
1048,336
1049,336
1050,341
1051,336
1052,284
1053,204
1054,290
1055,341
1056,141
1057,204
1058,204
1059,284
1060,141
1061,336
1062,336
1063,341
1064,290
1065,336
1066,336
1067,336
1068,336
1069,141
1070,336
1071,336
1072,254
1073,290
1074,148
1075,248
1076,284
1077,211
1078,248
1079,148
1080,254
1081,309
1082,309
1083,323
1084,317
1085,254
1086,309
1087,92
1088,92
1089,254
1090,273
1091,248
1092,321
1093,148
1094,201
1095,148
1096,309
1097,284
1098,284
1099,321
1100,309
1101,138
1102,309
1103,321
1104,163
1105,70
1106,309
1107,148
1108,273
1109,314
1110,248
1111,284
1112,309
1113,309
1114,309
1115,359
1116,321
1117,284
1118,70
1119,284
1120,261
1121,23
1122,261
1123,281
1124,111
1125,23
1126,314
1127,314
1128,341
1129,317
1130,336
1131,314
1132,336
1133,261
1134,341
1135,327
1136,261
1137,336
1138,111
1139,336
1140,261
1141,254
1142,105
1143,122
1144,336
1145,323
1146,336
1147,111
1148,336
1149,180
1150,336
1151,336
1152,323
1153,314
1154,317
1155,254
1156,314
1157,341
1158,314
1159,341
1160,105
1161,314
1162,273
1163,341
1164,111
1165,314
1166,261
1167,314
1168,261
1169,261
1170,122
1171,341
1172,254
1173,23
1174,203
1175,261
1176,198
1177,323
1178,341
1179,261
1180,317
1181,314
1182,200
1183,254
1184,310
1185,291
1186,357
1187,82
1188,291
1189,295
1190,336
1191,295
1192,291
1193,291
1194,291
1195,282
1196,273
1197,281
1198,281
1199,167
1200,317
1201,291
1202,82
1203,292
1204,357
1205,291
1206,317
1207,317
1208,291
1209,81
1210,291
1211,305
1212,273
1213,357
1214,317
1215,8
1216,320
1217,357
1218,357
1219,310
1220,314
1221,317
1222,357
1223,357
1224,314
1225,333
1226,357
1227,317
1228,291
1229,357
1230,333
1231,349
1232,291
1233,291
1234,233
1235,281
1236,333
1237,314
1238,317
1239,357
1240,314
1241,317
1242,292
1243,317
1244,357
1245,40
1246,317
1247,349
1248,292
1249,292
1250,126
1251,292
1252,295
1253,292
1254,292
1255,1
1256,292
1257,295
1258,292
1259,292
1260,295
1261,292
1262,292
1263,177
1264,109
1265,126
1266,295
1267,48
1268,337
1269,292
1270,295
1271,292
1272,292
1273,177
1274,126
1275,301
1276,295
1277,291
1278,89
1279,295
1280,310
1281,292
1282,109
1283,291
1284,301
1285,295
1286,292
1287,295
1288,291
1289,292
1290,357
1291,295
1292,177
1293,291
1294,292
1295,291
1296,357
1297,333
1298,337
1299,191
1300,48
1301,109
1302,292
1303,258
1304,126
1305,89
1306,357
1307,292
1308,291
1309,292
1310,292
1311,292
1312,295
1313,255
1314,265
1315,301
1316,296
1317,357
1318,19
1319,256
1320,296
1321,296
1322,181
1323,181
1324,301
1325,296
1326,296
1327,291
1328,301
1329,265
1330,231
1331,296
1332,301
1333,301
1334,296
1335,15
1336,181
1337,181
1338,129
1339,231
1340,181
1341,296
1342,129
1343,296
1344,357
1345,357
1346,129
1347,236
1348,291
1349,301
1350,296
1351,219
1352,236
1353,357
1354,129
1355,236
1356,231
1357,296
1358,219
1359,296
1360,231
1361,24
1362,102
1363,288
1364,337
1365,240
1366,296
1367,231
1368,288
1369,265
1370,240
1371,296
1372,296
1373,296
1374,231
1375,240
1376,288
1377,288
1378,240
1379,338
1380,218
1381,231
1382,231
1383,288
1384,296
1385,296
1386,288
1387,102
1388,240
1389,6
1390,288
1391,56
1392,325
1393,325
1394,234
1395,338
1396,296
1397,234
1398,232
1399,325
1400,232
1401,325
1402,325
1403,234
1404,325
1405,325
1406,325
1407,325
1408,69
1409,172
1410,338
1411,260
1412,172
1413,172
1414,172
1415,285
1416,172
1417,260
1418,260
1419,285
1420,172
1421,260
1422,69
1423,260
1424,285
1425,189
1426,285
1427,131
1428,285
1429,285
1430,285
1431,189
1432,189
1433,285
1434,285
1435,189
1436,189
1437,189
1438,359
1439,131
1440,359
1441,121
1442,359
1443,359
1444,175
1445,359
1446,49
1447,121
1448,175
1449,359
1450,359
1451,359
1452,359
1453,208
1454,175
1455,121
1456,279
1457,290
1458,299
1459,279
1460,290
1461,279
1462,290
1463,290
1464,91
1465,290
1466,279
1467,227
1468,279
1469,290
1470,290
1471,299
1472,290
1473,290
1474,290
1475,290
1476,279
1477,290
1478,279
1479,344
1480,299
1481,290
1482,279
1483,299
1484,279
1485,290
1486,227
1487,328
1488,203
1489,94
1490,341
1491,203
1492,336
1493,341
1494,258
1495,227
1496,336
1497,211
1498,341
1499,314
1500,279
1501,314
1502,341
1503,97
1504,279
1505,323
1506,258
1507,323
1508,203
1509,258
1510,60
1511,341
1512,341
1513,314
1514,203
1515,314
1516,203
1517,203
1518,341
1519,258
1520,60
1521,314
1522,344
1523,203
1524,200
1525,341
1526,203
1527,314
1528,258
1529,314
1530,341
1531,203
1532,323
1533,323
1534,341
1535,314
1536,258
1537,105
1538,357
1539,300
1540,211
1541,212
1542,317
1543,314
1544,336
1545,344
1546,145
1547,344
1548,336
1549,344
1550,293
1551,328
1552,317
1553,212
1554,314
1555,293
1556,211
1557,293
1558,359
1559,293
1560,357
1561,344
1562,336
1563,344
1564,359
1565,293
1566,145
1567,317
1568,317
1569,357
1570,344
1571,31
1572,293
1573,258
1574,317
1575,145
1576,3
1577,344
1578,344
1579,357
1580,344
1581,212
1582,359
1583,328
1584,258
1585,212
1586,328
1587,357
1588,211
1589,273
1590,317
1591,145
1592,212
1593,359
1594,317
1595,336
1596,328
1597,55
1598,258
1599,359
1600,357
1601,349
1602,164
1603,357
1604,357
1605,357
1606,314
1607,314
1608,89
1609,349
1610,314
1611,314
1612,314
1613,89
1614,127
1615,357
1616,314
1617,55
1618,357
1619,164
1620,314
1621,314
1622,47
1623,314
1624,357
1625,336
1626,357
1627,357
1628,336
1629,314
1630,357
1631,21
1632,314
1633,357
1634,336
1635,357
1636,261
1637,323
1638,323
1639,295
1640,293
1641,295
1642,349
1643,357
1644,357
1645,357
1646,295
1647,34
1648,314
1649,357
1650,314
1651,261
1652,357
1653,359
1654,357
1655,349
1656,357
1657,314
1658,357
1659,357
1660,314
1661,357
1662,323
1663,164
1664,357
1665,357
1666,357
1667,323
1668,357
1669,295
1670,261
1671,357
1672,349
1673,357
1674,357
1675,357
1676,357
1677,164
1678,314
1679,261
1680,293
1681,63
1682,170
1683,328
1684,357
1685,293
1686,302
1687,170
1688,293
1689,293
1690,357
1691,296
1692,293
1693,293
1694,296
1695,302
1696,119
1697,282
1698,252
1699,293
1700,293
1701,293
1702,296
1703,293
1704,252
1705,302
1706,293
1707,252
1708,293
1709,293
1710,293
1711,336
1712,302
1713,293
1714,293
1715,252
1716,293
1717,293
1718,252
1719,357
1720,293
1721,293
1722,239
1723,170
1724,252
1725,293
1726,119
1727,328
1728,119
1729,357
1730,293
1731,293
1732,357
1733,302
1734,293
1735,293
1736,293
1737,293
1738,119
1739,293
1740,302
1741,119
1742,119
1743,239
1744,337
1745,342
1746,265
1747,20
1748,342
1749,205
1750,295
1751,296
1752,255
1753,45
1754,342
1755,205
1756,296
1757,302
1758,337
1759,337
1760,337
1761,337
1762,296
1763,287
1764,293
1765,293
1766,205
1767,337
1768,293
1769,337
1770,337
1771,337
1772,61
1773,337
1774,293
1775,337
1776,337
1777,337
1778,265
1779,296
1780,205
1781,337
1782,337
1783,296
1784,337
1785,12
1786,265
1787,287
1788,179
1789,293
1790,337
1791,337
1792,207
1793,338
1794,296
1795,296
1796,306
1797,306
1798,255
1799,306
1800,231
1801,306
1802,207
1803,306
1804,306
1805,306
1806,306
1807,207
1808,306
1809,288
1810,306
1811,296
1812,345
1813,306
1814,207
1815,296
1816,207
1817,240
1818,306
1819,306
1820,306
1821,306
1822,306
1823,306
1824,218
1825,285
1826,296
1827,338
1828,338
1829,338
1830,218
1831,285
1832,338
1833,338
1834,218
1835,218
1836,285
1837,338
1838,285
1839,285
1840,260
1841,260
1842,260
1843,260
1844,229
1845,260
1846,260
1847,349
1848,260
1849,206
1850,260
1851,250
1852,260
1853,260
1854,260
1855,297
1856,341
1857,341
1858,269
1859,341
1860,285
1861,285
1862,341
1863,285
1864,341
1865,341
1866,341
1867,269
1868,341
1869,341
1870,341
1871,341
1872,285
1873,354
1874,285
1875,347
1876,354
1877,285
1878,354
1879,227
1880,285
1881,285
1882,354
1883,227
1884,227
1885,227
1886,227
1887,347
1888,71
1889,279
1890,316
1891,344
1892,208
1893,344
1894,208
1895,316
1896,316
1897,344
1898,316
1899,314
1900,208
1901,316
1902,208
1903,220
1904,344
1905,208
1906,208
1907,344
1908,208
1909,220
1910,208
1911,314
1912,344
1913,227
1914,344
1915,208
1916,208
1917,316
1918,279
1919,208
1920,328
1921,328
1922,328
1923,328
1924,271
1925,328
1926,359
1927,344
1928,344
1929,328
1930,328
1931,359
1932,277
1933,359
1934,277
1935,271
1936,330
1937,277
1938,359
1939,279
1940,271
1941,271
1942,344
1943,359
1944,328
1945,271
1946,359
1947,203
1948,348
1949,344
1950,344
1951,328
1952,328
1953,279
1954,348
1955,359
1956,277
1957,277
1958,328
1959,330
1960,359
1961,344
1962,328
1963,277
1964,203
1965,328
1966,344
1967,344
1968,300
1969,328
1970,359
1971,359
1972,323
1973,359
1974,312
1975,328
1976,258
1977,258
1978,328
1979,203
1980,328
1981,359
1982,312
1983,258
1984,300
1985,328
1986,203
1987,328
1988,328
1989,258
1990,258
1991,328
1992,258
1993,323
1994,359
1995,359
1996,33
1997,330
1998,359
1999,258
2000,328
2001,317
2002,212
2003,258
2004,359
2005,33
2006,258
2007,317
2008,258
2009,328
2010,359
2011,312
2012,258
2013,271
2014,328
2015,328
2016,258
2017,359
2018,300
2019,258
2020,258
2021,328
2022,258
2023,328
2024,33
2025,328
2026,258
2027,258
2028,258
2029,323
2030,323
2031,328
2032,159
2033,337
2034,235
2035,223
2036,334
2037,359
2038,196
2039,302
2040,328
2041,159
2042,334
2043,359
2044,235
2045,336
2046,223
2047,196
2048,127
2049,235
2050,239
2051,328
2052,235
2053,336
2054,196
2055,302
2056,255
2057,342
2058,359
2059,159
2060,159
2061,328
2062,359
2063,302
2064,359
2065,235
2066,359
2067,196
2068,159
2069,359
2070,359
2071,235
2072,258
2073,304
2074,142
2075,359
2076,235
2077,258
2078,159
2079,304
2080,235
2081,359
2082,258
2083,235
2084,235
2085,304
2086,359
2087,196
2088,302
2089,359
2090,359
2091,100
2092,328
2093,317
2094,359
2095,359
2096,255
2097,143
2098,119
2099,348
2100,266
2101,266
2102,119
2103,4
2104,348
2105,265
2106,337
2107,348
2108,348
2109,348
2110,342
2111,348
2112,328
2113,255
2114,337
2115,357
2116,255
2117,342
2118,337
2119,143
2120,161
2121,143
2122,239
2123,330
2124,330
2125,348
2126,143
2127,266
2128,255
2129,266
2130,328
2131,348
2132,255
2133,330
2134,342
2135,342
2136,348
2137,337
2138,255
2139,143
2140,119
2141,342
2142,328
2143,337
2144,337
2145,266
2146,342
2147,336
2148,357
2149,337
2150,266
2151,255
2152,330
2153,348
2154,161
2155,255
2156,255
2157,255
2158,302
2159,255
2160,345
2161,302
2162,0
2163,328
2164,194
2165,255
2166,160
2167,345
2168,302
2169,160
2170,266
2171,328
2172,302
2173,328
2174,328
2175,336
2176,302
2177,338
2178,342
2179,302
2180,337
2181,194
2182,328
2183,160
2184,293
2185,302
2186,296
2187,342
2188,302
2189,328
2190,302
2191,296
2192,302
2193,302
2194,296
2195,266
2196,302
2197,302
2198,268
2199,302
2200,266
2201,337
2202,342
2203,296
2204,302
2205,266
2206,160
2207,296
2208,287
2209,338
2210,338
2211,338
2212,287
2213,221
2214,221
2215,338
2216,339
2217,339
2218,221
2219,287
2220,287
2221,339
2222,253
2223,287
2224,338
2225,107
2226,296
2227,339
2228,339
2229,338
2230,106
2231,338
2232,287
2233,338
2234,339
2235,287
2236,339
2237,338
2238,287
2239,221
2240,285
2241,349
2242,216
2243,253
2244,349
2245,306
2246,339
2247,285
2248,253
2249,253
2250,32
2251,349
2252,349
2253,253
2254,349
2255,253
2256,285
2257,341
2258,329
2259,285
2260,285
2261,229
2262,285
2263,329
2264,229
2265,285
2266,329
2267,285
2268,341
2269,229
2270,285
2271,341
2272,341
2273,329
2274,341
2275,341
2276,285
2277,329
2278,344
2279,341
2280,344
2281,341
2282,341
2283,329
2284,329
2285,341
2286,355
2287,341
2288,354
2289,354
2290,353
2291,354
2292,354
2293,324
2294,354
2295,354
2296,354
2297,354
2298,277
2299,277
2300,354
2301,354
2302,354
2303,250
2304,290
2305,347
2306,277
2307,290
2308,344
2309,344
2310,316
2311,29
2312,274
2313,344
2314,316
2315,326
2316,316
2317,347
2318,347
2319,344
2320,347
2321,277
2322,347
2323,347
2324,290
2325,277
2326,290
2327,347
2328,290
2329,347
2330,347
2331,316
2332,347
2333,347
2334,347
2335,347
2336,359
2337,348
2338,348
2339,17
2340,274
2341,274
2342,274
2343,274
2344,359
2345,258
2346,304
2347,274
2348,348
2349,274
2350,274
2351,348
2352,274
2353,274
2354,274
2355,274
2356,274
2357,193
2358,274
2359,214
2360,193
2361,274
2362,258
2363,193
2364,274
2365,359
2366,348
2367,274
2368,274
2369,274
2370,359
2371,348
2372,274
2373,203
2374,353
2375,274
2376,274
2377,258
2378,274
2379,274
2380,359
2381,348
2382,274
2383,274
2384,271
2385,326
2386,271
2387,271
2388,359
2389,359
2390,326
2391,359
2392,359
2393,359
2394,348
2395,348
2396,271
2397,326
2398,326
2399,271
2400,359
2401,359
2402,348
2403,271
2404,359
2405,359
2406,335
2407,271
2408,326
2409,359
2410,326
2411,348
2412,359
2413,326
2414,359
2415,359
2416,326
2417,359
2418,328
2419,328
2420,359
2421,358
2422,359
2423,359
2424,330
2425,359
2426,271
2427,359
2428,326
2429,22
2430,335
2431,330
2432,312
2433,223
2434,312
2435,223
2436,312
2437,330
2438,330
2439,294
2440,359
2441,223
2442,312
2443,312
2444,312
2445,330
2446,344
2447,223
2448,334
2449,344
2450,344
2451,223
2452,337
2453,223
2454,312
2455,344
2456,312
2457,344
2458,312
2459,223
2460,334
2461,312
2462,330
2463,312
2464,330
2465,223
2466,294
2467,266
2468,312
2469,294
2470,312
2471,266
2472,223
2473,334
2474,312
2475,223
2476,330
2477,223
2478,188
2479,330
2480,345
2481,223
2482,334
2483,337
2484,337
2485,268
2486,337
2487,223
2488,162
2489,223
2490,337
2491,268
2492,337
2493,268
2494,328
2495,223
2496,268
2497,334
2498,337
2499,268
2500,223
2501,337
2502,223
2503,337
2504,342
2505,268
2506,334
2507,268
2508,223
2509,337
2510,268
2511,337
2512,345
2513,337
2514,348
2515,334
2516,337
2517,223
2518,223
2519,342
2520,268
2521,334
2522,223
2523,337
2524,268
2525,268
2526,161
2527,342
2528,350
2529,266
2530,342
2531,348
2532,162
2533,337
2534,176
2535,162
2536,342
2537,106
2538,176
2539,253
2540,350
2541,342
2542,253
2543,162
2544,342
2545,342
2546,266
2547,106
2548,162
2549,342
2550,146
2551,348
2552,176
2553,253
2554,176
2555,266
2556,342
2557,348
2558,146
2559,350
2560,348
2561,146
2562,46
2563,348
2564,342
2565,342
2566,162
2567,266
2568,162
2569,350
2570,287
2571,348
2572,345
2573,146
2574,251
2575,106
2576,338
2577,339
2578,348
2579,338
2580,348
2581,342
2582,338
2583,253
2584,338
2585,338
2586,253
2587,338
2588,103
2589,355
2590,348
2591,338
2592,226
2593,348
2594,348
2595,355
2596,339
2597,348
2598,339
2599,355
2600,339
2601,338
2602,348
2603,342
2604,338
2605,338
2606,226
2607,253
2608,348
2609,348
2610,355
2611,355
2612,355
2613,348
2614,348
2615,355
2616,348
2617,355
2618,348
2619,355
2620,355
2621,355
2622,355
2623,355
2624,249
2625,216
2626,249
2627,285
2628,243
2629,249
2630,285
2631,285
2632,285
2633,249
2634,135
2635,249
2636,249
2637,216
2638,166
2639,216
2640,243
2641,347
2642,347
2643,243
2644,243
2645,322
2646,315
2647,322
2648,243
2649,347
2650,316
2651,316
2652,243
2653,322
2654,347
2655,243
2656,316
2657,274
2658,316
2659,316
2660,316
2661,316
2662,316
2663,316
2664,316
2665,316
2666,316
2667,316
2668,316
2669,316
2670,316
2671,316
2672,353
2673,274
2674,353
2675,353
2676,353
2677,354
2678,353
2679,354
2680,311
2681,324
2682,353
2683,353
2684,324
2685,353
2686,353
2687,353
2688,353
2689,324
2690,328
2691,344
2692,324
2693,353
2694,353
2695,354
2696,354
2697,353
2698,353
2699,353
2700,353
2701,344
2702,353
2703,354
2704,335
2705,335
2706,328
2707,328
2708,237
2709,335
2710,335
2711,274
2712,335
2713,326
2714,335
2715,335
2716,328
2717,335
2718,274
2719,335
2720,344
2721,328
2722,326
2723,335
2724,335
2725,344
2726,274
2727,335
2728,335
2729,274
2730,335
2731,328
2732,335
2733,344
2734,335
2735,335
2736,353
2737,328
2738,344
2739,344
2740,289
2741,353
2742,344
2743,353
2744,289
2745,328
2746,344
2747,289
2748,344
2749,360
2750,328
2751,344
2752,352
2753,344
2754,328
2755,289
2756,344
2757,328
2758,344
2759,289
2760,344
2761,353
2762,344
2763,289
2764,328
2765,353
2766,328
2767,359
2768,348
2769,259
2770,348
2771,358
2772,358
2773,348
2774,279
2775,360
2776,348
2777,279
2778,348
2779,348
2780,268
2781,272
2782,272
2783,268
2784,348
2785,272
2786,268
2787,313
2788,348
2789,322
2790,279
2791,313
2792,259
2793,348
2794,348
2795,358
2796,279
2797,358
2798,358
2799,348
2800,162
2801,210
2802,294
2803,359
2804,162
2805,210
2806,294
2807,210
2808,359
2809,346
2810,294
2811,346
2812,342
2813,346
2814,346
2815,210
2816,223
2817,294
2818,223
2819,210
2820,210
2821,339
2822,346
2823,359
2824,223
2825,346
2826,210
2827,210
2828,358
2829,312
2830,312
2831,294
2832,294
2833,251
2834,337
2835,337
2836,223
2837,294
2838,348
2839,346
2840,302
2841,253
2842,302
2843,337
2844,350
2845,342
2846,302
2847,308
2848,251
2849,348
2850,223
2851,358
2852,348
2853,350
2854,350
2855,302
2856,350
2857,358
2858,359
2859,358
2860,308
2861,348
2862,162
2863,342
2864,342
2865,337
2866,251
2867,342
2868,348
2869,176
2870,342
2871,342
2872,342
2873,337
2874,302
2875,342
2876,331
2877,342
2878,342
2879,331
2880,342
2881,342
2882,342
2883,331
2884,331
2885,342
2886,84
2887,338
2888,342
2889,331
2890,342
2891,348
2892,358
2893,286
2894,331
2895,348
2896,251
2897,347
2898,347
2899,251
2900,347
2901,331
2902,331
2903,331
2904,347
2905,251
2906,347
2907,347
2908,347
2909,347
2910,347
2911,331
2912,354
2913,322
2914,353
2915,347
2916,354
2917,347
2918,354
2919,355
2920,347
2921,348
2922,354
2923,347
2924,355
2925,355
2926,347
2927,347
2928,315
2929,347
2930,347
2931,315
2932,315
2933,251
2934,316
2935,315
2936,251
2937,251
2938,222
2939,315
2940,315
2941,315
2942,347
2943,315
2944,315
2945,315
2946,354
2947,354
2948,315
2949,354
2950,315
2951,315
2952,315
2953,315
2954,315
2955,315
2956,315
2957,315
2958,315
2959,315
2960,274
2961,316
2962,324
2963,344
2964,353
2965,316
2966,316
2967,324
2968,353
2969,353
2970,353
2971,324
2972,316
2973,353
2974,353
2975,353
2976,344
2977,311
2978,352
2979,352
2980,311
2981,352
2982,352
2983,311
2984,352
2985,311
2986,311
2987,344
2988,344
2989,311
2990,311
2991,344
2992,360
2993,237
2994,197
2995,197
2996,237
2997,360
