,species
1162,350
1163,195
1164,304
1165,283
1166,286
1167,195
1168,195
1169,138
1170,347
1171,195
1172,57
1173,289
1174,301
1175,195
1176,240
1177,240
1178,304
1179,301
1180,195
1181,347
1182,195
1183,350
1184,106
1185,314
1186,295
1187,264
1188,271
1189,292
1190,314
1191,271
1192,264
1193,292
1194,195
1195,291
1196,271
1197,264
1198,292
1199,144
1200,221
1201,106
1202,314
1203,195
1204,264
1205,271
1206,314
1207,271
1208,195
1209,314
1210,64
1211,291
1212,195
1213,144
1214,106
1215,292
1216,144
1217,106
1218,264
1219,106
1220,271
1221,221
1222,295
1223,106
1224,271
1225,295
1226,66
1227,241
1228,292
1229,106
1230,271
1231,292
1232,314
1233,271
1234,241
1235,6
1236,106
1237,271
1238,264
1239,295
1240,295
1241,271
1242,195
1243,144
1244,106
1245,295
1246,130
1247,271
1248,253
1249,349
1250,249
1251,295
1252,289
1253,253
1254,210
1255,210
1256,289
1257,295
1258,210
1259,210
1260,295
1261,253
1262,349
1263,210
1264,210
1265,295
1266,210
1267,295
1268,210
1269,210
1270,210
1271,289
1272,289
1273,249
1274,289
1275,144
1276,289
1277,249
1278,295
1279,340
1280,295
1281,295
1282,286
1283,289
1284,210
1285,109
1286,285
1287,210
1288,285
1289,86
1290,210
1291,249
1292,289
1293,210
1294,18
1295,295
1296,295
1297,249
1298,151
1299,168
1300,289
1301,295
1302,210
1303,289
1304,285
1305,295
1306,210
1307,295
1308,295
1309,295
1310,210
1311,109
1312,285
1313,297
1314,209
1315,107
1316,285
1317,285
1318,107
1319,295
1320,313
1321,72
1322,285
1323,285
1324,285
1325,285
1326,297
1327,297
1328,209
1329,72
1330,285
1331,297
1332,145
1333,145
1334,285
1335,297
1336,314
1337,119
1338,209
1339,72
1340,145
1341,340
1342,209
1343,340
1344,285
1345,297
1346,297
1347,145
1348,145
1349,62
1350,285
1351,340
1352,297
1353,285
1354,145
1355,313
1356,314
1357,72
1358,285
1359,62
1360,297
1361,308
1362,209
1363,297
1364,209
1365,340
1366,244
1367,244
1368,297
1369,340
1370,303
1371,8
1372,340
1373,243
1374,340
1375,340
1376,340
1377,1
1378,308
1379,244
1380,244
1381,297
1382,340
1383,340
1384,244
1385,340
1386,276
1387,340
1388,108
1389,297
1390,308
1391,244
1392,284
1393,284
1394,284
1395,17
1396,312
1397,312
1398,312
1399,312
1400,312
1401,284
1402,303
1403,312
1404,297
1405,284
1406,17
1407,312
1408,322
1409,284
1410,322
1411,183
1412,284
1413,322
1414,312
1415,284
1416,312
1417,19
1418,312
1419,312
1420,322
1421,322
1422,322
1423,312
1424,70
1425,233
1426,233
1427,233
1428,233
1429,233
1430,233
1431,233
1432,233
1433,153
1434,233
1435,233
1436,350
1437,153
1438,153
1439,350
1440,306
1441,306
1442,306
1443,233
1444,233
1445,299
1446,233
1447,299
1448,299
1449,299
1450,233
1451,299
1452,306
1453,233
1454,352
1455,233
1456,325
1457,272
1458,338
1459,20
1460,338
1461,338
1462,338
1463,203
1464,272
1465,272
1466,338
1467,20
1468,322
1469,207
1470,103
1471,272
1472,338
1473,103
1474,338
1475,20
1476,338
1477,207
1478,203
1479,338
1480,272
1481,207
1482,207
1483,207
1484,338
1485,325
1486,338
1487,338
1488,347
1489,255
1490,294
1491,174
1492,255
1493,294
1494,298
1495,347
1496,294
1497,163
1498,298
1499,294
1500,261
1501,38
1502,261
1503,301
1504,294
1505,174
1506,261
1507,294
1508,204
1509,298
1510,298
1511,298
1512,163
1513,163
1514,301
1515,309
1516,261
1517,261
1518,188
1519,301
1520,294
1521,347
1522,298
1523,255
1524,347
1525,188
1526,294
1527,301
1528,294
1529,38
1530,261
1531,261
1532,163
1533,255
1534,294
1535,261
1536,301
1537,204
1538,301
1539,286
1540,350
1541,204
1542,146
1543,204
1544,204
1545,301
1546,146
1547,264
1548,286
1549,347
1550,301
1551,286
1552,204
1553,240
1554,204
1555,204
1556,301
1557,286
1558,204
1559,204
1560,204
1561,204
1562,301
1563,301
1564,350
1565,301
1566,350
1567,301
1568,241
1569,157
1570,204
1571,204
1572,347
1573,301
1574,157
1575,78
1576,301
1577,78
1578,347
1579,319
1580,298
1581,146
1582,301
1583,204
1584,204
1585,87
1586,301
1587,204
1588,319
1589,261
1590,261
1591,204
1592,314
1593,301
1594,204
1595,301
1596,204
1597,350
1598,146
1599,301
1600,164
1601,264
1602,264
1603,289
1604,289
1605,264
1606,249
1607,241
1608,264
1609,325
1610,349
1611,241
1612,264
1613,347
1614,164
1615,351
1616,264
1617,286
1618,283
1619,292
1620,164
1621,59
1622,144
1623,16
1624,289
1625,292
1626,241
1627,164
1628,241
1629,339
1630,164
1631,298
1632,48
1633,249
1634,164
1635,264
1636,241
1637,164
1638,350
1639,249
1640,339
1641,264
1642,67
1643,283
1644,164
1645,249
1646,283
1647,264
1648,351
1649,292
1650,16
1651,339
1652,298
1653,264
1654,287
1655,283
1656,249
1657,59
1658,264
1659,241
1660,289
1661,241
1662,241
1663,286
1664,48
1665,289
1666,264
1667,185
1668,350
1669,339
1670,283
1671,292
1672,289
1673,295
1674,164
1675,283
1676,271
1677,349
1678,249
1679,298
1680,321
1681,295
1682,292
1683,350
1684,350
1685,289
1686,209
1687,271
1688,289
1689,289
1690,318
1691,271
1692,350
1693,271
1694,347
1695,350
1696,297
1697,271
1698,292
1699,289
1700,271
1701,347
1702,271
1703,350
1704,271
1705,187
1706,271
1707,271
1708,350
1709,289
1710,289
1711,318
1712,289
1713,289
1714,271
1715,350
1716,271
1717,289
1718,289
1719,318
1720,321
1721,297
1722,271
1723,295
1724,289
1725,271
1726,271
1727,289
1728,130
1729,289
1730,292
1731,289
1732,289
1733,271
1734,350
1735,292
1736,318
1737,295
1738,295
1739,130
1740,347
1741,271
1742,350
1743,289
1744,298
1745,285
1746,350
1747,247
1748,298
1749,350
1750,292
1751,285
1752,247
1753,350
1754,235
1755,320
1756,305
1757,292
1758,350
1759,298
1760,298
1761,350
1762,350
1763,289
1764,350
1765,271
1766,292
1767,298
1768,350
1769,350
1770,289
1771,285
1772,285
1773,350
1774,298
1775,283
1776,285
1777,235
1778,247
1779,350
1780,350
1781,305
1782,350
1783,295
1784,298
1785,298
1786,298
1787,247
1788,247
1789,271
1790,100
1791,350
1792,243
1793,60
1794,243
1795,243
1796,292
1797,108
1798,295
1799,243
1800,108
1801,295
1802,276
1803,276
1804,145
1805,108
1806,145
1807,243
1808,276
1809,243
1810,292
1811,297
1812,243
1813,276
1814,243
1815,60
1816,276
1817,243
1818,145
1819,214
1820,320
1821,297
1822,297
1823,243
1824,303
1825,192
1826,148
1827,247
1828,269
1829,312
1830,303
1831,269
1832,247
1833,148
1834,303
1835,247
1836,303
1837,303
1838,148
1839,303
1840,193
1841,311
1842,312
1843,153
1844,312
1845,312
1846,148
1847,202
1848,311
1849,311
1850,202
1851,312
1852,312
1853,312
1854,312
1855,312
1856,352
1857,306
1858,153
1859,352
1860,334
1861,352
1862,352
1863,352
1864,330
1865,352
1866,306
1867,306
1868,330
1869,306
1870,352
1871,306
1872,334
1873,322
1874,322
1875,322
1876,322
1877,203
1878,322
1879,162
1880,322
1881,322
1882,306
1883,306
1884,203
1885,162
1886,322
1887,352
1888,325
1889,325
1890,203
1891,103
1892,101
1893,203
1894,167
1895,167
1896,348
1897,203
1898,203
1899,334
1900,203
1901,167
1902,203
1903,207
1904,325
1905,101
1906,207
1907,203
1908,167
1909,203
1910,167
1911,203
1912,325
1913,203
1914,101
1915,203
1916,325
1917,167
1918,101
1919,203
1920,223
1921,345
1922,298
1923,345
1924,345
1925,345
1926,128
1927,345
1928,345
1929,348
1930,345
1931,345
1932,298
1933,345
1934,345
1935,223
1936,345
1937,301
1938,348
1939,345
1940,223
1941,345
1942,55
1943,345
1944,309
1945,301
1946,223
1947,345
1948,345
1949,223
1950,298
1951,345
1952,345
1953,345
1954,345
1955,47
1956,207
1957,345
1958,345
1959,345
1960,345
1961,55
1962,345
1963,345
1964,223
1965,345
1966,345
1967,167
1968,298
1969,298
1970,294
1971,347
1972,298
1973,332
1974,347
1975,347
1976,332
1977,298
1978,332
1979,298
1980,309
1981,164
1982,347
1983,309
1984,298
1985,309
1986,309
1987,301
1988,347
1989,309
1990,347
1991,347
1992,347
1993,332
1994,347
1995,332
1996,237
1997,298
1998,347
1999,347
2000,298
2001,309
2002,332
2003,332
2004,347
2005,347
2006,332
2007,347
2008,34
2009,347
2010,347
2011,332
2012,237
2013,347
2014,298
2015,298
2016,298
2017,332
2018,347
2019,294
2020,347
2021,309
2022,347
2023,347
2024,294
2025,298
2026,347
2027,309
2028,332
2029,309
2030,347
2031,347
2032,215
2033,115
2034,305
2035,347
2036,301
2037,215
2038,347
2039,309
2040,309
2041,199
2042,215
2043,309
2044,199
2045,336
2046,309
2047,301
2048,347
2049,332
2050,271
2051,199
2052,249
2053,332
2054,347
2055,350
2056,347
2057,289
2058,347
2059,347
2060,347
2061,309
2062,347
2063,309
2064,347
2065,199
2066,347
2067,347
2068,301
2069,199
2070,241
2071,301
2072,115
2073,298
2074,241
2075,139
2076,347
2077,215
2078,249
2079,309
2080,309
2081,347
2082,347
2083,115
2084,347
2085,199
2086,215
2087,347
2088,332
2089,260
2090,347
2091,332
2092,139
2093,347
2094,347
2095,309
2096,305
2097,351
2098,320
2099,199
2100,235
2101,351
2102,332
2103,305
2104,332
2105,332
2106,305
2107,305
2108,351
2109,305
2110,292
2111,333
2112,235
2113,305
2114,235
2115,271
2116,305
2117,333
2118,235
2119,305
2120,199
2121,320
2122,305
2123,235
2124,155
2125,333
2126,298
2127,333
2128,320
2129,199
2130,235
2131,224
2132,199
2133,305
2134,271
2135,155
2136,305
2137,23
2138,313
2139,271
2140,305
2141,298
2142,351
2143,320
2144,295
2145,305
2146,305
2147,292
2148,305
2149,305
2150,305
2151,350
2152,305
2153,305
2154,298
2155,305
2156,350
2157,271
2158,250
2159,305
2160,321
2161,175
2162,243
2163,321
2164,180
2165,283
2166,283
2167,321
2168,318
2169,283
2170,243
2171,283
2172,283
2173,347
2174,214
2175,214
2176,56
2177,243
2178,321
2179,283
2180,283
2181,283
2182,321
2183,214
2184,321
2185,331
2186,321
2187,175
2188,321
2189,318
2190,235
2191,347
2192,331
2193,214
2194,243
2195,321
2196,321
2197,340
2198,318
2199,324
2200,180
2201,287
2202,317
2203,340
2204,283
2205,243
2206,340
2207,214
2208,232
2209,350
2210,192
2211,317
2212,317
2213,311
2214,350
2215,321
2216,317
2217,320
2218,51
2219,317
2220,320
2221,317
2222,189
2223,317
2224,350
2225,350
2226,350
2227,320
2228,317
2229,317
2230,317
2231,192
2232,192
2233,317
2234,317
2235,317
2236,338
2237,192
2238,317
2239,192
2240,243
2241,311
2242,252
2243,317
2244,317
2245,243
2246,317
2247,243
2248,149
2249,311
2250,243
2251,317
2252,317
2253,252
2254,317
2255,352
2256,233
2257,233
2258,233
2259,233
2260,269
2261,352
2262,352
2263,269
2264,233
2265,352
2266,269
2267,269
2268,233
2269,233
2270,269
2271,269
2272,325
2273,352
2274,334
2275,162
2276,354
2277,354
2278,352
2279,352
2280,352
2281,354
2282,233
2283,352
2284,162
2285,352
2286,334
2287,352
2288,103
2289,334
2290,325
2291,325
2292,325
2293,334
2294,334
2295,334
2296,103
2297,334
2298,334
2299,334
2300,334
2301,334
2302,325
2303,334
2304,345
2305,345
2306,319
2307,330
2308,354
2309,354
2310,330
2311,345
2312,325
2313,345
2314,348
2315,345
2316,345
2317,348
2318,319
2319,298
2320,348
2321,348
2322,345
2323,348
2324,345
2325,298
2326,298
2327,345
2328,348
2329,325
2330,345
2331,319
2332,319
2333,319
2334,348
2335,348
2336,251
2337,325
2338,332
2339,251
2340,325
2341,325
2342,42
2343,348
2344,348
2345,298
2346,332
2347,251
2348,251
2349,319
2350,348
2351,325
2352,251
2353,251
2354,348
2355,332
2356,44
2357,325
2358,348
2359,203
2360,348
2361,298
2362,348
2363,348
2364,251
2365,348
2366,203
2367,251
2368,251
2369,251
2370,319
2371,325
2372,348
2373,251
2374,325
2375,251
2376,348
2377,325
2378,348
2379,298
2380,298
2381,347
2382,348
2383,251
2384,223
2385,332
2386,139
2387,325
2388,325
2389,345
2390,55
2391,347
2392,319
2393,223
2394,178
2395,319
2396,178
2397,260
2398,260
2399,260
2400,260
2401,44
2402,260
2403,260
2404,139
2405,329
2406,260
2407,329
2408,348
2409,44
2410,139
2411,345
2412,44
2413,178
2414,260
2415,345
2416,260
2417,329
2418,260
2419,325
2420,325
2421,319
2422,332
2423,325
2424,260
2425,319
2426,329
2427,319
2428,325
2429,325
2430,319
2431,345
2432,348
2433,224
2434,320
2435,324
2436,199
2437,199
2438,224
2439,224
2440,264
2441,332
2442,348
2443,224
2444,77
2445,264
2446,348
2447,319
2448,336
2449,224
2450,77
2451,348
2452,224
2453,199
2454,224
2455,324
2456,320
2457,305
2458,199
2459,264
2460,320
2461,224
2462,320
2463,199
2464,224
2465,348
2466,224
2467,348
2468,224
2469,347
2470,305
2471,264
2472,320
2473,336
2474,332
2475,102
2476,224
2477,224
2478,102
2479,287
2480,350
2481,324
2482,324
2483,351
2484,350
2485,331
2486,324
2487,160
2488,351
2489,319
2490,89
2491,89
2492,287
2493,351
2494,214
2495,350
2496,324
2497,287
2498,324
2499,287
2500,287
2501,90
2502,235
2503,287
2504,329
2505,287
2506,351
2507,351
2508,324
2509,351
2510,160
2511,351
2512,331
2513,287
2514,350
2515,351
2516,90
2517,214
2518,287
2519,351
2520,283
2521,224
2522,319
2523,351
2524,283
2525,331
2526,324
2527,214
2528,331
2529,350
2530,350
2531,320
2532,353
2533,350
2534,175
2535,350
2536,350
2537,320
2538,175
2539,350
2540,321
2541,332
2542,350
2543,320
2544,192
2545,319
2546,305
2547,350
2548,350
2549,350
2550,319
2551,350
2552,350
2553,319
2554,350
2555,350
2556,350
2557,321
2558,350
2559,149
2560,350
2561,319
2562,350
2563,350
2564,320
2565,350
2566,338
2567,175
2568,353
2569,350
2570,175
2571,350
2572,350
2573,192
2574,350
2575,321
2576,340
2577,353
2578,353
2579,149
2580,149
2581,196
2582,331
2583,353
2584,340
2585,320
2586,330
2587,353
2588,214
2589,340
2590,353
2591,330
2592,331
2593,330
2594,353
2595,353
2596,320
2597,330
2598,353
2599,340
2600,340
2601,340
2602,340
2603,352
2604,330
2605,340
2606,330
2607,330
2608,317
2609,231
2610,317
2611,317
2612,317
2613,300
2614,353
2615,300
2616,71
2617,353
2618,317
2619,231
2620,317
2621,353
2622,300
2623,50
2624,238
2625,238
2626,238
2627,352
2628,352
2629,238
2630,135
2631,238
2632,352
2633,352
2634,352
2635,352
2636,71
2637,238
2638,352
2639,352
2640,342
2641,342
2642,342
2643,342
2644,342
2645,342
2646,342
2647,330
2648,342
2649,342
2650,342
2651,342
2652,342
2653,342
2654,342
2655,342
2656,327
2657,330
2658,327
2659,344
2660,327
2661,330
2662,327
2663,330
2664,327
2665,330
2666,327
2667,330
2668,296
2669,330
2670,330
2671,330
2672,328
2673,323
2674,330
2675,323
2676,348
2677,330
2678,348
2679,328
2680,330
2681,348
2682,328
2683,328
2684,348
2685,328
2686,330
2687,348
2688,328
2689,330
2690,348
2691,328
2692,323
2693,323
2694,348
2695,348
2696,330
2697,348
2698,328
2699,348
2700,328
2701,328
2702,328
2703,328
2704,348
2705,348
2706,348
2707,325
2708,348
2709,172
2710,348
2711,348
2712,325
2713,348
2714,348
2715,325
2716,348
2717,348
2718,348
2719,348
2720,172
2721,348
2722,348
2723,328
2724,348
2725,348
2726,348
2727,348
2728,325
2729,348
2730,258
2731,328
2732,348
2733,325
2734,348
2735,348
2736,310
2737,348
2738,347
2739,348
2740,348
2741,347
2742,347
2743,347
2744,348
2745,170
2746,347
2747,170
2748,348
2749,341
2750,114
2751,348
2752,347
2753,348
2754,310
2755,347
2756,347
2757,341
2758,260
2759,347
2760,348
2761,347
2762,347
2763,310
2764,310
2765,347
2766,348
2767,310
2768,319
2769,324
2770,310
2771,319
2772,336
2773,281
2774,310
2775,30
2776,204
2777,324
2778,319
2779,224
2780,319
2781,324
2782,281
2783,324
2784,324
2785,324
2786,348
2787,319
2788,46
2789,319
2790,324
2791,281
2792,319
2793,324
2794,319
2795,336
2796,324
2797,319
2798,319
2799,310
2800,350
2801,121
2802,331
2803,319
2804,331
2805,220
2806,350
2807,319
2808,329
2809,329
2810,331
2811,121
2812,169
2813,331
2814,331
2815,331
2816,331
2817,125
2818,224
2819,350
2820,350
2821,321
2822,331
2823,329
2824,350
2825,220
2826,331
2827,165
2828,121
2829,331
2830,331
2831,329
2832,169
2833,165
2834,331
2835,169
2836,331
2837,350
2838,350
2839,331
2840,350
2841,350
2842,340
2843,175
2844,331
2845,353
2846,331
2847,165
2848,331
2849,331
2850,331
2851,331
2852,350
2853,350
2854,350
2855,331
2856,331
2857,331
2858,331
2859,350
2860,331
2861,165
2862,331
2863,175
2864,320
2865,346
2866,300
2867,350
2868,300
2869,300
2870,300
2871,300
2872,353
2873,300
2874,300
2875,350
2876,300
2877,73
2878,300
2879,300
2880,300
2881,300
2882,300
2883,317
2884,300
2885,300
2886,320
2887,300
2888,300
2889,353
2890,300
2891,320
2892,320
2893,300
2894,300
2895,300
2896,346
2897,346
2898,346
2899,346
2900,346
2901,346
2902,346
2903,343
2904,346
2905,346
2906,346
2907,248
2908,346
2909,343
2910,343
2911,346
2912,346
2913,343
2914,326
2915,354
2916,343
2917,343
2918,343
2919,307
2920,343
2921,307
2922,354
2923,317
2924,307
2925,354
2926,354
2927,326
2928,343
2929,343
2930,326
2931,346
2932,343
2933,343
2934,343
2935,343
2936,326
2937,74
2938,343
2939,343
2940,343
2941,326
2942,343
2943,343
2944,344
2945,296
2946,296
2947,296
2948,296
2949,327
2950,296
2951,296
2952,296
2953,348
2954,296
2955,296
2956,330
2957,342
2958,296
2959,323
2960,344
2961,327
2962,323
2963,327
2964,344
2965,323
2966,344
2967,323
2968,350
2969,344
2970,350
2971,327
2972,323
2973,327
2974,344
2975,344
2976,310
2977,310
2978,310
2979,310
2980,310
2981,336
2982,336
2983,336
2984,336
2985,336
2986,310
2987,336
2988,336
2989,336
2990,336
2991,336
2992,190
2993,281
2994,336
2995,281
2996,281
2997,281
