,species
943,290
944,331
945,88
946,331
947,68
948,59
949,88
950,141
951,68
952,135
953,88
954,43
955,299
956,135
957,331
958,331
959,275
960,135
961,299
962,29
963,107
964,331
965,59
966,97
967,59
968,299
969,299
970,331
971,331
972,135
973,88
974,275
975,299
976,201
977,201
978,273
979,201
980,124
981,273
982,201
983,273
984,201
985,201
986,299
987,201
988,273
989,201
990,273
991,299
992,263
993,203
994,216
995,171
996,216
997,263
998,171
999,216
1000,171
1001,203
1002,171
1003,171
1004,171
1005,283
1006,171
1007,203
1008,216
1009,203
1010,216
1011,323
1012,283
1013,283
1014,216
1015,127
1016,216
1017,216
1018,283
1019,283
1020,127
1021,216
1022,216
1023,203
1024,238
1025,238
1026,323
1027,323
1028,323
1029,323
1030,318
1031,238
1032,323
1033,323
1034,323
1035,323
1036,323
1037,323
1038,323
1039,323
1040,328
1041,323
1042,140
1043,271
1044,8
1045,323
1046,323
1047,221
1048,271
1049,315
1050,205
1051,323
1052,271
1053,172
1054,323
1055,172
1056,323
1057,338
1058,323
1059,172
1060,323
1061,19
1062,315
1063,315
1064,221
1065,348
1066,221
1067,315
1068,315
1069,323
1070,323
1071,323
1072,329
1073,338
1074,338
1075,134
1076,34
1077,338
1078,315
1079,162
1080,338
1081,34
1082,338
1083,95
1084,271
1085,329
1086,213
1087,338
1088,338
1089,32
1090,338
1091,315
1092,338
1093,323
1094,323
1095,271
1096,134
1097,294
1098,323
1099,323
1100,294
1101,205
1102,338
1103,338
1104,323
1105,162
1106,348
1107,162
1108,292
1109,271
1110,323
1111,162
1112,338
1113,323
1114,323
1115,213
1116,338
1117,338
1118,213
1119,260
1120,318
1121,323
1122,323
1123,318
1124,323
1125,323
1126,318
1127,287
1128,323
1129,292
1130,318
1131,292
1132,306
1133,333
1134,42
1135,292
1136,318
1137,292
1138,181
1139,333
1140,181
1141,181
1142,318
1143,306
1144,318
1145,318
1146,318
1147,181
1148,318
1149,143
1150,318
1151,318
1152,318
1153,318
1154,318
1155,318
1156,292
1157,318
1158,318
1159,318
1160,323
1161,323
1162,181
1163,162
1164,181
1165,181
1166,323
1167,292
1168,318
1169,318
1170,318
1171,333
1172,181
1173,333
1174,94
1175,323
1176,333
1177,323
1178,323
1179,318
1180,181
1181,323
1182,348
1183,318
1184,232
1185,344
1186,348
1187,130
1188,335
1189,335
1190,344
1191,344
1192,347
1193,287
1194,292
1195,292
1196,130
1197,344
1198,75
1199,344
1200,344
1201,228
1202,130
1203,347
1204,344
1205,130
1206,292
1207,348
1208,228
1209,130
1210,228
1211,130
1212,130
1213,344
1214,292
1215,130
1216,228
1217,344
1218,292
1219,130
1220,228
1221,292
1222,344
1223,130
1224,292
1225,344
1226,292
1227,335
1228,331
1229,228
1230,344
1231,292
1232,292
1233,130
1234,292
1235,104
1236,344
1237,344
1238,130
1239,181
1240,344
1241,344
1242,228
1243,130
1244,165
1245,344
1246,130
1247,344
1248,215
1249,331
1250,240
1251,188
1252,219
1253,331
1254,25
1255,290
1256,215
1257,290
1258,223
1259,224
1260,152
1261,240
1262,152
1263,224
1264,240
1265,331
1266,224
1267,240
1268,240
1269,331
1270,331
1271,188
1272,152
1273,219
1274,219
1275,331
1276,331
1277,223
1278,219
1279,224
1280,240
1281,179
1282,152
1283,179
1284,311
1285,331
1286,152
1287,254
1288,215
1289,331
1290,331
1291,71
1292,331
1293,224
1294,219
1295,240
1296,224
1297,274
1298,223
1299,254
1300,223
1301,331
1302,331
1303,331
1304,223
1305,331
1306,292
1307,179
1308,223
1309,331
1310,224
1311,121
1312,121
1313,252
1314,311
1315,358
1316,191
1317,64
1318,124
1319,319
1320,319
1321,72
1322,300
1323,319
1324,292
1325,311
1326,72
1327,300
1328,300
1329,124
1330,126
1331,311
1332,358
1333,311
1334,300
1335,319
1336,252
1337,299
1338,344
1339,300
1340,319
1341,331
1342,319
1343,252
1344,319
1345,275
1346,121
1347,299
1348,358
1349,319
1350,299
1351,299
1352,126
1353,64
1354,339
1355,30
1356,319
1357,124
1358,124
1359,344
1360,201
1361,273
1362,331
1363,97
1364,275
1365,334
1366,201
1367,114
1368,275
1369,90
1370,207
1371,201
1372,201
1373,142
1374,114
1375,331
1376,273
1377,97
1378,207
1379,142
1380,334
1381,273
1382,201
1383,97
1384,273
1385,331
1386,331
1387,273
1388,97
1389,275
1390,299
1391,9
1392,193
1393,275
1394,216
1395,216
1396,216
1397,216
1398,260
1399,275
1400,216
1401,216
1402,216
1403,275
1404,193
1405,216
1406,275
1407,216
1408,260
1409,260
1410,283
1411,260
1412,283
1413,260
1414,260
1415,39
1416,156
1417,128
1418,128
1419,39
1420,128
1421,260
1422,260
1423,260
1424,318
1425,283
1426,283
1427,283
1428,283
1429,156
1430,283
1431,156
1432,318
1433,283
1434,283
1435,318
1436,283
1437,318
1438,283
1439,283
1440,328
1441,328
1442,324
1443,324
1444,318
1445,328
1446,318
1447,318
1448,328
1449,328
1450,318
1451,328
1452,318
1453,318
1454,328
1455,318
1456,329
1457,306
1458,140
1459,340
1460,281
1461,340
1462,329
1463,311
1464,324
1465,172
1466,151
1467,108
1468,340
1469,172
1470,115
1471,172
1472,329
1473,281
1474,172
1475,151
1476,151
1477,37
1478,172
1479,281
1480,340
1481,281
1482,329
1483,329
1484,151
1485,340
1486,311
1487,281
1488,205
1489,205
1490,323
1491,348
1492,166
1493,306
1494,340
1495,315
1496,323
1497,323
1498,340
1499,315
1500,323
1501,323
1502,315
1503,205
1504,323
1505,329
1506,205
1507,315
1508,315
1509,323
1510,323
1511,323
1512,336
1513,205
1514,306
1515,323
1516,329
1517,323
1518,336
1519,315
1520,329
1521,315
1522,323
1523,315
1524,205
1525,166
1526,205
1527,323
1528,323
1529,323
1530,306
1531,323
1532,340
1533,205
1534,323
1535,292
1536,232
1537,348
1538,311
1539,134
1540,348
1541,348
1542,290
1543,233
1544,290
1545,348
1546,75
1547,233
1548,348
1549,323
1550,336
1551,75
1552,348
1553,290
1554,271
1555,290
1556,290
1557,195
1558,336
1559,210
1560,133
1561,348
1562,348
1563,195
1564,348
1565,348
1566,336
1567,348
1568,348
1569,80
1570,290
1571,75
1572,336
1573,75
1574,162
1575,348
1576,348
1577,336
1578,348
1579,348
1580,134
1581,348
1582,336
1583,89
1584,348
1585,89
1586,75
1587,271
1588,348
1589,75
1590,134
1591,348
1592,348
1593,290
1594,290
1595,134
1596,348
1597,336
1598,271
1599,336
1600,315
1601,348
1602,292
1603,196
1604,315
1605,196
1606,333
1607,333
1608,344
1609,232
1610,232
1611,311
1612,333
1613,197
1614,196
1615,333
1616,333
1617,333
1618,232
1619,196
1620,333
1621,333
1622,333
1623,348
1624,344
1625,232
1626,280
1627,196
1628,333
1629,333
1630,232
1631,331
1632,232
1633,292
1634,280
1635,333
1636,196
1637,333
1638,232
1639,282
1640,333
1641,333
1642,196
1643,323
1644,232
1645,232
1646,280
1647,333
1648,197
1649,333
1650,333
1651,232
1652,196
1653,196
1654,280
1655,333
1656,232
1657,333
1658,333
1659,232
1660,333
1661,333
1662,233
1663,196
1664,348
1665,333
1666,333
1667,315
1668,240
1669,218
1670,333
1671,232
1672,333
1673,280
1674,333
1675,292
1676,311
1677,31
1678,315
1679,292
1680,339
1681,240
1682,331
1683,240
1684,339
1685,244
1686,268
1687,339
1688,292
1689,16
1690,244
1691,215
1692,311
1693,269
1694,311
1695,269
1696,33
1697,339
1698,269
1699,268
1700,339
1701,326
1702,252
1703,254
1704,269
1705,331
1706,339
1707,240
1708,269
1709,240
1710,41
1711,185
1712,254
1713,292
1714,254
1715,339
1716,254
1717,339
1718,299
1719,269
1720,41
1721,269
1722,339
1723,269
1724,319
1725,254
1726,269
1727,299
1728,356
1729,268
1730,326
1731,356
1732,254
1733,339
1734,233
1735,299
1736,240
1737,339
1738,335
1739,254
1740,339
1741,254
1742,339
1743,311
1744,240
1745,254
1746,319
1747,358
1748,358
1749,318
1750,358
1751,318
1752,240
1753,358
1754,207
1755,319
1756,348
1757,358
1758,319
1759,319
1760,319
1761,358
1762,318
1763,254
1764,319
1765,254
1766,356
1767,240
1768,358
1769,254
1770,319
1771,318
1772,339
1773,356
1774,318
1775,339
1776,240
1777,348
1778,358
1779,254
1780,319
1781,339
1782,254
1783,358
1784,356
1785,254
1786,231
1787,358
1788,358
1789,207
1790,319
1791,319
1792,300
1793,358
1794,334
1795,319
1796,105
1797,334
1798,334
1799,334
1800,334
1801,180
1802,106
1803,106
1804,180
1805,334
1806,105
1807,334
1808,334
1809,334
1810,106
1811,319
1812,334
1813,358
1814,334
1815,358
1816,334
1817,334
1818,300
1819,300
1820,105
1821,180
1822,105
1823,105
1824,354
1825,246
1826,169
1827,246
1828,246
1829,246
1830,246
1831,246
1832,169
1833,358
1834,358
1835,246
1836,169
1837,246
1838,358
1839,246
1840,246
1841,328
1842,246
1843,246
1844,45
1845,261
1846,246
1847,45
1848,291
1849,246
1850,261
1851,261
1852,291
1853,354
1854,354
1855,261
1856,349
1857,225
1858,328
1859,349
1860,225
1861,283
1862,225
1863,350
1864,283
1865,102
1866,283
1867,225
1868,283
1869,225
1870,318
1871,350
1872,328
1873,328
1874,296
1875,328
1876,296
1877,296
1878,296
1879,328
1880,328
1881,296
1882,328
1883,328
1884,328
1885,296
1886,296
1887,296
1888,229
1889,262
1890,262
1891,262
1892,341
1893,311
1894,324
1895,324
1896,150
1897,340
1898,324
1899,324
1900,262
1901,229
1902,324
1903,229
1904,118
1905,324
1906,324
1907,262
1908,262
1909,324
1910,340
1911,340
1912,318
1913,340
1914,328
1915,340
1916,324
1917,324
1918,341
1919,324
1920,311
1921,331
1922,311
1923,140
1924,140
1925,292
1926,324
1927,229
1928,272
1929,323
1930,330
1931,330
1932,323
1933,323
1934,229
1935,348
1936,272
1937,140
1938,276
1939,272
1940,272
1941,324
1942,229
1943,311
1944,324
1945,276
1946,272
1947,22
1948,330
1949,229
1950,324
1951,311
1952,172
1953,324
1954,324
1955,324
1956,311
1957,272
1958,229
1959,172
1960,330
1961,292
1962,140
1963,311
1964,151
1965,330
1966,75
1967,336
1968,333
1969,229
1970,333
1971,27
1972,110
1973,292
1974,241
1975,333
1976,293
1977,333
1978,241
1979,194
1980,340
1981,311
1982,233
1983,333
1984,293
1985,241
1986,333
1987,241
1988,241
1989,331
1990,312
1991,194
1992,347
1993,333
1994,241
1995,282
1996,292
1997,333
1998,333
1999,333
2000,340
2001,333
2002,333
2003,241
2004,333
2005,194
2006,333
2007,312
2008,312
2009,333
2010,312
2011,229
2012,333
2013,333
2014,133
2015,347
2016,333
2017,134
2018,196
2019,194
2020,333
2021,133
2022,292
2023,333
2024,312
2025,241
2026,292
2027,341
2028,333
2029,348
2030,312
2031,292
2032,218
2033,311
2034,356
2035,218
2036,218
2037,282
2038,333
2039,317
2040,93
2041,218
2042,356
2043,218
2044,218
2045,271
2046,93
2047,218
2048,218
2049,218
2050,356
2051,344
2052,311
2053,311
2054,344
2055,356
2056,282
2057,218
2058,307
2059,282
2060,218
2061,282
2062,282
2063,218
2064,344
2065,311
2066,218
2067,218
2068,344
2069,218
2070,218
2071,355
2072,218
2073,311
2074,344
2075,218
2076,218
2077,344
2078,356
2079,311
2080,344
2081,311
2082,218
2083,218
2084,218
2085,356
2086,199
2087,199
2088,344
2089,356
2090,218
2091,292
2092,344
2093,344
2094,311
2095,344
2096,356
2097,326
2098,356
2099,311
2100,232
2101,326
2102,311
2103,356
2104,232
2105,356
2106,356
2107,326
2108,311
2109,326
2110,284
2111,232
2112,174
2113,269
2114,356
2115,356
2116,318
2117,269
2118,356
2119,311
2120,269
2121,356
2122,318
2123,326
2124,326
2125,284
2126,356
2127,356
2128,284
2129,269
2130,232
2131,339
2132,199
2133,269
2134,254
2135,326
2136,326
2137,232
2138,356
2139,269
2140,311
2141,356
2142,356
2143,326
2144,311
2145,174
2146,326
2147,269
2148,356
2149,318
2150,356
2151,326
2152,356
2153,356
2154,311
2155,326
2156,232
2157,82
2158,311
2159,269
2160,207
2161,355
2162,326
2163,244
2164,326
2165,207
2166,310
2167,284
2168,268
2169,310
2170,178
2171,178
2172,326
2173,310
2174,310
2175,178
2176,310
2177,318
2178,244
2179,310
2180,310
2181,207
2182,355
2183,244
2184,180
2185,326
2186,310
2187,28
2188,180
2189,355
2190,310
2191,326
2192,344
2193,284
2194,358
2195,178
2196,356
2197,356
2198,310
2199,344
2200,178
2201,344
2202,244
2203,244
2204,310
2205,178
2206,180
2207,178
2208,254
2209,252
2210,252
2211,252
2212,252
2213,254
2214,252
2215,252
2216,252
2217,252
2218,252
2219,40
2220,265
2221,254
2222,252
2223,252
2224,252
2225,112
2226,356
2227,254
2228,252
2229,254
2230,252
2231,252
2232,356
2233,252
2234,356
2235,252
2236,252
2237,254
2238,254
2239,252
2240,358
2241,334
2242,358
2243,358
2244,358
2245,358
2246,358
2247,358
2248,358
2249,358
2250,66
2251,358
2252,358
2253,358
2254,358
2255,358
2256,354
2257,354
2258,246
2259,358
2260,246
2261,246
2262,358
2263,358
2264,246
2265,246
2266,358
2267,354
2268,358
2269,358
2270,246
2271,354
2272,309
2273,304
2274,309
2275,304
2276,304
2277,309
2278,309
2279,309
2280,309
2281,309
2282,309
2283,304
2284,309
2285,309
2286,304
2287,304
2288,359
2289,359
2290,359
2291,359
2292,359
2293,313
2294,359
2295,359
2296,324
2297,146
2298,359
2299,359
2300,324
2301,359
2302,359
2303,146
2304,138
2305,359
2306,359
2307,138
2308,292
2309,359
2310,292
2311,359
2312,296
2313,229
2314,359
2315,351
2316,351
2317,359
2318,359
2319,351
2320,292
2321,359
2322,359
2323,52
2324,296
2325,359
2326,351
2327,347
2328,351
2329,138
2330,359
2331,145
2332,351
2333,359
2334,351
2335,359
2336,241
2337,262
2338,292
2339,241
2340,296
2341,311
2342,249
2343,311
2344,311
2345,330
2346,311
2347,293
2348,340
2349,293
2350,311
2351,311
2352,293
2353,293
2354,340
2355,311
2356,311
2357,293
2358,296
2359,340
2360,340
2361,311
2362,311
2363,330
2364,293
2365,340
2366,359
2367,311
2368,249
2369,311
2370,241
2371,311
2372,340
2373,241
2374,293
2375,311
2376,293
2377,249
2378,311
2379,293
2380,311
2381,311
2382,311
2383,311
2384,330
2385,209
2386,10
2387,311
2388,249
2389,330
2390,330
2391,311
2392,330
2393,330
2394,330
2395,209
2396,311
2397,330
2398,347
2399,330
2400,330
2401,293
2402,293
2403,330
2404,362
2405,192
2406,340
2407,209
2408,209
2409,330
2410,311
2411,330
2412,330
2413,192
2414,311
2415,293
2416,336
2417,330
2418,330
2419,293
2420,311
2421,336
2422,340
2423,330
2424,311
2425,336
2426,337
2427,330
2428,330
2429,330
2430,311
2431,347
2432,76
2433,311
2434,311
2435,311
2436,341
2437,324
2438,284
2439,243
2440,264
2441,311
2442,243
2443,311
2444,311
2445,311
2446,312
2447,324
2448,311
2449,311
2450,311
2451,311
2452,243
2453,311
2454,311
2455,324
2456,311
2457,341
2458,341
2459,76
2460,311
2461,311
2462,243
2463,324
2464,324
2465,311
2466,311
2467,324
2468,324
2469,311
2470,63
2471,311
2472,312
2473,311
2474,76
2475,324
2476,311
2477,311
2478,311
2479,311
2480,311
2481,317
2482,356
2483,317
2484,317
2485,317
2486,356
2487,317
2488,264
2489,356
2490,317
2491,199
2492,341
2493,341
2494,317
2495,341
2496,317
2497,48
2498,264
2499,356
2500,317
2501,264
2502,245
2503,311
2504,356
2505,264
2506,218
2507,317
2508,356
2509,356
2510,341
2511,320
2512,311
2513,264
2514,317
2515,245
2516,320
2517,317
2518,356
2519,245
2520,311
2521,356
2522,48
2523,341
2524,317
2525,218
2526,264
2527,356
2528,265
2529,217
2530,310
2531,356
2532,356
2533,356
2534,341
2535,310
2536,310
2537,239
2538,355
2539,269
2540,239
2541,356
2542,356
2543,341
2544,268
2545,356
2546,341
2547,355
2548,356
2549,341
2550,268
2551,332
2552,341
2553,356
2554,332
2555,341
2556,356
2557,356
2558,268
2559,356
2560,356
2561,268
2562,355
2563,356
2564,356
2565,341
2566,356
2567,356
2568,356
2569,268
2570,341
2571,310
2572,356
2573,356
2574,356
2575,356
2576,265
2577,319
2578,234
2579,319
2580,265
2581,356
2582,265
2583,316
2584,265
2585,316
2586,265
2587,265
2588,265
2589,265
2590,257
2591,265
2592,265
2593,265
2594,183
2595,265
2596,356
2597,183
2598,265
2599,356
2600,265
2601,319
2602,265
2603,265
2604,257
2605,265
2606,265
2607,310
2608,356
2609,361
2610,354
2611,354
2612,356
2613,356
2614,356
2615,356
2616,361
2617,332
2618,354
2619,354
2620,356
2621,332
2622,356
2623,332
2624,303
2625,303
2626,261
2627,261
2628,303
2629,304
2630,303
2631,261
2632,304
2633,261
2634,261
2635,261
2636,261
2637,303
2638,261
2639,261
2640,313
2641,159
2642,237
2643,313
2644,346
2645,346
2646,346
2647,237
2648,313
2649,346
2650,313
2651,313
2652,350
2653,237
2654,350
2655,346
2656,237
2657,237
2658,237
2659,237
2660,237
2661,350
2662,237
2663,359
2664,350
2665,350
2666,237
2667,237
2668,237
2669,292
2670,292
2671,237
2672,351
2673,351
2674,347
2675,351
2676,351
2677,351
2678,351
2679,351
2680,351
2681,351
2682,351
2683,145
2684,351
2685,351
2686,351
2687,351
2688,347
2689,351
2690,351
2691,351
2692,351
2693,230
2694,230
2695,347
2696,351
2697,351
2698,230
2699,230
2700,230
2701,347
2702,351
2703,351
2704,347
2705,347
2706,347
2707,347
2708,362
2709,362
2710,347
2711,347
2712,347
2713,347
2714,362
2715,362
2716,347
2717,347
2718,347
2719,347
2720,347
2721,362
2722,347
2723,347
2724,347
2725,347
2726,347
2727,347
2728,347
2729,347
2730,347
2731,337
2732,347
2733,347
2734,347
2735,347
2736,311
2737,362
2738,362
2739,311
2740,311
2741,311
2742,248
2743,362
2744,351
2745,311
2746,346
2747,362
2748,311
2749,311
2750,328
2751,311
2752,311
2753,362
2754,320
2755,311
2756,362
2757,362
2758,362
2759,362
2760,311
2761,361
2762,311
2763,311
2764,362
2765,311
2766,362
2767,362
2768,320
2769,361
2770,305
2771,361
2772,311
2773,361
2774,330
2775,361
2776,361
2777,361
2778,361
2779,361
2780,243
2781,361
2782,361
2783,182
2784,361
2785,336
2786,243
2787,182
2788,361
2789,361
2790,182
2791,311
2792,361
2793,361
2794,361
2795,361
2796,311
2797,361
2798,182
2799,361
2800,335
2801,311
2802,311
2803,311
2804,239
2805,358
2806,266
2807,320
2808,320
2809,239
2810,311
2811,266
2812,302
2813,335
2814,239
2815,268
2816,239
2817,266
2818,358
2819,311
2820,311
2821,311
2822,302
2823,320
2824,320
2825,335
2826,302
2827,239
2828,335
2829,239
2830,266
2831,311
2832,311
2833,356
2834,343
2835,245
2836,155
2837,361
2838,298
2839,358
2840,335
2841,311
2842,353
2843,239
2844,239
2845,343
2846,353
2847,311
2848,353
2849,335
2850,353
2851,358
2852,358
2853,361
2854,358
2855,355
2856,311
2857,298
2858,358
2859,356
2860,311
2861,239
2862,353
2863,311
2864,361
2865,332
2866,332
2867,316
2868,361
2869,361
2870,361
2871,265
2872,361
2873,361
2874,332
2875,361
2876,332
2877,361
2878,332
2879,316
2880,332
2881,361
2882,154
2883,332
2884,332
2885,361
2886,361
2887,332
2888,168
2889,234
2890,154
2891,361
2892,332
2893,361
2894,332
2895,361
2896,286
2897,288
2898,286
2899,286
2900,286
2901,295
2902,288
2903,286
2904,358
2905,295
2906,286
2907,288
2908,235
2909,358
2910,358
2911,354
2912,277
2913,259
2914,261
2915,342
2916,277
2917,277
2918,295
2919,295
2920,259
2921,259
2922,286
2923,261
2924,342
2925,288
2926,259
2927,295
2928,313
2929,295
2930,100
2931,313
2932,313
2933,313
2934,313
2935,100
2936,313
2937,313
2938,313
2939,295
2940,313
2941,313
2942,313
2943,313
2944,346
2945,346
2946,346
2947,346
2948,346
2949,346
2950,346
2951,346
2952,346
2953,346
2954,346
2955,346
2956,346
2957,346
2958,346
2959,346
2960,237
2961,253
2962,253
2963,321
2964,253
2965,253
2966,253
2967,360
2968,237
2969,253
2970,253
2971,253
2972,237
2973,253
2974,253
2975,346
2976,321
2977,321
2978,346
2979,321
2980,346
2981,321
2982,321
2983,321
2984,321
2985,321
2986,321
2987,321
2988,346
2989,321
2990,321
2991,321
2992,351
2993,351
2994,351
2995,351
2996,351
2997,347
