,species
391,281
392,148
393,322
394,322
395,148
396,229
397,289
398,289
399,322
400,278
401,289
402,229
403,300
404,198
405,229
406,322
407,322
408,139
409,148
410,229
411,76
412,229
413,289
414,148
415,289
416,139
417,139
418,301
419,300
420,278
421,322
422,278
423,229
424,139
425,205
426,273
427,300
428,139
429,289
430,139
431,139
432,229
433,278
434,301
435,278
436,139
437,278
438,278
439,322
440,300
441,148
442,278
443,322
444,119
445,278
446,205
447,301
448,301
449,229
450,235
451,221
452,235
453,235
454,235
455,221
456,235
457,235
458,83
459,210
460,27
461,308
462,235
463,308
464,235
465,235
466,235
467,229
468,235
469,235
470,308
471,83
472,235
473,229
474,235
475,235
476,83
477,235
478,235
479,229
480,296
481,296
482,273
483,322
484,64
485,322
486,296
487,296
488,215
489,308
490,308
491,29
492,296
493,308
494,90
495,308
496,87
497,245
498,296
499,245
500,308
501,296
502,245
503,10
504,245
505,296
506,245
507,7
508,90
509,296
510,322
511,322
512,207
513,212
514,87
515,308
516,207
517,196
518,212
519,131
520,296
521,212
522,308
523,322
524,212
525,296
526,200
527,212
528,308
529,254
530,196
531,212
532,207
533,296
534,212
535,93
536,207
537,254
538,67
539,212
540,254
541,296
542,212
543,212
544,296
545,296
546,21
547,296
548,296
549,296
550,207
551,313
552,207
553,313
554,207
555,292
556,296
557,310
558,296
559,256
560,296
561,313
562,207
563,296
564,296
565,100
566,256
567,207
568,100
569,296
570,207
571,115
572,78
573,296
574,296
575,313
576,89
577,110
578,153
579,256
580,256
581,256
582,256
583,308
584,143
585,153
586,304
587,256
588,251
589,256
590,96
591,256
592,256
593,153
594,20
595,153
596,256
597,153
598,256
599,150
600,256
601,143
602,256
603,334
604,89
605,96
606,256
607,256
608,155
609,58
610,118
611,40
612,58
613,57
614,118
615,57
616,141
617,141
618,141
619,58
620,155
621,58
622,58
623,141
624,248
625,248
626,248
627,334
628,103
629,286
630,248
631,248
632,286
633,103
634,248
635,286
636,289
637,289
638,286
639,334
640,205
641,205
642,205
643,205
644,0
645,205
646,205
647,205
648,205
649,205
650,205
651,205
652,205
653,205
654,205
655,205
656,276
657,205
658,276
659,276
660,276
661,276
662,276
663,277
664,276
665,241
666,277
667,74
668,184
669,276
670,63
671,276
672,198
673,140
674,301
675,301
676,229
677,140
678,260
679,19
680,260
681,229
682,229
683,229
684,229
685,229
686,140
687,205
688,301
689,229
690,229
691,205
692,229
693,301
694,229
695,140
696,229
697,229
698,198
699,289
700,289
701,289
702,248
703,301
704,322
705,160
706,322
707,160
708,348
709,273
710,322
711,322
712,248
713,281
714,112
715,273
716,112
717,322
718,322
719,322
720,322
721,322
722,281
723,273
724,273
725,160
726,273
727,322
728,322
729,322
730,322
731,348
732,281
733,160
734,277
735,281
736,322
737,322
738,277
739,273
740,322
741,322
742,322
743,160
744,260
745,348
746,273
747,281
748,112
749,260
750,228
751,260
752,126
753,166
754,126
755,322
756,126
757,348
758,39
759,42
760,322
761,322
762,322
763,245
764,127
765,278
766,322
767,24
768,278
769,273
770,267
771,348
772,322
773,273
774,267
775,166
776,126
777,278
778,322
779,322
780,322
781,39
782,278
783,126
784,127
785,348
786,273
787,301
788,127
789,278
790,126
791,267
792,182
793,267
794,322
795,322
796,126
797,182
798,126
799,322
800,322
801,199
802,215
803,301
804,322
805,296
806,199
807,322
808,296
809,322
810,245
811,308
812,322
813,301
814,296
815,296
816,61
817,215
818,199
819,322
820,322
821,297
822,322
823,199
824,296
825,296
826,296
827,322
828,296
829,221
830,346
831,301
832,199
833,322
834,296
835,322
836,61
837,296
838,296
839,199
840,194
841,194
842,70
843,331
844,301
845,322
846,308
847,322
848,200
849,53
850,207
851,351
852,78
853,296
854,195
855,336
856,200
857,296
858,207
859,308
860,296
861,348
862,178
863,297
864,348
865,308
866,178
867,308
868,178
869,297
870,308
871,348
872,254
873,296
874,207
875,308
876,178
877,207
878,296
879,348
880,200
881,47
882,195
883,348
884,95
885,53
886,47
887,346
888,200
889,200
890,207
891,200
892,207
893,95
894,35
895,195
896,349
897,212
898,313
899,85
900,327
901,91
902,212
903,212
904,85
905,313
906,336
907,313
908,313
909,212
910,313
911,313
912,25
913,91
914,313
915,313
916,313
917,212
918,313
919,212
920,296
921,336
922,212
923,313
924,310
925,313
926,313
927,313
928,313
929,313
930,313
931,91
932,313
933,346
934,296
935,85
936,263
937,212
938,313
939,263
940,207
941,91
942,313
943,207
944,313
945,256
946,251
947,313
948,336
949,336
950,313
951,110
952,294
953,110
954,313
955,157
956,313
957,110
958,336
959,251
960,157
961,313
962,336
963,256
964,296
965,294
966,157
967,251
968,294
969,294
970,336
971,313
972,294
973,251
974,251
975,313
976,153
977,264
978,82
979,82
980,286
981,153
982,80
983,286
984,82
985,82
986,82
987,286
988,286
989,82
990,153
991,286
992,264
993,304
994,304
995,304
996,304
997,92
998,304
999,304
1000,274
1001,304
1002,304
1003,304
1004,304
1005,304
1006,304
1007,274
1008,229
1009,264
1010,92
1011,92
1012,92
1013,92
1014,276
1015,229
1016,92
1017,92
1018,229
1019,229
1020,229
1021,229
1022,229
1023,92
1024,92
1025,52
1026,334
1027,334
1028,52
1029,334
1030,334
1031,334
1032,334
1033,334
1034,334
1035,334
1036,334
1037,334
1038,334
1039,334
1040,2
1041,312
1042,322
1043,160
1044,132
1045,277
1046,312
1047,52
1048,312
1049,52
1050,168
1051,160
1052,322
1053,168
1054,132
1055,168
1056,312
1057,277
1058,229
1059,277
1060,312
1061,132
1062,160
1063,229
1064,168
1065,132
1066,168
1067,132
1068,229
1069,312
1070,277
1071,168
1072,273
1073,277
1074,183
1075,183
1076,322
1077,260
1078,71
1079,277
1080,277
1081,183
1082,260
1083,273
1084,277
1085,260
1086,260
1087,277
1088,277
1089,273
1090,193
1091,322
1092,183
1093,277
1094,260
1095,273
1096,260
1097,322
1098,322
1099,183
1100,273
1101,273
1102,273
1103,260
1104,273
1105,277
1106,277
1107,277
1108,312
1109,260
1110,260
1111,322
1112,260
1113,273
1114,277
1115,259
1116,260
1117,183
1118,290
1119,193
1120,322
1121,11
1122,270
1123,297
1124,322
1125,11
1126,183
1127,322
1128,319
1129,338
1130,101
1131,183
1132,338
1133,322
1134,267
1135,322
1136,183
1137,183
1138,126
1139,173
1140,322
1141,183
1142,322
1143,51
1144,319
1145,322
1146,183
1147,349
1148,9
1149,297
1150,183
1151,281
1152,101
1153,281
1154,183
1155,267
1156,270
1157,255
1158,267
1159,338
1160,270
1161,349
1162,322
1163,301
1164,349
1165,338
1166,101
1167,183
1168,270
1169,183
1170,322
1171,270
1172,319
1173,349
1174,349
1175,270
1176,281
1177,183
1178,270
1179,322
1180,322
1181,270
1182,255
1183,270
1184,336
1185,253
1186,297
1187,336
1188,133
1189,336
1190,331
1191,331
1192,331
1193,253
1194,254
1195,322
1196,336
1197,253
1198,138
1199,348
1200,253
1201,253
1202,331
1203,253
1204,346
1205,253
1206,336
1207,297
1208,348
1209,200
1210,254
1211,253
1212,346
1213,338
1214,346
1215,347
1216,253
1217,297
1218,253
1219,322
1220,349
1221,322
1222,166
1223,336
1224,173
1225,253
1226,200
1227,346
1228,349
1229,336
1230,297
1231,331
1232,173
1233,200
1234,336
1235,348
1236,138
1237,200
1238,297
1239,297
1240,297
1241,138
1242,331
1243,297
1244,297
1245,253
1246,297
1247,200
1248,216
1249,253
1250,331
1251,199
1252,347
1253,134
1254,346
1255,297
1256,18
1257,346
1258,347
1259,296
1260,144
1261,296
1262,144
1263,346
1264,296
1265,296
1266,346
1267,296
1268,331
1269,347
1270,297
1271,346
1272,68
1273,338
1274,348
1275,338
1276,346
1277,347
1278,346
1279,144
1280,144
1281,347
1282,347
1283,346
1284,347
1285,69
1286,347
1287,212
1288,337
1289,347
1290,331
1291,346
1292,346
1293,346
1294,331
1295,296
1296,346
1297,347
1298,296
1299,296
1300,346
1301,144
1302,296
1303,346
1304,252
1305,252
1306,296
1307,296
1308,296
1309,331
1310,346
1311,338
1312,327
1313,134
1314,105
1315,326
1316,326
1317,253
1318,349
1319,327
1320,327
1321,253
1322,327
1323,326
1324,327
1325,336
1326,336
1327,313
1328,336
1329,164
1330,349
1331,313
1332,351
1333,327
1334,327
1335,146
1336,346
1337,347
1338,48
1339,327
1340,327
1341,146
1342,253
1343,349
1344,349
1345,336
1346,212
1347,164
1348,326
1349,31
1350,326
1351,326
1352,326
1353,105
1354,134
1355,347
1356,336
1357,326
1358,146
1359,349
1360,336
1361,349
1362,336
1363,349
1364,349
1365,336
1366,349
1367,336
1368,313
1369,336
1370,336
1371,313
1372,349
1373,349
1374,313
1375,336
1376,336
1377,336
1378,336
1379,336
1380,349
1381,349
1382,336
1383,349
1384,336
1385,336
1386,336
1387,336
1388,336
1389,313
1390,349
1391,313
1392,111
1393,111
1394,304
1395,111
1396,264
1397,111
1398,336
1399,111
1400,111
1401,264
1402,264
1403,336
1404,264
1405,310
1406,264
1407,114
1408,264
1409,264
1410,264
1411,264
1412,264
1413,264
1414,264
1415,264
1416,264
1417,264
1418,264
1419,264
1420,264
1421,264
1422,264
1423,264
1424,264
1425,334
1426,217
1427,334
1428,246
1429,264
1430,217
1431,246
1432,217
1433,217
1434,217
1435,217
1436,107
1437,334
1438,217
1439,334
1440,229
1441,185
1442,270
1443,185
1444,217
1445,185
1446,217
1447,217
1448,246
1449,246
1450,270
1451,246
1452,270
1453,217
1454,185
1455,259
1456,189
1457,299
1458,312
1459,319
1460,189
1461,122
1462,319
1463,189
1464,66
1465,232
1466,301
1467,122
1468,319
1469,66
1470,319
1471,319
1472,232
1473,299
1474,299
1475,122
1476,299
1477,189
1478,193
1479,319
1480,122
1481,122
1482,32
1483,301
1484,299
1485,301
1486,319
1487,301
1488,172
1489,172
1490,290
1491,319
1492,349
1493,290
1494,259
1495,301
1496,290
1497,260
1498,338
1499,349
1500,349
1501,312
1502,120
1503,334
1504,349
1505,260
1506,349
1507,290
1508,260
1509,338
1510,319
1511,290
1512,334
1513,299
1514,349
1515,259
1516,260
1517,259
1518,260
1519,349
1520,260
1521,338
1522,124
1523,260
1524,260
1525,338
1526,349
1527,259
1528,270
1529,290
1530,349
1531,270
1532,349
1533,260
1534,290
1535,319
1536,117
1537,272
1538,319
1539,322
1540,272
1541,346
1542,272
1543,322
1544,142
1545,322
1546,260
1547,288
1548,322
1549,288
1550,338
1551,13
1552,338
1553,322
1554,290
1555,346
1556,349
1557,272
1558,290
1559,204
1560,290
1561,350
1562,338
1563,288
1564,322
1565,338
1566,288
1567,338
1568,350
1569,322
1570,322
1571,290
1572,322
1573,319
1574,331
1575,142
1576,322
1577,319
1578,204
1579,346
1580,338
1581,346
1582,322
1583,204
1584,349
1585,290
1586,319
1587,346
1588,346
1589,290
1590,272
1591,142
1592,346
1593,331
1594,272
1595,290
1596,288
1597,272
1598,288
1599,322
1600,338
1601,152
1602,347
1603,338
1604,338
1605,240
1606,323
1607,338
1608,12
1609,349
1610,331
1611,338
1612,346
1613,225
1614,315
1615,347
1616,338
1617,338
1618,288
1619,338
1620,350
1621,349
1622,349
1623,15
1624,338
1625,331
1626,331
1627,350
1628,225
1629,338
1630,263
1631,346
1632,331
1633,331
1634,338
1635,347
1636,338
1637,338
1638,331
1639,338
1640,338
1641,350
1642,338
1643,60
1644,338
1645,338
1646,349
1647,152
1648,331
1649,349
1650,338
1651,347
1652,152
1653,22
1654,349
1655,338
1656,331
1657,338
1658,338
1659,347
1660,338
1661,349
1662,346
1663,338
1664,225
1665,338
1666,349
1667,331
1668,338
1669,349
1670,338
1671,349
1672,347
1673,288
1674,331
1675,350
1676,347
1677,346
1678,338
1679,192
1680,242
1681,263
1682,137
1683,346
1684,263
1685,341
1686,213
1687,346
1688,213
1689,266
1690,315
1691,327
1692,213
1693,263
1694,266
1695,266
1696,263
1697,266
1698,346
1699,338
1700,346
1701,338
1702,313
1703,338
1704,346
1705,327
1706,266
1707,327
1708,313
1709,266
1710,347
1711,213
1712,338
1713,341
1714,327
1715,338
1716,326
1717,240
1718,313
1719,213
1720,338
1721,213
1722,346
1723,338
1724,341
1725,327
1726,213
1727,297
1728,338
1729,240
1730,327
1731,326
1732,315
1733,137
1734,213
1735,338
1736,134
1737,266
1738,346
1739,240
1740,263
1741,346
1742,263
1743,341
1744,347
1745,349
1746,326
1747,261
1748,326
1749,212
1750,216
1751,349
1752,216
1753,216
1754,263
1755,326
1756,216
1757,263
1758,137
1759,326
1760,261
1761,326
1762,266
1763,263
1764,341
1765,313
1766,327
1767,216
1768,219
1769,349
1770,347
1771,324
1772,349
1773,263
1774,212
1775,263
1776,348
1777,212
1778,348
1779,263
1780,347
1781,349
1782,336
1783,349
1784,349
1785,212
1786,327
1787,216
1788,252
1789,326
1790,212
1791,346
1792,348
1793,324
1794,324
1795,324
1796,164
1797,324
1798,324
1799,324
1800,224
1801,324
1802,313
1803,324
1804,324
1805,324
1806,324
1807,324
1808,56
1809,348
1810,224
1811,164
1812,324
1813,324
1814,348
1815,284
1816,324
1817,164
1818,324
1819,164
1820,324
1821,348
1822,326
1823,324
1824,238
1825,294
1826,324
1827,294
1828,302
1829,324
1830,294
1831,214
1832,214
1833,294
1834,238
1835,214
1836,214
1837,324
1838,324
1839,214
1840,302
1841,294
1842,306
1843,135
1844,348
1845,135
1846,294
1847,135
1848,348
1849,348
1850,306
1851,348
1852,294
1853,306
1854,348
1855,229
1856,293
1857,302
1858,293
1859,293
1860,306
1861,293
1862,293
1863,306
1864,293
1865,302
1866,306
1867,293
1868,306
1869,306
1870,302
1871,306
1872,301
1873,294
1874,275
1875,293
1876,301
1877,301
1878,333
1879,301
1880,275
1881,294
1882,301
1883,301
1884,275
1885,293
1886,301
1887,275
1888,333
1889,344
1890,185
1891,270
1892,331
1893,331
1894,333
1895,349
1896,312
1897,260
1898,270
1899,333
1900,344
1901,312
1902,312
1903,333
1904,270
1905,270
1906,333
1907,333
1908,333
1909,312
1910,333
1911,333
1912,333
1913,333
1914,331
1915,331
1916,270
1917,333
1918,270
1919,333
1920,262
1921,262
1922,338
1923,334
1924,260
1925,262
1926,349
1927,338
1928,319
1929,262
1930,341
1931,319
1932,262
1933,260
1934,262
1935,262
1936,349
1937,319
1938,260
1939,334
1940,299
1941,260
1942,338
1943,350
1944,262
1945,349
1946,234
1947,262
1948,234
1949,334
1950,260
1951,341
1952,334
1953,299
1954,349
1955,299
1956,349
1957,322
1958,260
1959,334
1960,299
1961,319
1962,290
1963,260
1964,350
1965,262
1966,26
1967,290
1968,202
1969,290
1970,349
1971,202
1972,349
1973,323
1974,350
1975,350
1976,290
1977,272
1978,323
1979,349
1980,290
1981,350
1982,317
1983,202
1984,323
1985,338
1986,272
1987,350
1988,290
1989,334
1990,290
1991,290
1992,283
1993,202
1994,323
1995,323
1996,334
1997,290
1998,17
1999,290
2000,202
2001,272
2002,317
2003,290
2004,290
2005,290
2006,323
2007,346
2008,272
2009,272
2010,350
2011,323
2012,349
2013,349
2014,202
2015,323
2016,338
2017,290
2018,234
2019,290
2020,338
2021,317
2022,283
2023,317
2024,290
2025,323
2026,338
2027,202
2028,290
2029,323
2030,338
2031,350
2032,272
2033,311
2034,338
2035,326
2036,223
2037,331
2038,331
2039,331
2040,291
2041,331
2042,272
2043,331
2044,272
2045,165
2046,338
2047,341
2048,223
2049,223
2050,272
2051,326
2052,331
2053,326
2054,242
2055,338
2056,290
2057,204
2058,338
2059,165
2060,204
2061,331
2062,204
2063,204
2064,165
2065,331
2066,165
2067,331
2068,97
2069,165
2070,331
2071,311
2072,331
2073,272
2074,338
2075,338
2076,338
2077,331
2078,204
2079,204
2080,223
2081,341
2082,165
2083,223
2084,331
2085,338
2086,174
2087,338
2088,272
2089,204
2090,291
2091,291
2092,272
2093,174
2094,174
2095,272
2096,354
2097,331
2098,331
2099,354
2100,242
2101,331
2102,242
2103,331
2104,343
2105,354
2106,338
2107,354
2108,347
2109,331
2110,326
2111,343
2112,242
2113,331
2114,343
2115,331
2116,242
2117,211
2118,242
2119,311
2120,341
2121,347
2122,331
2123,311
2124,331
2125,242
2126,242
2127,219
2128,242
2129,331
2130,341
2131,242
2132,354
2133,102
2134,242
2135,341
2136,242
2137,242
2138,331
2139,348
2140,338
2141,242
2142,354
2143,242
2144,211
2145,331
2146,331
2147,354
2148,341
2149,331
2150,311
2151,354
2152,341
2153,354
2154,242
2155,311
2156,331
2157,343
2158,242
2159,347
2160,240
2161,266
2162,284
2163,266
2164,324
2165,266
2166,240
2167,347
2168,213
2169,266
2170,284
2171,266
2172,266
2173,266
2174,326
2175,242
2176,325
2177,266
2178,266
2179,266
2180,266
2181,284
2182,266
2183,324
2184,347
2185,302
2186,284
2187,324
2188,240
2189,347
2190,324
2191,324
2192,311
2193,324
2194,240
2195,354
2196,284
2197,213
2198,324
2199,354
2200,326
2201,326
2202,266
2203,284
2204,213
2205,266
2206,240
2207,324
2208,302
2209,302
2210,302
2211,216
2212,302
2213,302
2214,347
2215,302
2216,164
2217,284
2218,302
2219,302
2220,302
2221,302
2222,302
2223,347
2224,284
2225,302
2226,302
2227,302
2228,240
2229,302
2230,302
2231,302
2232,302
2233,284
2234,302
2235,284
2236,302
2237,240
2238,214
2239,240
2240,240
2241,340
2242,340
2243,324
2244,302
2245,348
2246,348
2247,348
2248,340
2249,191
2250,340
2251,348
2252,324
2253,340
2254,340
2255,340
2256,306
2257,306
2258,302
2259,302
2260,1
2261,345
2262,302
2263,107
2264,302
2265,302
2266,302
2267,306
2268,302
2269,345
2270,345
2271,107
2272,290
2273,350
2274,316
2275,293
2276,340
2277,316
2278,316
2279,290
2280,316
2281,293
2282,290
2283,350
2284,293
2285,350
2286,316
2287,333
2288,333
2289,344
2290,344
2291,344
2292,344
2293,344
2294,333
2295,344
2296,344
2297,316
2298,316
2299,344
2300,316
2301,333
2302,344
2303,344
2304,290
2305,290
2306,290
2307,246
2308,275
2309,341
2310,290
2311,246
2312,270
2313,350
2314,290
2315,270
2316,285
2317,270
2318,290
2319,341
2320,341
2321,341
2322,246
2323,316
2324,341
2325,316
2326,341
2327,246
2328,341
2329,290
2330,341
2331,246
2332,270
2333,290
2334,341
2335,246
2336,283
2337,330
2338,161
2339,270
2340,350
2341,353
2342,317
2343,350
2344,350
2345,350
2346,290
2347,290
2348,317
2349,270
2350,270
2351,350
2352,270
2353,290
2354,270
2355,290
2356,290
2357,350
2358,350
2359,270
2360,353
2361,350
2362,330
2363,244
2364,350
2365,50
2366,350
2367,350
2368,330
2369,353
2370,317
2371,341
2372,290
2373,330
2374,350
2375,330
2376,317
2377,330
2378,350
2379,330
2380,350
2381,341
2382,270
2383,350
2384,338
2385,350
2386,317
2387,338
2388,350
2389,338
2390,338
2391,338
2392,299
2393,317
2394,350
2395,350
2396,338
2397,338
2398,338
2399,234
2400,333
2401,262
2402,338
2403,350
2404,311
2405,338
2406,350
2407,338
2408,350
2409,338
2410,338
2411,317
2412,338
2413,350
2414,333
2415,338
2416,350
2417,243
2418,311
2419,223
2420,317
2421,338
2422,338
2423,350
2424,290
2425,311
2426,350
2427,338
2428,234
2429,338
2430,262
2431,350
2432,331
2433,283
2434,348
2435,354
2436,348
2437,283
2438,309
2439,151
2440,331
2441,331
2442,180
2443,151
2444,180
2445,331
2446,331
2447,151
2448,331
2449,180
2450,331
2451,317
2452,354
2453,348
2454,180
2455,283
2456,309
2457,341
2458,309
2459,16
2460,341
2461,331
2462,331
2463,348
2464,99
2465,317
2466,309
2467,283
2468,283
2469,331
2470,309
2471,331
2472,309
2473,151
2474,309
2475,331
2476,331
2477,258
2478,180
2479,283
2480,283
2481,348
2482,341
2483,348
2484,341
2485,347
2486,324
2487,337
2488,347
2489,341
2490,324
2491,250
2492,341
2493,341
2494,348
2495,250
2496,348
2497,347
2498,341
2499,341
2500,347
2501,341
2502,347
2503,347
2504,250
2505,250
2506,324
2507,347
2508,347
2509,250
2510,341
2511,331
2512,341
2513,250
2514,347
2515,250
2516,347
2517,347
2518,77
2519,348
2520,348
2521,211
2522,341
2523,266
2524,348
2525,347
2526,341
2527,347
2528,176
2529,347
2530,354
2531,309
2532,347
2533,125
2534,176
2535,341
2536,347
2537,257
2538,309
2539,354
2540,343
2541,343
2542,176
2543,257
2544,176
2545,309
2546,176
2547,324
2548,158
2549,158
2550,309
2551,311
2552,266
2553,347
2554,309
2555,343
2556,343
2557,257
2558,311
2559,324
2560,158
2561,309
2562,324
2563,347
2564,347
2565,325
2566,176
2567,309
2568,347
2569,311
2570,309
2571,219
2572,309
2573,347
2574,347
2575,257
2576,197
2577,348
2578,325
2579,325
2580,348
2581,325
2582,197
2583,257
2584,197
2585,257
2586,348
2587,348
2588,6
2589,348
2590,325
2591,348
2592,284
2593,325
2594,257
2595,348
2596,257
2597,348
2598,257
2599,197
2600,329
2601,284
2602,197
2603,176
2604,197
2605,348
2606,257
2607,257
2608,284
2609,332
2610,328
2611,328
2612,284
2613,284
2614,284
2615,81
2616,328
2617,284
2618,328
2619,284
2620,328
2621,328
2622,81
2623,284
2624,340
2625,340
2626,340
2627,294
2628,340
2629,348
2630,348
2631,340
2632,340
2633,294
2634,348
2635,340
2636,348
2637,348
2638,294
2639,294
2640,347
2641,321
2642,301
2643,344
2644,328
2645,301
2646,33
2647,344
2648,344
2649,344
2650,347
2651,345
2652,316
2653,344
2654,345
2655,328
2656,285
2657,350
2658,350
2659,285
2660,350
2661,344
2662,344
2663,350
2664,227
2665,350
2666,350
2667,285
2668,344
2669,350
2670,350
2671,350
2672,350
2673,350
2674,350
2675,350
2676,350
2677,350
2678,350
2679,350
2680,350
2681,350
2682,350
2683,285
2684,270
2685,350
2686,94
2687,350
2688,290
2689,350
2690,350
2691,290
2692,350
2693,341
2694,290
2695,350
2696,350
2697,290
2698,350
2699,290
2700,350
2701,350
2702,350
2703,350
2704,231
2705,350
2706,350
2707,338
2708,350
2709,352
2710,319
2711,352
2712,351
2713,350
2714,338
2715,350
2716,331
2717,352
2718,350
2719,341
2720,312
2721,319
2722,350
2723,350
2724,350
2725,352
2726,220
2727,350
2728,341
2729,352
2730,352
2731,312
2732,352
2733,220
2734,352
2735,338
2736,283
2737,283
2738,350
2739,353
2740,350
2741,287
2742,350
2743,331
2744,283
2745,350
2746,283
2747,350
2748,338
2749,338
2750,287
2751,353
2752,338
2753,350
2754,283
2755,331
2756,338
2757,287
2758,350
2759,350
2760,331
2761,287
2762,283
2763,283
2764,353
2765,338
2766,353
2767,353
2768,243
2769,243
2770,243
2771,347
2772,243
2773,250
2774,331
2775,347
2776,331
2777,331
2778,331
2779,243
2780,331
2781,243
2782,347
2783,331
2784,243
2785,250
2786,268
2787,268
2788,243
2789,331
2790,331
2791,331
2792,331
2793,250
2794,347
2795,250
2796,331
2797,243
2798,331
2799,331
2800,354
2801,250
2802,309
2803,250
2804,280
2805,129
2806,354
2807,309
2808,125
2809,250
2810,250
2811,354
2812,129
2813,309
2814,309
2815,354
2816,158
2817,287
2818,347
2819,309
2820,250
2821,250
2822,331
2823,250
2824,309
2825,309
2826,287
2827,250
2828,309
2829,354
2830,280
2831,354
2832,209
2833,325
2834,176
2835,348
2836,307
2837,325
2838,307
2839,325
2840,347
2841,348
2842,348
2843,347
2844,347
2845,307
2846,325
2847,348
2848,348
2849,325
2850,348
2851,347
2852,347
2853,325
2854,347
2855,347
2856,348
2857,307
2858,325
2859,307
2860,348
2861,348
2862,271
2863,348
2864,347
2865,247
2866,247
2867,329
2868,247
2869,347
2870,347
2871,347
2872,347
2873,247
2874,309
2875,329
2876,347
2877,324
2878,298
2879,347
2880,347
2881,309
2882,309
2883,347
2884,347
2885,347
2886,247
2887,347
2888,247
2889,347
2890,309
2891,329
2892,347
2893,347
2894,324
2895,247
2896,298
2897,351
2898,328
2899,329
2900,332
2901,351
2902,329
2903,329
2904,329
2905,329
2906,351
2907,329
2908,298
2909,329
2910,351
2911,351
2912,332
2913,298
2914,340
2915,351
2916,340
2917,298
2918,332
2919,332
2920,298
2921,340
2922,298
2923,332
2924,328
2925,293
2926,332
2927,332
2928,344
2929,332
2930,344
2931,345
2932,344
2933,344
2934,345
2935,332
2936,344
2937,344
2938,345
2939,320
2940,344
2941,320
2942,332
2943,344
2944,344
2945,344
2946,332
2947,344
2948,344
2949,344
2950,344
2951,344
2952,344
2953,344
2954,344
2955,344
2956,344
2957,332
2958,344
2959,344
2960,349
2961,349
2962,349
2963,285
2964,285
2965,344
2966,349
2967,349
2968,349
2969,295
2970,349
2971,285
2972,285
2973,285
2974,349
2975,295
2976,350
2977,338
2978,350
2979,285
2980,285
2981,350
2982,350
2983,350
2984,350
2985,350
2986,350
2987,350
2988,350
2989,338
2990,350
2991,350
2992,351
2993,341
2994,331
2995,351
2996,351
2997,351
