,species
328,44
329,261
330,102
331,261
332,44
333,44
334,261
335,261
336,172
337,236
338,172
339,236
340,191
341,191
342,172
343,172
344,236
345,236
346,191
347,236
348,191
349,236
350,191
351,191
352,236
353,254
354,302
355,103
356,254
357,302
358,55
359,254
360,236
361,236
362,236
363,236
364,103
365,103
366,103
367,254
368,195
369,267
370,280
371,59
372,267
373,267
374,267
375,267
376,296
377,195
378,267
379,195
380,123
381,267
382,267
383,267
384,175
385,195
386,194
387,195
388,4
389,189
390,195
391,295
392,175
393,194
394,195
395,195
396,189
397,195
398,195
399,189
400,194
401,195
402,175
403,195
404,175
405,175
406,295
407,195
408,323
409,295
410,195
411,195
412,295
413,295
414,195
415,195
416,316
417,185
418,366
419,18
420,316
421,366
422,366
423,140
424,316
425,36
426,343
427,366
428,140
429,140
430,366
431,316
432,316
433,366
434,194
435,323
436,18
437,316
438,332
439,8
440,323
441,323
442,194
443,366
444,343
445,323
446,366
447,357
448,226
449,10
450,366
451,366
452,274
453,366
454,366
455,274
456,274
457,322
458,366
459,322
460,366
461,366
462,292
463,343
464,366
465,274
466,274
467,366
468,65
469,322
470,366
471,316
472,274
473,274
474,316
475,274
476,322
477,274
478,200
479,322
480,210
481,205
482,157
483,210
484,157
485,226
486,226
487,157
488,226
489,157
490,71
491,226
492,274
493,226
494,71
495,226
496,274
497,157
498,226
499,210
500,274
501,157
502,226
503,157
504,205
505,226
506,226
507,157
508,226
509,226
510,210
511,205
512,205
513,17
514,109
515,262
516,262
517,262
518,205
519,26
520,262
521,17
522,262
523,274
524,205
525,26
526,205
527,205
528,262
529,17
530,205
531,262
532,262
533,109
534,262
535,12
536,205
537,262
538,109
539,262
540,205
541,262
542,262
543,262
544,346
545,178
546,346
547,60
548,178
549,60
550,178
551,346
552,178
553,178
554,346
555,346
556,346
557,178
558,178
559,178
560,346
561,346
562,178
563,346
564,346
565,178
566,346
567,178
568,178
569,304
570,346
571,178
572,124
573,346
574,346
575,178
576,352
577,352
578,57
579,178
580,304
581,352
582,304
583,346
584,178
585,346
586,352
587,304
588,178
589,304
590,178
591,304
592,304
593,304
594,155
595,352
596,352
597,57
598,352
599,352
600,352
601,304
602,352
603,352
604,207
605,352
606,304
607,178
608,191
609,133
610,191
611,191
612,191
613,191
614,133
615,346
616,325
617,191
618,325
619,191
620,346
621,191
622,191
623,346
624,236
625,236
626,236
627,236
628,191
629,261
630,261
631,191
632,248
633,191
634,236
635,236
636,261
637,261
638,236
639,261
640,296
641,296
642,296
643,254
644,296
645,254
646,296
647,254
648,254
649,254
650,296
651,40
652,254
653,211
654,254
655,254
656,267
657,169
658,169
659,267
660,323
661,169
662,296
663,169
664,323
665,213
666,169
667,267
668,267
669,169
670,267
671,267
672,13
673,25
674,316
675,13
676,192
677,316
678,194
679,316
680,13
681,316
682,31
683,308
684,193
685,31
686,195
687,308
688,159
689,31
690,323
691,316
692,31
693,195
694,295
695,323
696,31
697,308
698,13
699,193
700,213
701,192
702,323
703,308
704,276
705,343
706,200
707,343
708,222
709,343
710,175
711,274
712,63
713,200
714,343
715,200
716,319
717,54
718,200
719,209
720,319
721,343
722,283
723,319
724,274
725,292
726,200
727,323
728,222
729,343
730,323
731,343
732,319
733,63
734,319
735,222
736,274
737,323
738,209
739,200
740,343
741,274
742,343
743,175
744,209
745,54
746,319
747,200
748,366
749,200
750,63
751,222
752,222
753,219
754,332
755,219
756,185
757,219
758,210
759,332
760,219
761,322
762,185
763,332
764,322
765,332
766,219
767,185
768,219
769,322
770,185
771,332
772,322
773,332
774,237
775,322
776,322
777,316
778,219
779,219
780,316
781,281
782,210
783,332
784,21
785,322
786,316
787,219
788,210
789,219
790,185
791,332
792,219
793,322
794,185
795,332
796,219
797,185
798,332
799,210
800,205
801,157
802,262
803,262
804,352
805,177
806,212
807,237
808,212
809,324
810,237
811,352
812,177
813,205
814,324
815,237
816,240
817,205
818,237
819,237
820,324
821,185
822,324
823,324
824,237
825,205
826,237
827,177
828,177
829,237
830,212
831,324
832,38
833,205
834,237
835,237
836,363
837,237
838,212
839,237
840,324
841,292
842,324
843,35
844,205
845,212
846,363
847,212
848,346
849,352
850,346
851,352
852,237
853,346
854,205
855,352
856,205
857,352
858,346
859,221
860,346
861,352
862,346
863,346
864,346
865,352
866,134
867,205
868,58
869,346
870,205
871,346
872,352
873,101
874,205
875,346
876,205
877,346
878,346
879,346
880,6
881,241
882,58
883,346
884,346
885,346
886,346
887,346
888,274
889,352
890,134
891,346
892,352
893,352
894,234
895,205
896,234
897,234
898,108
899,234
900,208
901,176
902,336
903,234
904,176
905,122
906,346
907,202
908,234
909,202
910,202
911,325
912,346
913,108
914,234
915,234
916,234
917,176
918,241
919,202
920,202
921,176
922,234
923,122
924,336
925,122
926,336
927,208
928,241
929,336
930,234
931,234
932,122
933,234
934,202
935,122
936,122
937,176
938,122
939,176
940,208
941,241
942,176
943,176
944,346
945,176
946,178
947,304
948,180
949,180
950,346
951,346
952,346
953,346
954,95
955,95
956,352
957,241
958,346
959,346
960,346
961,346
962,202
963,178
964,180
965,304
966,346
967,346
968,346
969,180
970,352
971,352
972,346
973,241
974,304
975,42
976,325
977,99
978,325
979,191
980,191
981,325
982,325
983,325
984,248
985,325
986,16
987,14
988,207
989,14
990,191
991,191
992,174
993,302
994,302
995,174
996,302
997,306
998,286
999,306
1000,325
1001,325
1002,174
1003,174
1004,302
1005,302
1006,174
1007,302
1008,211
1009,211
1010,211
1011,211
1012,252
1013,211
1014,227
1015,211
1016,211
1017,211
1018,227
1019,211
1020,227
1021,211
1022,211
1023,211
1024,227
1025,315
1026,227
1027,164
1028,308
1029,193
1030,227
1031,164
1032,227
1033,227
1034,296
1035,227
1036,227
1037,308
1038,308
1039,315
1040,332
1041,331
1042,323
1043,267
1044,222
1045,76
1046,267
1047,292
1048,357
1049,222
1050,31
1051,222
1052,332
1053,331
1054,222
1055,187
1056,357
1057,187
1058,331
1059,331
1060,332
1061,331
1062,331
1063,222
1064,331
1065,267
1066,332
1067,323
1068,291
1069,291
1070,222
1071,187
1072,308
1073,308
1074,308
1075,210
1076,276
1077,198
1078,210
1079,213
1080,308
1081,308
1082,276
1083,111
1084,331
1085,292
1086,210
1087,276
1088,198
1089,210
1090,89
1091,210
1092,198
1093,322
1094,89
1095,210
1096,217
1097,308
1098,308
1099,276
1100,217
1101,319
1102,308
1103,276
1104,271
1105,210
1106,322
1107,271
1108,217
1109,276
1110,29
1111,308
1112,276
1113,210
1114,217
1115,111
1116,271
1117,308
1118,29
1119,271
1120,343
1121,357
1122,357
1123,308
1124,357
1125,322
1126,185
1127,185
1128,251
1129,105
1130,149
1131,322
1132,185
1133,332
1134,274
1135,175
1136,322
1137,105
1138,185
1139,299
1140,343
1141,343
1142,37
1143,308
1144,343
1145,322
1146,322
1147,237
1148,185
1149,175
1150,185
1151,185
1152,149
1153,299
1154,185
1155,175
1156,336
1157,343
1158,343
1159,343
1160,343
1161,274
1162,343
1163,283
1164,343
1165,322
1166,149
1167,343
1168,357
1169,175
1170,343
1171,322
1172,149
1173,185
1174,175
1175,175
1176,357
1177,274
1178,185
1179,177
1180,149
1181,149
1182,251
1183,175
1184,288
1185,346
1186,134
1187,269
1188,288
1189,260
1190,343
1191,85
1192,134
1193,250
1194,292
1195,134
1196,288
1197,343
1198,288
1199,288
1200,134
1201,288
1202,250
1203,85
1204,134
1205,343
1206,358
1207,121
1208,288
1209,343
1210,343
1211,134
1212,288
1213,250
1214,134
1215,343
1216,134
1217,343
1218,260
1219,260
1220,134
1221,281
1222,121
1223,281
1224,121
1225,260
1226,250
1227,343
1228,134
1229,134
1230,281
1231,134
1232,343
1233,134
1234,281
1235,343
1236,85
1237,281
1238,358
1239,134
1240,292
1241,281
1242,332
1243,134
1244,343
1245,346
1246,62
1247,121
1248,325
1249,310
1250,325
1251,346
1252,289
1253,363
1254,310
1255,292
1256,260
1257,310
1258,171
1259,288
1260,310
1261,288
1262,325
1263,205
1264,299
1265,340
1266,240
1267,154
1268,205
1269,310
1270,310
1271,299
1272,310
1273,171
1274,115
1275,288
1276,162
1277,53
1278,289
1279,299
1280,299
1281,363
1282,154
1283,310
1284,202
1285,269
1286,289
1287,325
1288,53
1289,171
1290,205
1291,363
1292,299
1293,154
1294,325
1295,260
1296,299
1297,154
1298,288
1299,310
1300,288
1301,86
1302,346
1303,288
1304,310
1305,70
1306,310
1307,288
1308,2
1309,114
1310,288
1311,299
1312,343
1313,325
1314,343
1315,176
1316,289
1317,288
1318,96
1319,325
1320,325
1321,46
1322,122
1323,343
1324,325
1325,292
1326,325
1327,325
1328,325
1329,96
1330,325
1331,47
1332,325
1333,122
1334,176
1335,325
1336,122
1337,292
1338,325
1339,205
1340,325
1341,325
1342,96
1343,288
1344,176
1345,292
1346,325
1347,294
1348,325
1349,122
1350,325
1351,325
1352,294
1353,325
1354,346
1355,325
1356,340
1357,325
1358,289
1359,325
1360,325
1361,170
1362,333
1363,125
1364,125
1365,79
1366,79
1367,191
1368,125
1369,312
1370,325
1371,294
1372,125
1373,306
1374,170
1375,170
1376,333
1377,325
1378,312
1379,306
1380,170
1381,79
1382,325
1383,125
1384,79
1385,125
1386,312
1387,325
1388,325
1389,333
1390,170
1391,333
1392,191
1393,270
1394,270
1395,270
1396,150
1397,286
1398,270
1399,191
1400,270
1401,191
1402,270
1403,270
1404,270
1405,270
1406,270
1407,270
1408,211
1409,286
1410,286
1411,296
1412,41
1413,191
1414,325
1415,286
1416,286
1417,286
1418,286
1419,325
1420,286
1421,286
1422,264
1423,286
1424,315
1425,311
1426,286
1427,252
1428,305
1429,252
1430,286
1431,252
1432,315
1433,252
1434,315
1435,252
1436,311
1437,252
1438,311
1439,252
1440,311
1441,311
1442,311
1443,311
1444,311
1445,332
1446,311
1447,311
1448,332
1449,311
1450,311
1451,332
1452,332
1453,311
1454,311
1455,332
1456,311
1457,331
1458,206
1459,311
1460,331
1461,238
1462,331
1463,165
1464,206
1465,206
1466,91
1467,311
1468,165
1469,311
1470,331
1471,206
1472,311
1473,165
1474,311
1475,331
1476,165
1477,30
1478,206
1479,165
1480,206
1481,311
1482,331
1483,206
1484,30
1485,331
1486,91
1487,331
1488,238
1489,238
1490,112
1491,147
1492,64
1493,292
1494,357
1495,357
1496,292
1497,357
1498,357
1499,292
1500,357
1501,185
1502,327
1503,331
1504,327
1505,327
1506,327
1507,106
1508,292
1509,292
1510,292
1511,292
1512,357
1513,327
1514,331
1515,327
1516,292
1517,292
1518,331
1519,327
1520,327
1521,292
1522,238
1523,327
1524,327
1525,238
1526,238
1527,327
1528,292
1529,327
1530,371
1531,292
1532,331
1533,299
1534,292
1535,292
1536,147
1537,357
1538,77
1539,357
1540,321
1541,225
1542,357
1543,321
1544,321
1545,357
1546,276
1547,198
1548,321
1549,281
1550,11
1551,147
1552,281
1553,321
1554,198
1555,281
1556,357
1557,321
1558,321
1559,336
1560,343
1561,357
1562,336
1563,357
1564,198
1565,225
1566,321
1567,321
1568,225
1569,217
1570,357
1571,77
1572,357
1573,276
1574,198
1575,321
1576,225
1577,336
1578,357
1579,198
1580,321
1581,225
1582,225
1583,343
1584,321
1585,198
1586,276
1587,225
1588,292
1589,281
1590,292
1591,321
1592,198
1593,321
1594,336
1595,288
1596,322
1597,198
1598,321
1599,357
1600,281
1601,154
1602,240
1603,240
1604,288
1605,240
1606,120
1607,292
1608,147
1609,118
1610,257
1611,240
1612,292
1613,281
1614,292
1615,288
1616,281
1617,240
1618,292
1619,281
1620,292
1621,288
1622,250
1623,142
1624,292
1625,1
1626,240
1627,292
1628,121
1629,281
1630,292
1631,240
1632,253
1633,127
1634,310
1635,118
1636,292
1637,292
1638,281
1639,281
1640,310
1641,240
1642,240
1643,281
1644,250
1645,289
1646,319
1647,240
1648,240
1649,281
1650,240
1651,292
1652,127
1653,319
1654,142
1655,281
1656,319
1657,281
1658,167
1659,240
1660,281
1661,281
1662,292
1663,292
1664,281
1665,292
1666,240
1667,292
1668,154
1669,292
1670,142
1671,281
1672,240
1673,250
1674,299
1675,321
1676,127
1677,281
1678,147
1679,292
1680,301
1681,184
1682,363
1683,340
1684,292
1685,282
1686,340
1687,340
1688,260
1689,294
1690,340
1691,294
1692,358
1693,363
1694,284
1695,340
1696,340
1697,282
1698,282
1699,363
1700,340
1701,301
1702,340
1703,183
1704,292
1705,321
1706,269
1707,294
1708,340
1709,340
1710,294
1711,225
1712,340
1713,343
1714,282
1715,340
1716,184
1717,292
1718,363
1719,294
1720,282
1721,340
1722,282
1723,269
1724,184
1725,73
1726,329
1727,333
1728,340
1729,260
1730,183
1731,225
1732,184
1733,121
1734,288
1735,340
1736,340
1737,294
1738,340
1739,358
1740,294
1741,340
1742,183
1743,184
1744,294
1745,299
1746,312
1747,294
1748,312
1749,294
1750,170
1751,253
1752,312
1753,336
1754,312
1755,325
1756,294
1757,266
1758,170
1759,312
1760,253
1761,294
1762,312
1763,325
1764,294
1765,312
1766,325
1767,294
1768,336
1769,294
1770,294
1771,294
1772,336
1773,253
1774,312
1775,306
1776,312
1777,325
1778,126
1779,325
1780,170
1781,312
1782,306
1783,170
1784,325
1785,245
1786,294
1787,294
1788,336
1789,325
1790,336
1791,294
1792,224
1793,333
1794,306
1795,304
1796,325
1797,191
1798,333
1799,330
1800,306
1801,203
1802,224
1803,333
1804,336
1805,306
1806,330
1807,325
1808,336
1809,330
1810,23
1811,330
1812,333
1813,306
1814,306
1815,325
1816,306
1817,330
1818,203
1819,325
1820,292
1821,330
1822,330
1823,336
1824,290
1825,286
1826,290
1827,290
1828,290
1829,290
1830,290
1831,290
1832,286
1833,290
1834,300
1835,286
1836,290
1837,290
1838,290
1839,290
1840,264
1841,290
1842,290
1843,290
1844,273
1845,286
1846,315
1847,264
1848,286
1849,273
1850,337
1851,290
1852,315
1853,264
1854,273
1855,264
1856,273
1857,273
1858,273
1859,75
1860,273
1861,273
1862,273
1863,273
1864,273
1865,273
1866,273
1867,335
1868,335
1869,335
1870,273
1871,273
1872,211
1873,211
1874,364
1875,211
1876,364
1877,364
1878,364
1879,368
1880,364
1881,211
1882,364
1883,364
1884,364
1885,364
1886,342
1887,331
1888,293
1889,161
1890,331
1891,320
1892,320
1893,238
1894,161
1895,320
1896,293
1897,301
1898,331
1899,238
1900,368
1901,361
1902,320
1903,331
1904,161
1905,217
1906,331
1907,331
1908,217
1909,331
1910,301
1911,331
1912,311
1913,238
1914,217
1915,161
1916,320
1917,161
1918,331
1919,238
1920,357
1921,369
1922,357
1923,320
1924,320
1925,321
1926,320
1927,299
1928,320
1929,357
1930,357
1931,206
1932,320
1933,321
1934,357
1935,106
1936,206
1937,331
1938,320
1939,308
1940,206
1941,357
1942,357
1943,363
1944,88
1945,321
1946,206
1947,369
1948,299
1949,331
1950,320
1951,357
1952,357
1953,321
1954,136
1955,299
1956,206
1957,136
1958,61
1959,369
1960,5
1961,370
1962,206
1963,331
1964,43
1965,357
1966,93
1967,326
1968,359
1969,94
1970,359
1971,359
1972,357
1973,225
1974,277
1975,94
1976,331
1977,340
1978,357
1979,217
1980,359
1981,217
1982,357
1983,359
1984,357
1985,357
1986,217
1987,167
1988,277
1989,255
1990,371
1991,357
1992,255
1993,371
1994,359
1995,277
1996,357
1997,357
1998,371
1999,371
2000,147
2001,331
2002,359
2003,331
2004,320
2005,340
2006,357
2007,357
2008,277
2009,255
2010,357
2011,357
2012,257
2013,357
2014,277
2015,327
2016,331
2017,257
2018,331
2019,94
2020,331
2021,359
2022,277
2023,331
2024,217
2025,277
2026,357
2027,357
2028,331
2029,371
2030,281
2031,331
2032,284
2033,326
2034,284
2035,321
2036,363
2037,318
2038,284
2039,363
2040,321
2041,363
2042,357
2043,363
2044,318
2045,138
2046,363
2047,138
2048,363
2049,20
2050,284
2051,284
2052,183
2053,318
2054,363
2055,284
2056,246
2057,284
2058,363
2059,284
2060,292
2061,363
2062,363
2063,318
2064,363
2065,292
2066,284
2067,363
2068,363
2069,292
2070,183
2071,179
2072,294
2073,284
2074,321
2075,284
2076,284
2077,318
2078,363
2079,318
2080,284
2081,357
2082,284
2083,284
2084,246
2085,284
2086,363
2087,284
2088,179
2089,326
2090,284
2091,363
2092,284
2093,363
2094,318
2095,294
2096,231
2097,356
2098,243
2099,363
2100,231
2101,336
2102,357
2103,333
2104,230
2105,231
2106,243
2107,243
2108,289
2109,243
2110,230
2111,243
2112,243
2113,243
2114,231
2115,336
2116,107
2117,231
2118,243
2119,230
2120,231
2121,231
2122,230
2123,231
2124,231
2125,231
2126,231
2127,253
2128,138
2129,231
2130,336
2131,253
2132,230
2133,230
2134,231
2135,230
2136,253
2137,357
2138,363
2139,231
2140,230
2141,231
2142,230
2143,356
2144,289
2145,231
2146,243
2147,336
2148,230
2149,231
2150,289
2151,257
2152,231
2153,230
2154,231
2155,231
2156,340
2157,301
2158,340
2159,231
2160,336
2161,269
2162,333
2163,306
2164,306
2165,282
2166,245
2167,245
2168,336
2169,306
2170,333
2171,282
2172,269
2173,357
2174,269
2175,306
2176,269
2177,289
2178,333
2179,275
2180,269
2181,336
2182,282
2183,336
2184,358
2185,269
2186,333
2187,245
2188,328
2189,336
2190,336
2191,314
2192,269
2193,336
2194,245
2195,333
2196,289
2197,336
2198,306
2199,306
2200,258
2201,269
2202,269
2203,340
2204,258
2205,245
2206,333
2207,336
2208,328
2209,336
2210,328
2211,312
2212,166
2213,333
2214,333
2215,166
2216,328
2217,333
2218,333
2219,306
2220,148
2221,166
2222,328
2223,328
2224,294
2225,306
2226,333
2227,148
2228,333
2229,328
2230,333
2231,312
2232,333
2233,333
2234,328
2235,306
2236,333
2237,333
2238,148
2239,328
2240,306
2241,269
2242,306
2243,306
2244,306
2245,306
2246,306
2247,306
2248,306
2249,306
2250,306
2251,306
2252,306
2253,306
2254,306
2255,306
2256,78
2257,303
2258,132
2259,335
2260,214
2261,214
2262,337
2263,303
2264,337
2265,78
2266,214
2267,264
2268,303
2269,303
2270,303
2271,297
2272,368
2273,303
2274,368
2275,303
2276,303
2277,303
2278,368
2279,368
2280,303
2281,303
2282,303
2283,368
2284,303
2285,303
2286,368
2287,303
2288,361
2289,361
2290,368
2291,368
2292,349
2293,368
2294,368
2295,368
2296,369
2297,173
2298,173
2299,361
2300,361
2301,173
2302,349
2303,349
2304,368
2305,340
2306,307
2307,368
2308,307
2309,368
2310,342
2311,307
2312,368
2313,368
2314,307
2315,368
2316,368
2317,307
2318,368
2319,368
2320,368
2321,361
2322,307
2323,368
2324,361
2325,368
2326,307
2327,361
2328,368
2329,368
2330,368
2331,361
2332,361
2333,361
2334,361
2335,320
2336,369
2337,361
2338,369
2339,307
2340,320
2341,369
2342,369
2343,369
2344,326
2345,320
2346,361
2347,361
2348,353
2349,369
2350,317
2351,320
2352,353
2353,320
2354,353
2355,361
2356,357
2357,361
2358,307
2359,369
2360,353
2361,320
2362,307
2363,369
2364,369
2365,307
2366,369
2367,369
2368,307
2369,361
2370,369
2371,320
2372,357
2373,307
2374,307
2375,369
2376,369
2377,353
2378,320
2379,353
2380,369
2381,369
2382,361
2383,361
2384,326
2385,363
2386,265
2387,363
2388,363
2389,363
2390,263
2391,246
2392,331
2393,363
2394,363
2395,329
2396,359
2397,246
2398,363
2399,357
2400,329
2401,363
2402,329
2403,363
2404,292
2405,363
2406,363
2407,329
2408,363
2409,363
2410,363
2411,326
2412,326
2413,285
2414,326
2415,363
2416,363
2417,285
2418,285
2419,363
2420,361
2421,329
2422,363
2423,285
2424,329
2425,363
2426,138
2427,329
2428,363
2429,339
2430,249
2431,329
2432,359
2433,359
2434,354
2435,363
2436,246
2437,359
2438,357
2439,359
2440,359
2441,359
2442,363
2443,128
2444,128
2445,246
2446,340
2447,363
2448,359
2449,363
2450,246
2451,289
2452,363
2453,328
2454,354
2455,357
2456,363
2457,328
2458,275
2459,363
2460,363
2461,275
2462,331
2463,128
2464,275
2465,246
2466,182
2467,359
2468,354
2469,336
2470,128
2471,359
2472,363
2473,359
2474,182
2475,363
2476,357
2477,359
2478,359
2479,357
2480,363
2481,336
2482,328
2483,336
2484,231
2485,314
2486,269
2487,340
2488,284
2489,179
2490,314
2491,314
2492,275
2493,314
2494,340
2495,328
2496,231
2497,231
2498,363
2499,340
2500,345
2501,340
2502,345
2503,275
2504,321
2505,363
2506,357
2507,269
2508,231
2509,231
2510,275
2511,284
2512,275
2513,153
2514,275
2515,340
2516,113
2517,363
2518,363
2519,275
2520,24
2521,284
2522,314
2523,340
2524,284
2525,269
2526,314
2527,336
2528,328
2529,356
2530,367
2531,350
2532,275
2533,243
2534,243
2535,306
2536,328
2537,297
2538,328
2539,297
2540,275
2541,345
2542,328
2543,328
2544,275
2545,328
2546,306
2547,228
2548,333
2549,350
2550,363
2551,297
2552,367
2553,306
2554,328
2555,328
2556,356
2557,350
2558,356
2559,275
2560,306
2561,333
2562,328
2563,356
2564,275
2565,230
2566,350
2567,356
2568,275
2569,350
2570,345
2571,306
2572,328
2573,306
2574,356
2575,333
2576,146
2577,306
2578,146
2579,201
2580,306
2581,306
2582,146
2583,146
2584,306
2585,278
2586,306
2587,306
2588,306
2589,146
2590,146
2591,201
2592,306
2593,306
2594,306
2595,146
2596,146
2597,306
2598,146
2599,278
2600,146
2601,146
2602,146
2603,306
2604,306
2605,278
2606,306
2607,300
2608,278
2609,52
2610,349
2611,297
2612,297
2613,306
2614,297
2615,328
2616,297
2617,297
2618,278
2619,297
2620,278
2621,297
2622,278
2623,278
2624,335
2625,268
2626,335
2627,306
2628,335
2629,335
2630,335
2631,335
2632,335
2633,335
2634,335
2635,335
2636,335
2637,335
2638,335
2639,268
2640,368
2641,368
2642,368
2643,56
2644,368
2645,349
2646,368
2647,368
2648,56
2649,368
2650,368
2651,368
2652,368
2653,368
2654,56
2655,349
2656,368
2657,368
2658,368
2659,368
2660,368
2661,368
2662,335
2663,368
2664,368
2665,368
2666,368
2667,368
2668,368
2669,368
2670,368
2671,368
2672,361
2673,220
2674,361
2675,139
2676,220
2677,220
2678,353
2679,361
2680,369
2681,353
2682,353
2683,353
2684,317
2685,361
2686,362
2687,139
2688,317
2689,139
2690,348
2691,361
2692,317
2693,317
2694,361
2695,362
2696,361
2697,139
2698,349
2699,139
2700,361
2701,349
2702,349
2703,353
2704,361
2705,334
2706,353
2707,156
2708,361
2709,359
2710,361
2711,361
2712,48
2713,48
2714,334
2715,334
2716,334
2717,334
2718,334
2719,334
2720,156
2721,334
2722,361
2723,361
2724,334
2725,334
2726,334
2727,259
2728,334
2729,353
2730,366
2731,48
2732,334
2733,334
2734,370
2735,361
2736,359
2737,243
2738,243
2739,243
2740,357
2741,243
2742,357
2743,359
2744,357
2745,363
2746,359
2747,357
2748,243
2749,243
2750,357
2751,243
2752,357
2753,359
2754,357
2755,357
2756,357
2757,249
2758,359
2759,243
2760,357
2761,359
2762,307
2763,307
2764,363
2765,357
2766,357
2767,357
2768,371
2769,182
2770,275
2771,279
2772,275
2773,354
2774,340
2775,354
2776,340
2777,339
2778,354
2779,354
2780,359
2781,354
2782,354
2783,339
2784,354
2785,359
2786,354
2787,339
2788,371
2789,340
2790,340
2791,275
2792,182
2793,339
2794,371
2795,354
2796,371
2797,339
2798,275
2799,354
2800,340
2801,143
2802,339
2803,371
2804,371
2805,345
2806,350
2807,371
2808,340
2809,345
2810,371
2811,354
2812,350
2813,371
2814,340
2815,371
2816,340
2817,371
2818,340
2819,345
2820,143
2821,363
2822,354
2823,339
2824,359
2825,345
2826,345
2827,371
2828,328
2829,363
2830,354
2831,371
2832,340
2833,340
2834,340
2835,367
2836,340
2837,318
2838,68
2839,229
2840,367
2841,340
2842,340
2843,340
2844,340
2845,340
2846,68
2847,247
2848,318
2849,340
2850,340
2851,318
2852,188
2853,340
2854,229
2855,199
2856,340
2857,68
2858,340
2859,318
2860,340
2861,345
2862,340
2863,340
2864,235
2865,201
2866,335
2867,335
2868,345
2869,235
2870,367
2871,235
2872,314
2873,345
2874,345
2875,204
2876,335
2877,360
2878,349
2879,235
2880,204
2881,345
2882,349
2883,356
2884,235
2885,345
2886,204
2887,367
2888,349
2889,204
2890,349
2891,235
2892,204
2893,349
2894,349
2895,356
2896,287
2897,287
2898,100
2899,235
2900,287
2901,287
2902,335
2903,287
2904,287
2905,287
2906,287
2907,287
2908,287
2909,287
2910,100
2911,335
2912,335
2913,335
2914,335
2915,335
2916,335
2917,335
2918,335
2919,368
2920,100
2921,335
2922,100
2923,335
2924,335
2925,335
2926,335
2927,335
2928,368
2929,353
2930,353
2931,335
2932,349
2933,349
2934,349
2935,368
2936,368
2937,349
2938,349
2939,349
2940,349
2941,353
2942,349
2943,368
2944,335
2945,353
2946,353
2947,366
2948,368
2949,353
2950,353
2951,353
2952,349
2953,335
2954,353
2955,335
2956,353
2957,335
2958,361
2959,353
2960,366
2961,366
2962,366
2963,366
2964,366
2965,335
2966,335
2967,351
2968,366
2969,366
2970,366
2971,366
2972,366
2973,351
2974,366
2975,366
2976,239
2977,353
2978,366
2979,366
2980,215
2981,366
2982,215
2983,215
2984,366
2985,366
2986,313
2987,313
2988,366
2989,313
2990,366
2991,366
2992,309
2993,338
2994,371
2995,200
2996,309
2997,338
