"","x","y","area","peri","land_perc","temp","prec","active","upper","lower","right","left","upper_left","upper_right","lower_left","lower_right","grad","fore","precGrad","foreGrad"
"152",-663543.560947615,2443200.50253143,21129.7512958831,617.479091758734,1,280.129856288235,6.46016637297159,1,1,1,1,1,1,1,1,1,38.8152312688396,10.6875253319696,14.3666229424982,3.61787933523809
"153",-561137.963182434,2443200.50253143,21129.751295883,617.479091758733,1,280.669274830248,6.28698504859312,1,1,1,1,1,1,1,1,1,28.2955801958905,4.89661132045049,10.1922447452226,3.14161423577845
"154",-458732.365417253,2443200.50253143,21129.751295883,617.479091758733,1,280.953256753519,6.41702047344202,1,1,1,1,1,1,1,1,1,22.6744635471622,1,8.33641369893723,2.35553702092449
"155",-356326.767652072,2443200.50253143,21129.751295883,617.479091758733,1,280.718887346749,6.63084724654628,1,1,1,1,1,1,1,1,1,21.0004241137698,1,7.97821804901455,2.32222806561059
"156",-253921.16988689,2443200.50253143,21129.751295883,617.479091758733,1,279.96002069572,7.48897391450237,1,1,1,1,1,1,1,1,1,9.64671280586404,1,4.13914346802603,1.98437934925246
"157",-151515.57212171,2443200.50253143,21129.751295883,617.479091758733,1,279.734092088781,8.21460372601088,1,1,1,1,1,1,1,1,1,6.29292329087652,1,2.96174639441776,1.79885243784123
"158",-49109.9743565284,2443200.50253143,21129.751295883,617.479091758733,1,279.491254213972,9.0610913526693,1,1,1,1,1,1,1,1,1,9.73193045546829,1,5.05229055251134,1.98819899679451
"159",53295.6234086528,2443200.50253143,21129.751295883,617.479091758733,1,279.747733902243,9.86590818708238,1,1,1,1,1,1,1,1,1,7.32574362604961,1.15845168035207,4.14092722671697,1.92872963973816
"160",155701.221173834,2443200.50253143,21129.751295883,617.479091758733,1,279.925737154989,10.8364070028138,1,1,1,1,1,1,1,1,1,9.02403900157196,4.64741748242544,5.60267053666423,2.62261265101214
"161",258106.818939015,2443200.50253143,21129.751295883,617.479091758733,1,279.926291073626,11.6384280434083,1,1,1,1,1,1,1,1,1,17.6809958012692,15.1684025881077,11.789892890301,3.42844656787542
"162",360512.416704196,2443200.50253143,21129.751295883,617.479091758733,1,279.565149291911,11.9282858228585,1,1,1,1,1,1,1,1,1,25.8518019397579,44.4640910649065,17.6676045410655,4.06050023886551
"163",462918.014469377,2443200.50253143,21129.751295883,617.479091758733,1,279.108537662318,11.6924609834912,1,1,1,1,1,1,1,1,1,11.4766869985844,51.6952053127134,7.68831696320058,3.77326680188487
"164",565323.612234558,2443200.50253143,21129.751295883,617.479091758733,1,279.440808261523,11.4273295498444,1,1,1,1,1,1,1,1,1,12.6064326640376,50.9432805297637,8.25364476946569,3.80767911665873
"165",667729.20999974,2443200.50253143,21129.7512958831,617.479091758734,1,279.975719492459,11.0473932031689,1,1,1,1,1,1,1,1,1,8.80162691254076,17.303524159114,5.5709797540496,3.18269751918869
"166",770134.80776492,2443200.50253143,21129.7512958831,617.479091758734,1,280.758995018265,12.1143885293392,1,1,1,1,1,1,1,1,1,17.9209518215605,27.0639247418028,12.4385965957653,3.68575184939755
"167",872540.405530102,2443200.50253143,21129.7512958831,617.479091758734,1,279.970666916529,11.8581504848463,1,1,1,1,1,1,1,1,1,18.6768764297432,62.4505791630731,12.689076497484,4.06684071575901
"168",974946.003295283,2443200.50253143,21129.7512958831,617.479091758734,1,280.43118226358,11.0015625470866,1,1,1,1,1,1,0,1,1,9.36153346443168,38.0812811530239,5.9007902717774,3.55205854485109
"169",1077351.60106046,2443200.50253143,21129.7512958831,617.479091758734,0.582393660362389,281.180721810218,11.3090575906834,1,0,1,0,1,1,0,1,1,6.93743746207472,2.44597816822868,4.49504775108147,2.22965165756389
"170",1179757.19882564,2443200.50253143,21129.7512958831,617.479091758734,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
"171",1282162.79659083,2443200.50253143,21129.751295883,617.479091758734,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
"172",1384568.39435601,2443200.50253143,21129.7512958831,617.479091758734,0.285395485722963,282.487127895377,12.531111075752,1,0,1,1,0,0,0,1,1,15.3510619122052,7.65962547832111,11.0214012954195,3.07034595832353
"173",1486973.99212119,2443200.50253143,21129.7512958831,617.479091758734,0.483940027159548,282.282161289292,12.4309771375025,1,0,1,1,1,0,0,1,1,16.1704961574917,9.94932931098443,11.5169485311027,3.20651715125404
"174",1589379.58988637,2443200.50253143,21129.7512958831,617.479091758734,0.936720416100143,280.964385449207,15.6841140617451,1,0,1,1,1,0,1,1,1,27.6013815703362,47.4316120541774,24.8027380020623,4.11699870618739
"175",1691785.18765155,2443200.50253143,21129.7512958831,617.479091758734,1,279.400109876129,17.0654964093728,1,1,1,1,1,0,1,1,1,68.8836711009964,87.0992280172526,67.3509960656191,4.77813059020631
"176",1794190.78541673,2443200.50253143,21129.7512958831,617.479091758734,1,280.652822517842,16.0505394833089,1,1,1,1,1,1,1,1,1,87.2036244502773,91.6519045836455,80.1923578477838,4.90267603022106
"177",1896596.38318191,2443200.50253143,21129.7512958831,617.479091758734,1,280.696917439223,17.1632218620284,1,1,1,1,1,1,1,1,0,78.5376603866924,120.010111642188,77.229920690349,4.97429579938422
"178",1999001.98094709,2443200.50253143,21129.7512958831,617.479091758734,0.855386942417759,282.484708621091,16.8744806468261,1,1,0,0,1,1,1,1,0,29.850431513191,68.5501240088117,28.859569047437,4.31095885837952
"179",2101407.57871227,2443200.50253143,21129.7512958831,617.479091758734,NA,NA,NA,0,0,0,0,0,0,0,0,0,13.5037006648213,40.4960044987057,NA,3.73786497848605
"180",2203813.17647746,2443200.50253143,21129.7512958831,617.479091758734,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
"181",-2302033.12519051,2236866.55441725,21129.7512958831,617.479091758734,0.850398377003369,285.589201501729,21.212594242364,1,1,1,1,0,0,1,0,1,193.12954890559,181.213366083184,234.720663233761,5.54403895367779
"182",-2199627.52742533,2236866.55441725,21129.7512958831,617.479091758734,1,287.244064930565,14.6983433834284,1,1,1,1,1,1,1,1,1,147.603312993656,96.3238419847861,124.300623578431,5.15282990202894
"183",-2097221.92966015,2236866.55441725,21129.7512958831,617.479091758734,1,282.626467796233,14.0326185071435,1,1,1,1,1,1,1,1,1,123.413104052446,143.534652635186,99.2221896853388,5.24831803831954
"184",-1994816.33189497,2236866.55441725,21129.7512958831,617.479091758734,1,281.745170256228,5.04353082353774,1,1,1,1,1,1,1,1,1,83.741220276794,16.2169357359962,24.1981841409689,4.13290808084227
"185",-1892410.73412979,2236866.55441725,21129.7512958831,617.479091758734,1,282.407351304053,3.56216119755778,1,1,1,1,1,1,1,1,1,84.8890226599461,1,17.3250267904901,2.92885153351317
"186",-1790005.13636461,2236866.55441725,21129.7512958831,617.479091758734,1,282.49206334393,4.19510781488693,1,1,1,1,1,1,1,1,1,79.4000084648399,1,19.0841353581497,2.89982054872726
"187",-1687599.53859943,2236866.55441725,21129.7512958831,617.479091758734,1,280.987303596256,4.48094889194202,1,1,1,1,1,1,1,1,1,64.9553413337263,1,16.6760685835696,2.81261486928718
"188",-1585193.94083425,2236866.55441725,21129.7512958831,617.479091758734,1,279.975226091878,5.13114679709162,1,1,1,1,1,1,1,1,1,73.3976179737367,1,21.577703343528,2.86568196567018
"189",-1482788.34306906,2236866.55441725,21129.7512958831,617.479091758734,1,281.393379189618,4.39490700336629,1,1,1,1,1,1,1,1,1,65.1442569387802,1.17715576915988,16.403428776543,2.8847100701208
"190",-1380382.74530388,2236866.55441725,21129.7512958831,617.479091758734,1,281.89820800413,4.80415772963381,1,1,1,1,1,1,1,1,1,57.8641866429604,1.28237191009724,15.9270712671268,2.87042384930676
"191",-1277977.1475387,2236866.55441725,21129.7512958831,617.479091758734,1,278.950320856321,7.86033884728714,1,1,1,1,1,1,1,1,1,112.481367690051,13.7449309230292,50.6559738957099,4.18922314998735
"192",-1175571.54977352,2236866.55441725,21129.7512958831,617.479091758734,1,276.527529933319,6.18004107911175,1,1,1,1,1,1,1,1,1,87.4054005309114,17.8262840239862,30.9484171420755,4.19259908908619
"193",-1073165.95200834,2236866.55441725,21129.7512958831,617.479091758734,1,276.833134970231,5.09466193391288,1,1,1,1,1,1,1,1,1,80.6136790253345,12.0303368930195,23.5305958908314,3.98668653114861
"194",-970760.354243158,2236866.55441725,21129.7512958831,617.479091758734,1,279.515674281328,3.6099701326853,1,1,1,1,1,1,1,1,1,39.0270808457447,1,8.07195049222607,2.59136606806328
"195",-868354.756477977,2236866.55441725,21129.7512958831,617.479091758734,1,279.554913072993,4.63772506708115,1,1,1,1,1,1,1,1,1,49.6774584640159,1.1346792297806,13.199977196473,2.75103247411304
"196",-765949.158712796,2236866.55441725,21129.7512958831,617.479091758734,1,280.234925385132,5.11362498558321,1,1,1,1,1,1,1,1,1,43.2284523787262,3.54098187758722,12.665063619578,3.18489339172616
"197",-663543.560947615,2236866.55441725,21129.7512958831,617.479091758734,1,281.326232469702,5.48308244454477,1,1,1,1,1,1,1,1,1,29.5381170041168,2.36272236417825,9.27932520301814,2.84379549855187
"198",-561137.963182434,2236866.55441725,21129.751295883,617.479091758733,1,281.84202061955,6.46545019088405,1,1,1,1,1,1,1,1,1,26.1524382743313,3.36475692129048,9.68767964038349,2.94446588087656
"199",-458732.365417253,2236866.55441725,21129.751295883,617.479091758733,1,281.917339450239,7.26277745773262,1,1,1,1,1,1,1,1,1,23.0348652368991,1,9.58511274179765,2.3623856758011
"200",-356326.767652072,2236866.55441725,21129.751295883,617.479091758733,1,282.153912762254,7.83033439625746,1,1,1,1,1,1,1,1,1,19.5589511490083,1,8.77474862486882,2.29134556198475
"201",-253921.16988689,2236866.55441725,21129.751295883,617.479091758733,1,281.96480094806,8.60727820135399,1,1,1,1,1,1,1,1,1,17.7914131074295,1.34940573605532,8.77374679845044,2.38035299581242
"202",-151515.57212171,2236866.55441725,21129.751295883,617.479091758733,1,281.926579243284,9.24269276030397,1,1,1,1,1,1,1,1,1,12.7695075189151,1.64795651525592,6.76209826704857,2.32311989592186
"203",-49109.9743565284,2236866.55441725,21129.751295883,617.479091758733,1,281.322442238212,10.0087194060549,1,1,1,1,1,1,1,1,1,14.0217485838668,1.36453808384216,8.04061934601015,2.28178783695591
"204",53295.6234086528,2236866.55441725,21129.751295883,617.479091758733,1,281.010720694441,10.8154879909205,1,1,1,1,1,1,1,1,1,10.2353570889981,1,6.34246283438443,2.01010299883791
"205",155701.221173834,2236866.55441725,21129.751295883,617.479091758733,1,281.071705179879,11.8110783164891,1,1,1,1,1,1,1,1,1,5.62240145825772,1.03997304742126,3.80469821308432,1.766943936459
"206",258106.818939015,2236866.55441725,21129.751295883,617.479091758733,1,280.877643755154,12.6614452399801,1,1,1,1,1,1,1,1,1,9.97462671370252,2.17278452121746,7.23583650919709,2.33591331053054
"207",360512.416704196,2236866.55441725,21129.751295883,617.479091758733,1,281.072691379283,13.0738612494377,1,1,1,1,1,1,1,1,1,28.2051878198346,19.9727696229215,21.1271871965836,3.75076728870076
"208",462918.014469377,2236866.55441725,21129.751295883,617.479091758733,1,281.240285754443,13.0967898384127,1,1,1,1,1,1,1,1,1,31.2997886001681,25.2973023898235,23.486325503927,3.8986156164144
"209",565323.612234558,2236866.55441725,21129.751295883,617.479091758733,1,281.481836899256,12.7566927346805,1,1,1,1,1,1,1,1,1,13.9503741064224,5.5436816329902,10.1960689092116,2.88838413552415
"210",667729.20999974,2236866.55441725,21129.7512958831,617.479091758734,1,281.758819825403,12.4942803148568,1,1,1,1,1,1,1,1,1,8.20143262046875,4.31043446440783,5.87096889343374,2.54841076775568
"211",770134.80776492,2236866.55441725,21129.7512958831,617.479091758734,1,282.119283593363,13.2472880901821,1,1,1,1,1,1,1,1,1,6.46979277104534,12.7902456317812,4.91050507426424,2.91776925535741
"212",872540.405530102,2236866.55441725,21129.7512958831,617.479091758734,1,281.93709038676,13.0416170718731,1,1,1,1,1,1,1,1,1,10.160852779307,20.7317844179874,7.5922485267133,3.32356684303932
"213",974946.003295283,2236866.55441725,21129.7512958831,617.479091758734,1,282.101102878089,11.977099162724,1,1,1,1,1,1,1,1,1,7.95224394165602,12.0771084656882,5.45695222926308,2.98245266069487
"214",1077351.60106046,2236866.55441725,21129.7512958831,617.479091758734,0.575302347418989,282.476709908428,11.8405703797462,1,1,1,1,1,1,0,1,1,4.05282627823197,8.09265544324183,2.74940947319557,2.51584903844672
"215",1179757.19882564,2236866.55441725,21129.7512958831,617.479091758734,0.350527647810957,283.320902240951,14.6367032789889,1,0,1,1,1,1,0,1,1,5.76692357726811,9.85575720245168,4.83611119301135,2.75463419228402
"216",1282162.79659083,2236866.55441725,21129.751295883,617.479091758734,0.622296222413549,282.396755320096,15.5080939005212,1,0,1,1,1,0,1,1,1,14.2136960464681,37.8408687886501,12.6291539901869,3.73066812282536
"217",1384568.39435601,2236866.55441725,21129.7512958831,617.479091758734,0.938308010366629,281.264886639457,16.1948143569142,1,1,1,1,1,0,1,1,1,48.7583103247752,95.433682296439,45.2411289585279,4.66775032847135
"218",1486973.99212119,2236866.55441725,21129.7512958831,617.479091758734,1,281.114805572564,14.4479840918981,1,1,1,1,1,1,1,1,1,85.7322308083238,101.151997788764,70.9676120332157,4.93811858916381
"219",1589379.58988637,2236866.55441725,21129.7512958831,617.479091758734,1,281.788628809823,14.8822889015433,1,1,1,1,1,1,1,1,1,80.7444411318467,75.2183862030249,68.8479758958426,4.78343664441287
"220",1691785.18765155,2236866.55441725,21129.7512958831,617.479091758734,1,281.685404956115,16.8819168938076,1,1,1,1,1,1,1,1,1,74.6807874109223,89.2052720308246,72.2336331346433,4.82359941030152
"221",1794190.78541673,2236866.55441725,21129.7512958831,617.479091758734,0.94781124583,283.387175888855,17.3060812705046,1,1,1,1,1,1,1,1,0,62.63565277085,67.5403262722295,62.1053708583179,4.62638476215985
"222",1896596.38318191,2236866.55441725,21129.7512958831,617.479091758734,0.572690086954352,283.859909096307,17.1593832290521,1,1,0,0,1,1,1,1,0,40.646334787637,59.1522769030855,39.9605885831056,4.3809928561971
"223",1999001.98094709,2236866.55441725,21129.7512958831,617.479091758734,NA,NA,NA,0,0,0,0,0,0,0,0,0,29.7489290365352,73.4896976338172,NA,4.33969779623625
"224",2101407.57871227,2236866.55441725,21129.7512958831,617.479091758734,NA,NA,NA,0,0,0,0,0,0,0,0,0,13.9524949053161,36.7874712115169,NA,3.71035180785363
"225",2203813.17647746,2236866.55441725,21129.7512958831,617.479091758734,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
"226",-2302033.12519051,2030532.60630306,21129.7512958831,617.479091758734,0.572231781128711,287.292786573522,13.5263740697059,1,1,0,1,0,0,1,0,1,124.948169233655,61.3717071664788,96.8322678876412,4.88469810128545
"227",-2199627.52742533,2030532.60630306,21129.7512958831,617.479091758734,0.987486097461959,289.317849440326,7.3194561522998,1,1,1,1,1,1,1,0,1,40.6701919202724,2.03835048884369,17.0554761345899,2.91855508367059
"228",-2097221.92966015,2030532.60630306,21129.7512958831,617.479091758734,1,285.708802032482,17.1202869585296,1,1,1,1,1,1,1,1,1,139.759046971573,143.73467020367,137.088108118069,5.30294146732837
"229",-1994816.33189497,2030532.60630306,21129.7512958831,617.479091758734,1,281.638454207241,6.56578983715089,1,1,1,1,1,1,1,1,1,136.316129120887,43.3898963455967,51.2794118463786,4.77193585786563
"230",-1892410.73412979,2030532.60630306,21129.7512958831,617.479091758734,1,283.789939669128,2.36381348988712,1,1,1,1,1,1,1,1,1,74.2804419503855,1.16671932844118,10.0599656668331,2.93784087168176
"231",-1790005.13636461,2030532.60630306,21129.7512958831,617.479091758734,1,281.483646309432,3.67437318776793,1,1,1,1,1,1,1,1,1,103.097401216344,5.55710036009623,21.7040006728794,3.75809595825479
"232",-1687599.53859943,2030532.60630306,21129.7512958831,617.479091758734,1,280.872651621952,3.96882887604634,1,1,1,1,1,1,1,1,1,82.5908732620438,4.86583346662924,18.7803311001804,3.60408929918479
"233",-1585193.94083425,2030532.60630306,21129.7512958831,617.479091758734,1,280.534105187592,4.58084589810379,1,1,1,1,1,1,1,1,1,97.5628644017168,7.9516226048311,25.605840588046,3.88974030217182
"234",-1482788.34306906,2030532.60630306,21129.7512958831,617.479091758734,1,283.457544917658,3.18040958051898,1,1,1,1,1,1,1,1,1,52.6827809898226,2.05169816018069,9.59976403275028,3.03378216120235
"235",-1380382.74530388,2030532.60630306,21129.7512958831,617.479091758734,1,283.267889696944,4.94672247406284,1,1,1,1,1,1,1,1,1,68.8020959949651,4.15331844770934,19.4997043802855,3.45599689991528
"236",-1277977.1475387,2030532.60630306,21129.7512958831,617.479091758734,1,279.204480532736,8.02000513456359,1,1,1,1,1,1,1,1,1,154.255558238918,27.6071696445544,70.8800933508895,4.62926270574997
"237",-1175571.54977352,2030532.60630306,21129.7512958831,617.479091758734,1,279.151937641925,5.16769456590218,1,1,1,1,1,1,1,1,1,93.8054137549778,17.6535067018902,27.7736880397687,4.21905889014743
"238",-1073165.95200834,2030532.60630306,21129.7512958831,617.479091758734,1,280.440326166256,4.28586384718254,1,1,1,1,1,1,1,1,1,86.2822202429539,7.04069328124277,21.186952603531,3.78353673723438
"239",-970760.354243158,2030532.60630306,21129.7512958831,617.479091758734,1,278.600583187198,6.71133185203311,1,1,1,1,1,1,1,1,1,86.5165821080789,16.9349498647802,33.2672483605618,4.16588326930131
"240",-868354.756477977,2030532.60630306,21129.7512958831,617.479091758734,1,276.401685191027,8.22432218273184,1,1,1,1,1,1,1,1,1,105.982855940161,46.2056653763503,49.9395409912029,4.68993084695656
"241",-765949.158712796,2030532.60630306,21129.7512958831,617.479091758734,1,280.061271241308,5.89095073081828,1,1,1,1,1,1,1,1,1,61.3480580927487,11.9599276641182,20.7059434425709,3.86552937311865
"242",-663543.560947615,2030532.60630306,21129.7512958831,617.479091758734,1,282.151608028436,5.4741313288448,1,1,1,1,1,1,1,1,1,18.0168747990097,1,5.65071606560511,2.25567946060238
"243",-561137.963182434,2030532.60630306,21129.751295883,617.479091758733,1,282.800929487698,6.12506203350843,1,1,1,1,1,1,1,1,1,14.4545223411695,1,5.07251160126903,2.16000374470804
"244",-458732.365417253,2030532.60630306,21129.751295883,617.479091758733,1,282.867100460585,7.12622916585329,1,1,1,1,1,1,1,1,1,19.2156421176862,1,7.84555188144316,2.2836549016033
"245",-356326.767652072,2030532.60630306,21129.751295883,617.479091758733,1,282.850160275164,8.16738285322467,1,1,1,1,1,1,1,1,1,17.6225636025433,1.21694135697189,8.24633195779953,2.33133873725258
"246",-253921.16988689,2030532.60630306,21129.751295883,617.479091758733,1,282.864621176004,9.06233787778876,1,1,1,1,1,1,1,1,1,11.9566452612046,1,6.20809576248187,2.07760934445847
"247",-151515.57212171,2030532.60630306,21129.751295883,617.479091758733,1,283.162398520111,9.78294281707628,1,1,1,1,1,1,1,1,1,10.0822302655151,1.5228111101156,5.65112533759109,2.18620264863438
"248",-49109.9743565284,2030532.60630306,21129.751295883,617.479091758733,1,283.363133732356,10.8199352297135,1,1,1,1,1,1,1,1,1,14.7404420216052,1.84012881054424,9.13784907282821,2.43335873195393
"249",53295.6234086528,2030532.60630306,21129.751295883,617.479091758733,1,283.113883491178,11.9165114302539,1,1,1,1,1,1,1,1,1,19.7643430752928,2.2564268336678,13.4939883398918,2.64930363965465
"250",155701.221173834,2030532.60630306,21129.751295883,617.479091758733,1,282.984508896596,12.6824750264387,1,1,1,1,1,1,1,1,1,15.7981317512661,8.16138826019783,11.4793833684259,3.11036977033672
"251",258106.818939015,2030532.60630306,21129.751295883,617.479091758733,1,283.058411295392,13.0745334458788,1,1,1,1,1,1,1,1,1,15.5403665129942,11.3300248486448,11.6411603215817,3.24569211958307
"252",360512.416704196,2030532.60630306,21129.751295883,617.479091758733,1,283.460786904528,13.2071253986044,1,1,1,1,1,1,1,1,1,12.7294372989478,13.4105656868247,9.63221838180953,3.23225630394112
"253",462918.014469377,2030532.60630306,21129.751295883,617.479091758733,1,283.411624162803,13.2467917497752,1,1,1,1,1,1,1,1,1,10.5578165328986,11.3828984746827,8.01297213508857,3.0798269731813
"254",565323.612234558,2030532.60630306,21129.751295883,617.479091758733,1,283.389717098467,13.1793662831205,1,1,1,1,1,1,1,1,1,9.0895031475124,6.97999920363895,6.86346597829248,2.80239551744076
"255",667729.20999974,2030532.60630306,21129.7512958831,617.479091758734,1,283.61792843649,13.5744186007415,1,1,1,1,1,1,1,1,1,5.5466493934323,4.28580482113792,4.31380753924453,2.37606310381831
"256",770134.80776492,2030532.60630306,21129.7512958831,617.479091758734,1,283.493622161563,14.095883888725,1,1,1,1,1,1,1,1,1,6.31708989053683,5.57205267053169,5.10173837177334,2.54653226983
"257",872540.405530102,2030532.60630306,21129.7512958831,617.479091758734,1,283.439313156026,13.9412641411013,1,1,1,1,1,1,1,1,1,6.32272205220402,2.14988775286788,5.05027537084687,2.13331987627434
"258",974946.003295283,2030532.60630306,21129.7512958831,617.479091758734,1,283.574771140636,13.5918666676829,1,1,1,1,1,1,1,1,1,5.44992093496188,1.41361481919609,4.24402682344225,1.8867212910856
"259",1077351.60106046,2030532.60630306,21129.7512958831,617.479091758734,1,283.715040760611,13.9376554563706,1,1,1,1,1,1,1,1,1,7.96942279002507,3.48449013151069,6.36393015532318,2.44356610630477
"260",1179757.19882564,2030532.60630306,21129.7512958831,617.479091758734,1,283.631304777095,14.3579199048179,1,1,1,1,1,1,1,1,1,27.4170783795371,31.4986063522765,22.5538928409042,3.93631251256993
"261",1282162.79659083,2030532.60630306,21129.751295883,617.479091758734,1,283.75970908278,14.9000995026772,1,1,1,1,1,1,1,1,1,39.9984606029912,57.3544820647991,34.1461118517305,4.36061063946953
"262",1384568.39435601,2030532.60630306,21129.7512958831,617.479091758734,1,283.080387826501,16.2600623192075,1,1,1,1,1,1,1,1,1,56.9033763077756,75.7035031894817,53.0113731808623,4.63425401260895
"263",1486973.99212119,2030532.60630306,21129.7512958831,617.479091758734,1,283.513786887203,14.6363572034016,1,1,1,1,1,1,1,1,1,79.1857326239571,84.7492358687515,66.4031607328269,4.82678273028342
"264",1589379.58988637,2030532.60630306,21129.7512958831,617.479091758734,1,284.865695402529,15.8771913321478,1,1,1,1,1,1,1,1,1,49.266654283937,45.0894048392669,44.8162548709095,4.34662757302736
"265",1691785.18765155,2030532.60630306,21129.7512958831,617.479091758734,0.90340800841168,285.711734306531,16.6969635646445,1,1,1,1,1,1,1,1,1,24.8681424933607,26.7567750222175,23.7897380165455,3.82307711419244
"266",1794190.78541673,2030532.60630306,21129.7512958831,617.479091758734,0.663829755935938,285.976060954314,16.5831203717585,1,1,1,0,1,1,1,1,0,9.13568536058557,37.4219794674162,8.67992953784916,3.53386788990003
"267",1896596.38318191,2030532.60630306,21129.7512958831,617.479091758734,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
"268",1999001.98094709,2030532.60630306,21129.7512958831,617.479091758734,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
"269",2101407.57871227,2030532.60630306,21129.7512958831,617.479091758734,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
"270",2203813.17647746,2030532.60630306,21129.7512958831,617.479091758734,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
"271",-2302033.12519051,1824198.65818888,21129.7512958831,617.479091758734,NA,NA,NA,0,0,0,0,0,0,0,0,0,144.421775340566,103.934091438998,NA,5.17639070329647
"272",-2199627.52742533,1824198.65818888,21129.7512958831,617.479091758734,0.998761952944397,288.678898015162,5.7959818461489,1,1,1,1,0,1,1,0,1,99.0415473754298,7.77177481690023,32.8891951849548,3.88633762558325
"273",-2097221.92966015,1824198.65818888,21129.7512958831,617.479091758734,1,289.638778967247,5.88376751459996,1,1,1,1,1,1,1,1,1,51.1046332890137,28.7310267213063,17.2275926066183,4.166811422328
"274",-1994816.33189497,1824198.65818888,21129.7512958831,617.479091758734,1,281.014939563324,10.7322579835398,1,1,1,1,1,1,1,1,1,224.339383819505,94.454042319929,137.944833459864,5.3261260717069
"275",-1892410.73412979,1824198.65818888,21129.7512958831,617.479091758734,1,285.174514696492,2.41823283340406,1,1,1,1,1,1,1,1,1,138.847957023681,3.26871898006529,19.2374019917754,3.65691707882996
"276",-1790005.13636461,1824198.65818888,21129.7512958831,617.479091758734,1,284.382562618256,2.6998078407705,1,1,1,1,1,1,1,1,1,70.9521352170592,2.79186643619665,10.9750658982975,3.29686010720535
"277",-1687599.53859943,1824198.65818888,21129.7512958831,617.479091758734,1,284.581201799875,3.09371889197293,1,1,1,1,1,1,1,1,1,81.401301880697,2.77137925212575,14.4284943225555,3.3533273120803
"278",-1585193.94083425,1824198.65818888,21129.7512958831,617.479091758734,1,283.580755798576,4.57439666126246,1,1,1,1,1,1,1,1,1,85.0641609042812,12.4450854806489,22.2940646478572,4.02474450632707
"279",-1482788.34306906,1824198.65818888,21129.7512958831,617.479091758734,1,282.621963040328,4.71780239613163,1,1,1,1,1,1,1,1,1,81.9928814667798,13.5796494535556,22.1628041375164,4.04666470821104
"280",-1380382.74530388,1824198.65818888,21129.7512958831,617.479091758734,1,280.623041428768,5.74309569089539,1,1,1,1,1,1,1,1,1,114.073799481529,26.2291649657741,37.5353761341342,4.47597037150094
"281",-1277977.1475387,1824198.65818888,21129.7512958831,617.479091758734,1,283.47692625544,3.66407664776918,1,1,1,1,1,1,1,1,1,100.921630010531,5.87853619802102,21.1864220261146,3.77325345308049
"282",-1175571.54977352,1824198.65818888,21129.7512958831,617.479091758734,1,283.612582781686,4.38651918910005,1,1,1,1,1,1,1,1,1,117.729532656167,11.6859583782075,29.5879084553258,4.13854975518285
"283",-1073165.95200834,1824198.65818888,21129.7512958831,617.479091758734,1,281.83793805917,5.59372944616373,1,1,1,1,1,1,1,1,1,129.370245069462,19.5935720164122,41.4614675847943,4.40394801834073
"284",-970760.354243158,1824198.65818888,21129.7512958831,617.479091758734,1,277.919111742408,8.07226664836854,1,1,1,1,1,1,1,1,1,183.537759646131,41.4188688773004,84.884762583328,4.88092366060069
"285",-868354.756477977,1824198.65818888,21129.7512958831,617.479091758734,1,275.825168150362,7.51335331500797,1,1,1,1,1,1,1,1,1,185.765878616448,45.4324701796346,79.966588869554,4.92633229619264
"286",-765949.158712796,1824198.65818888,21129.7512958831,617.479091758734,1,281.259563891059,6.27392980945461,1,1,1,1,1,1,1,1,1,79.9076674593109,20.3534648708321,28.723471150618,4.21122680554975
"287",-663543.560947615,1824198.65818888,21129.7512958831,617.479091758734,1,282.877855116009,5.26928601252969,1,1,1,1,1,1,1,1,1,16.4708650138405,1,4.97252520389599,2.21671640796592
"288",-561137.963182434,1824198.65818888,21129.751295883,617.479091758733,1,283.643391925878,5.94086984343987,1,1,1,1,1,1,1,1,1,10.9701625685327,1,3.7339793678393,2.04021306349937
"289",-458732.365417253,1824198.65818888,21129.751295883,617.479091758733,1,284.273098160095,6.81209137021271,1,1,1,1,1,1,1,1,1,13.2136268248361,1,5.15716842112889,2.12102203743499
"290",-356326.767652072,1824198.65818888,21129.751295883,617.479091758733,1,284.694994839189,7.86576071014993,1,1,1,1,1,1,1,1,1,14.1523594526901,1,6.37791010442357,2.15082885059255
"291",-253921.16988689,1824198.65818888,21129.751295883,617.479091758733,1,284.983747399383,9.05688596322371,1,1,1,1,1,1,1,1,1,14.7730220670874,1.05503894713994,7.66579248842894,2.19273783861715
"292",-151515.57212171,1824198.65818888,21129.751295883,617.479091758733,1,285.323096993333,10.3540257115821,1,1,1,1,1,1,1,1,1,12.477665233959,1.78315863780802,7.40203921379775,2.34732331135136
